Start_city,End_city,Distance
Ville_0096,Ville_0069,1230
Ville_0069,Ville_0061,2945
Ville_0061,Ville_0071,1208
Ville_0071,Ville_0084,2929
Ville_0084,Ville_0053,1909
Ville_0053,Ville_0031,341
Ville_0031,Ville_0011,2865
Ville_0011,Ville_0025,1006
Ville_0025,Ville_0067,1133
Ville_0067,Ville_0002,2610
Ville_0002,Ville_0072,2465
Ville_0072,Ville_0092,2758
Ville_0092,Ville_0077,860
Ville_0077,Ville_0097,1791
Ville_0097,Ville_0089,520
Ville_0089,Ville_0034,2280
Ville_0034,Ville_0046,970
Ville_0046,Ville_0028,2702
Ville_0028,Ville_0063,660
Ville_0063,Ville_0024,1138
Ville_0024,Ville_0100,632
Ville_0100,Ville_0064,342
Ville_0064,Ville_0004,294
Ville_0004,Ville_0044,729
Ville_0044,Ville_0049,1309
Ville_0049,Ville_0086,2487
Ville_0086,Ville_0079,2381
Ville_0079,Ville_0073,1232
Ville_0073,Ville_0060,1848
Ville_0060,Ville_0099,559
Ville_0099,Ville_0058,1969
Ville_0058,Ville_0036,2870
Ville_0036,Ville_0012,1295
Ville_0012,Ville_0032,2916
Ville_0032,Ville_0042,1698
Ville_0042,Ville_0095,1165
Ville_0096,Ville_0053,2072
Ville_0020,Ville_0005,2499
Ville_0075,Ville_0043,1370
Ville_0077,Ville_0055,155
Ville_0087,Ville_0065,2811
Ville_0067,Ville_0072,134
Ville_0012,Ville_0064,1153
Ville_0067,Ville_0075,767
Ville_0015,Ville_0061,2718
Ville_0020,Ville_0039,793
Ville_0002,Ville_0043,2650
Ville_0006,Ville_0087,1975
Ville_0050,Ville_0068,1415
Ville_0057,Ville_0100,478
Ville_0007,Ville_0018,1736
Ville_0044,Ville_0003,1230
Ville_0024,Ville_0078,2303
Ville_0082,Ville_0045,410
Ville_0017,Ville_0055,1374
Ville_0001,Ville_0032,1705
Ville_0069,Ville_0095,2743
Ville_0053,Ville_0026,1742
Ville_0094,Ville_0041,2173
Ville_0052,Ville_0089,2091
Ville_0034,Ville_0020,261
Ville_0062,Ville_0035,2299
Ville_0066,Ville_0021,1844
Ville_0049,Ville_0006,547
Ville_0033,Ville_0034,2543
Ville_0054,Ville_0086,698
Ville_0074,Ville_0031,106
Ville_0031,Ville_0068,431
Ville_0009,Ville_0001,1940
Ville_0090,Ville_0028,680
Ville_0003,Ville_0079,1245
Ville_0069,Ville_0086,1169
Ville_0085,Ville_0019,1984
Ville_0014,Ville_0045,2307
Ville_0047,Ville_0023,830
Ville_0092,Ville_0069,609
Ville_0080,Ville_0039,1749
Ville_0030,Ville_0096,1144
Ville_0095,Ville_0021,1272
Ville_0024,Ville_0006,658
Ville_0016,Ville_0084,2033
Ville_0050,Ville_0018,2310
Ville_0012,Ville_0053,1595
Ville_0045,Ville_0057,822
Ville_0049,Ville_0054,2392
Ville_0023,Ville_0065,1732
Ville_0075,Ville_0017,1987
Ville_0086,Ville_0083,1631
Ville_0059,Ville_0003,201
Ville_0066,Ville_0096,2467
Ville_0018,Ville_0029,1853
Ville_0029,Ville_0071,1921
Ville_0037,Ville_0073,640
Ville_0068,Ville_0063,682
Ville_0040,Ville_0015,1135
Ville_0030,Ville_0089,2887
Ville_0081,Ville_0063,378
Ville_0018,Ville_0064,2235
Ville_0083,Ville_0017,2617
Ville_0079,Ville_0012,2048
Ville_0053,Ville_0082,2579
Ville_0080,Ville_0054,2635
Ville_0004,Ville_0021,981
Ville_0058,Ville_0087,1827
Ville_0029,Ville_0012,2645
Ville_0086,Ville_0029,1867
Ville_0088,Ville_0044,1276
Ville_0033,Ville_0075,1378
Ville_0076,Ville_0013,1518
Ville_0048,Ville_0043,646
Ville_0014,Ville_0071,1737
Ville_0025,Ville_0004,787
Ville_0005,Ville_0097,1616
Ville_0089,Ville_0004,1036
Ville_0003,Ville_0002,636
Ville_0065,Ville_0026,2662
Ville_0055,Ville_0045,1095
Ville_0100,Ville_0037,1955
Ville_0021,Ville_0064,2288
Ville_0007,Ville_0040,1859
Ville_0050,Ville_0072,1275
Ville_0046,Ville_0038,2877
Ville_0008,Ville_0093,1625
Ville_0019,Ville_0056,1021
Ville_0083,Ville_0067,1520
Ville_0067,Ville_0013,2914
Ville_0013,Ville_0027,2746
Ville_0081,Ville_0039,83
Ville_0042,Ville_0058,250
Ville_0077,Ville_0058,2084
Ville_0021,Ville_0042,992
Ville_0077,Ville_0022,947
Ville_0046,Ville_0041,2593
Ville_0055,Ville_0064,2750
Ville_0004,Ville_0051,2623
Ville_0029,Ville_0034,2697
Ville_0075,Ville_0074,1855
Ville_0082,Ville_0002,1544
Ville_0060,Ville_0066,419
Ville_0013,Ville_0057,1751
Ville_0010,Ville_0093,591
Ville_0053,Ville_0052,2224
Ville_0096,Ville_0035,723
Ville_0055,Ville_0019,1258
Ville_0058,Ville_0030,521
Ville_0026,Ville_0040,626
Ville_0036,Ville_0009,2820
Ville_0073,Ville_0064,1677
Ville_0011,Ville_0052,419
Ville_0081,Ville_0037,1133
Ville_0084,Ville_0090,1912
Ville_0048,Ville_0064,2803
Ville_0098,Ville_0002,1610
Ville_0046,Ville_0048,493
Ville_0064,Ville_0065,1981
Ville_0033,Ville_0089,2349
Ville_0057,Ville_0097,956
Ville_0028,Ville_0080,2652
Ville_0026,Ville_0049,1287
Ville_0001,Ville_0051,235
Ville_0082,Ville_0008,2067
Ville_0001,Ville_0029,1011
Ville_0084,Ville_0051,1641
Ville_0045,Ville_0048,2796
Ville_0058,Ville_0049,2262
Ville_0085,Ville_0072,682
Ville_0085,Ville_0063,455
Ville_0006,Ville_0097,1721
Ville_0039,Ville_0082,2877
Ville_0048,Ville_0070,1866
Ville_0020,Ville_0054,1535
Ville_0029,Ville_0004,1554
Ville_0053,Ville_0028,1519
Ville_0076,Ville_0081,1180
Ville_0041,Ville_0090,1912
Ville_0087,Ville_0024,918
Ville_0092,Ville_0027,257
Ville_0018,Ville_0014,565
Ville_0025,Ville_0062,331
Ville_0012,Ville_0031,898
Ville_0072,Ville_0070,1004
Ville_0018,Ville_0042,654
Ville_0092,Ville_0095,1185
Ville_0047,Ville_0066,2262
Ville_0055,Ville_0010,500
Ville_0024,Ville_0033,589
