Start_city,End_city,Distance
Ville_0050,Ville_0087,2618
Ville_0044,Ville_0039,2679
Ville_0009,Ville_0022,1053
Ville_0078,Ville_0033,1268
Ville_0025,Ville_0140,2870
Ville_0085,Ville_0146,1850
Ville_0170,Ville_0022,1952
Ville_0117,Ville_0088,2534
Ville_0047,Ville_0041,2992
Ville_0133,Ville_0152,1464
Ville_0026,Ville_0076,1567
Ville_0103,Ville_0195,484
Ville_0133,Ville_0109,1960
Ville_0183,Ville_0040,1891
Ville_0048,Ville_0047,446
Ville_0018,Ville_0039,1623
Ville_0019,Ville_0158,1066
Ville_0146,Ville_0161,2416
Ville_0171,Ville_0041,827
Ville_0132,Ville_0146,2090
Ville_0103,Ville_0179,2092
Ville_0182,Ville_0087,144
Ville_0097,Ville_0176,2120
Ville_0122,Ville_0109,931
Ville_0148,Ville_0191,249
Ville_0018,Ville_0008,2077
Ville_0118,Ville_0128,2804
Ville_0082,Ville_0189,2248
Ville_0051,Ville_0120,1815
Ville_0124,Ville_0092,1548
Ville_0132,Ville_0033,1548
Ville_0072,Ville_0026,259
Ville_0200,Ville_0195,847
Ville_0064,Ville_0006,1232
Ville_0140,Ville_0164,2115
Ville_0116,Ville_0132,2302
Ville_0046,Ville_0144,2836
Ville_0181,Ville_0169,577
Ville_0196,Ville_0176,1578
Ville_0159,Ville_0150,1547
Ville_0089,Ville_0047,865
Ville_0112,Ville_0021,1694
Ville_0080,Ville_0016,235
Ville_0126,Ville_0007,2972
Ville_0149,Ville_0173,2177
Ville_0025,Ville_0199,2533
Ville_0103,Ville_0007,1393
Ville_0181,Ville_0133,715
Ville_0176,Ville_0019,1275
Ville_0020,Ville_0159,2127
Ville_0021,Ville_0023,2056
Ville_0057,Ville_0172,1277
Ville_0173,Ville_0077,1558
Ville_0121,Ville_0066,498
Ville_0170,Ville_0148,1310
Ville_0135,Ville_0053,2627
Ville_0049,Ville_0118,1993
Ville_0092,Ville_0128,2419
Ville_0147,Ville_0198,260
Ville_0148,Ville_0010,748
Ville_0028,Ville_0059,2588
Ville_0070,Ville_0099,655
Ville_0055,Ville_0054,179
Ville_0104,Ville_0154,500
Ville_0138,Ville_0077,1856
Ville_0041,Ville_0158,670
Ville_0014,Ville_0053,885
Ville_0014,Ville_0080,2554
Ville_0082,Ville_0190,305
Ville_0102,Ville_0007,2174
Ville_0143,Ville_0195,1381
Ville_0031,Ville_0010,2202
Ville_0141,Ville_0041,759
Ville_0122,Ville_0023,1452
Ville_0044,Ville_0191,2818
Ville_0056,Ville_0171,2838
Ville_0034,Ville_0002,1132
Ville_0181,Ville_0022,837
Ville_0048,Ville_0046,2335
Ville_0061,Ville_0175,1269
Ville_0056,Ville_0189,2937
Ville_0143,Ville_0053,2937
Ville_0043,Ville_0133,2015
Ville_0145,Ville_0195,1170
Ville_0189,Ville_0183,2398
Ville_0036,Ville_0044,1605
Ville_0163,Ville_0058,649
Ville_0039,Ville_0016,1228
Ville_0012,Ville_0035,1468
Ville_0166,Ville_0128,1100
Ville_0029,Ville_0010,926
Ville_0160,Ville_0093,1160
Ville_0195,Ville_0015,1162
Ville_0007,Ville_0120,2571
Ville_0174,Ville_0081,1030
Ville_0054,Ville_0018,2793
Ville_0155,Ville_0175,2663
Ville_0086,Ville_0177,460
Ville_0014,Ville_0121,2988
Ville_0082,Ville_0017,2840
Ville_0056,Ville_0007,71
Ville_0185,Ville_0146,1716
Ville_0128,Ville_0173,2005
Ville_0193,Ville_0160,1226
Ville_0042,Ville_0189,2695
Ville_0085,Ville_0194,416
Ville_0193,Ville_0104,1001
Ville_0023,Ville_0174,202
Ville_0119,Ville_0170,770
Ville_0126,Ville_0163,2079
Ville_0003,Ville_0029,1235
Ville_0126,Ville_0051,1272
Ville_0200,Ville_0112,489
Ville_0149,Ville_0008,1911
Ville_0034,Ville_0044,2197
Ville_0192,Ville_0124,2115
Ville_0179,Ville_0096,839
Ville_0095,Ville_0121,715
Ville_0152,Ville_0122,2705
Ville_0180,Ville_0079,812
Ville_0101,Ville_0190,1430
Ville_0184,Ville_0200,2812
Ville_0089,Ville_0074,768
Ville_0181,Ville_0098,1710
Ville_0083,Ville_0103,1393
Ville_0165,Ville_0026,2791
Ville_0196,Ville_0003,625
Ville_0010,Ville_0042,1066
Ville_0001,Ville_0197,1621
Ville_0139,Ville_0187,1143
Ville_0121,Ville_0009,2435
Ville_0135,Ville_0104,96
Ville_0197,Ville_0128,1522
Ville_0002,Ville_0139,304
Ville_0084,Ville_0169,1956
Ville_0182,Ville_0146,1710
Ville_0078,Ville_0080,2931
Ville_0056,Ville_0115,2877
Ville_0169,Ville_0098,1258
Ville_0130,Ville_0019,954
Ville_0142,Ville_0124,2008
Ville_0134,Ville_0025,2531
Ville_0123,Ville_0170,2925
Ville_0185,Ville_0082,2251
Ville_0084,Ville_0069,1063
Ville_0055,Ville_0089,2490
Ville_0035,Ville_0028,1879
Ville_0155,Ville_0102,1531
Ville_0113,Ville_0172,509
Ville_0085,Ville_0185,2120
Ville_0160,Ville_0104,2248
Ville_0199,Ville_0131,1393
Ville_0063,Ville_0166,526
Ville_0055,Ville_0117,2986
Ville_0148,Ville_0043,422
Ville_0021,Ville_0187,277
Ville_0025,Ville_0076,2152
Ville_0170,Ville_0025,2359
Ville_0062,Ville_0195,1943
Ville_0066,Ville_0182,139
Ville_0163,Ville_0180,62
Ville_0073,Ville_0069,2418
Ville_0140,Ville_0072,1785
Ville_0058,Ville_0154,311
Ville_0153,Ville_0085,332
Ville_0082,Ville_0027,1225
Ville_0108,Ville_0127,604
Ville_0194,Ville_0034,2695
Ville_0158,Ville_0123,1616
Ville_0187,Ville_0141,1588
Ville_0035,Ville_0055,2760
Ville_0153,Ville_0124,2726
Ville_0145,Ville_0169,781
Ville_0093,Ville_0176,2216
Ville_0162,Ville_0125,962
Ville_0024,Ville_0089,143
Ville_0061,Ville_0068,2808
Ville_0171,Ville_0044,1787
Ville_0023,Ville_0099,990
Ville_0048,Ville_0122,1467
Ville_0134,Ville_0065,822
Ville_0135,Ville_0132,512
Ville_0027,Ville_0031,1767
Ville_0019,Ville_0194,114
Ville_0109,Ville_0117,325
Ville_0017,Ville_0118,187
Ville_0187,Ville_0005,2802
Ville_0102,Ville_0018,1052
Ville_0174,Ville_0072,1697
Ville_0114,Ville_0086,2260
Ville_0069,Ville_0089,281
Ville_0007,Ville_0080,1234
Ville_0086,Ville_0152,2409
Ville_0133,Ville_0147,2499
Ville_0056,Ville_0066,1363
Ville_0139,Ville_0009,636
Ville_0031,Ville_0063,955
Ville_0014,Ville_0061,1177
Ville_0085,Ville_0150,2473
Ville_0190,Ville_0119,2614
Ville_0036,Ville_0083,2326
Ville_0192,Ville_0018,1460
Ville_0034,Ville_0075,1611
Ville_0028,Ville_0133,2902
Ville_0170,Ville_0108,661
Ville_0061,Ville_0141,803
