Start_city,End_city,Distance
Ville_0652,Ville_0569,2072
Ville_0569,Ville_0539,1293
Ville_0539,Ville_0777,1011
Ville_0777,Ville_0928,907
Ville_0928,Ville_0657,2330
Ville_0657,Ville_0764,242
Ville_0764,Ville_0752,124
Ville_0752,Ville_0833,1519
Ville_0833,Ville_0719,1118
Ville_0719,Ville_0427,1512
Ville_0427,Ville_0013,2822
Ville_0013,Ville_0935,699
Ville_0935,Ville_0821,765
Ville_0821,Ville_0993,2112
Ville_0993,Ville_0084,180
Ville_0084,Ville_0887,310
Ville_0887,Ville_0814,1433
Ville_0814,Ville_0548,1813
Ville_0548,Ville_0516,516
Ville_0516,Ville_0457,2579
Ville_0457,Ville_0297,978
Ville_0297,Ville_0565,544
Ville_0565,Ville_0469,2351
Ville_0469,Ville_0453,967
Ville_0453,Ville_0954,2042
Ville_0954,Ville_0381,1106
Ville_0381,Ville_0040,1443
Ville_0040,Ville_0857,1505
Ville_0857,Ville_0727,241
Ville_0727,Ville_0665,2331
Ville_0665,Ville_0096,1145
Ville_0096,Ville_0651,669
Ville_0651,Ville_0686,2876
Ville_0686,Ville_0458,2161
Ville_0458,Ville_0007,2525
Ville_0007,Ville_0871,2792
Ville_0871,Ville_0025,476
Ville_0025,Ville_0267,2943
Ville_0267,Ville_0064,256
Ville_0064,Ville_0808,1843
Ville_0808,Ville_0107,1922
Ville_0107,Ville_0230,504
Ville_0230,Ville_0999,483
Ville_0999,Ville_0694,2550
Ville_0694,Ville_0394,2547
Ville_0394,Ville_0183,467
Ville_0183,Ville_0783,2353
Ville_0783,Ville_0941,221
Ville_0941,Ville_0170,2127
Ville_0170,Ville_0990,481
Ville_0990,Ville_0940,734
Ville_0940,Ville_0450,2630
Ville_0450,Ville_0300,533
Ville_0300,Ville_0839,891
Ville_0839,Ville_0718,1531
Ville_0718,Ville_0053,693
Ville_0053,Ville_0409,1246
Ville_0409,Ville_0090,2950
Ville_0090,Ville_0032,1858
Ville_0032,Ville_0290,2122
Ville_0290,Ville_0599,2091
Ville_0599,Ville_0879,456
Ville_0879,Ville_0667,681
Ville_0667,Ville_0460,2700
Ville_0460,Ville_0125,1539
Ville_0125,Ville_0534,1420
Ville_0534,Ville_0514,614
Ville_0514,Ville_0271,553
Ville_0271,Ville_0114,876
Ville_0114,Ville_0936,1848
Ville_0936,Ville_0977,1752
Ville_0977,Ville_0550,76
Ville_0550,Ville_0889,1054
Ville_0889,Ville_0120,1990
Ville_0120,Ville_0413,1448
Ville_0413,Ville_0430,1224
Ville_0430,Ville_0679,2118
Ville_0679,Ville_0284,751
Ville_0284,Ville_0010,399
Ville_0010,Ville_0448,1139
Ville_0448,Ville_0059,1575
Ville_0059,Ville_0342,2979
Ville_0342,Ville_0744,1749
Ville_0744,Ville_0915,1527
Ville_0915,Ville_0847,2628
Ville_0847,Ville_0728,2773
Ville_0728,Ville_0710,1055
Ville_0710,Ville_0262,670
Ville_0262,Ville_0735,2219
Ville_0735,Ville_0625,1777
Ville_0625,Ville_0495,984
Ville_0495,Ville_0668,615
Ville_0668,Ville_0277,1806
Ville_0277,Ville_0525,1743
Ville_0525,Ville_0337,1726
Ville_0337,Ville_0762,1929
Ville_0762,Ville_0656,2164
Ville_0656,Ville_0229,2844
Ville_0229,Ville_0112,1531
Ville_0112,Ville_0385,171
Ville_0385,Ville_0133,1862
Ville_0133,Ville_0856,646
Ville_0856,Ville_0195,90
Ville_0195,Ville_0894,2989
Ville_0894,Ville_0726,2169
Ville_0726,Ville_0264,335
Ville_0264,Ville_0860,397
Ville_0860,Ville_0375,1435
Ville_0375,Ville_0801,1339
Ville_0801,Ville_0316,1695
Ville_0316,Ville_0238,723
Ville_0238,Ville_0312,1827
Ville_0312,Ville_0939,301
Ville_0939,Ville_0853,1660
Ville_0853,Ville_0214,201
Ville_0214,Ville_0250,2754
Ville_0250,Ville_0902,2677
Ville_0902,Ville_0369,668
Ville_0369,Ville_0751,2403
Ville_0751,Ville_0982,286
Ville_0982,Ville_0658,2637
Ville_0658,Ville_0893,2971
Ville_0893,Ville_0060,2754
Ville_0060,Ville_0473,2179
Ville_0473,Ville_0073,1261
Ville_0073,Ville_0222,1767
Ville_0222,Ville_0616,1696
Ville_0616,Ville_0523,2838
Ville_0523,Ville_0273,2920
Ville_0273,Ville_0240,2317
Ville_0240,Ville_0672,1296
Ville_0672,Ville_0253,1334
Ville_0253,Ville_0597,1459
Ville_0597,Ville_0673,82
Ville_0673,Ville_0559,1195
Ville_0559,Ville_0092,2211
Ville_0092,Ville_0022,2550
Ville_0022,Ville_0736,651
Ville_0736,Ville_0303,2918
Ville_0303,Ville_0203,1704
Ville_0203,Ville_0841,1877
Ville_0841,Ville_0877,2687
Ville_0877,Ville_0259,890
Ville_0259,Ville_0865,2279
Ville_0865,Ville_0003,2607
Ville_0003,Ville_0024,2582
Ville_0024,Ville_0873,2720
Ville_0873,Ville_0426,1861
Ville_0426,Ville_0540,2906
Ville_0540,Ville_0573,1464
Ville_0573,Ville_0492,2707
Ville_0492,Ville_0786,1706
Ville_0786,Ville_0355,858
Ville_0355,Ville_0631,1285
Ville_0631,Ville_0555,395
Ville_0555,Ville_0699,201
Ville_0699,Ville_0485,2251
Ville_0485,Ville_0795,1420
Ville_0795,Ville_0109,1647
Ville_0109,Ville_0825,2994
Ville_0825,Ville_0166,566
Ville_0166,Ville_0537,2181
Ville_0537,Ville_0681,2265
Ville_0681,Ville_0006,1212
Ville_0006,Ville_0805,925
Ville_0805,Ville_0235,430
Ville_0235,Ville_0299,2145
Ville_0299,Ville_0900,2310
Ville_0900,Ville_0384,1328
Ville_0384,Ville_0231,2185
Ville_0231,Ville_0589,1445
Ville_0589,Ville_0824,2653
Ville_0824,Ville_0149,705
Ville_0149,Ville_0817,145
Ville_0817,Ville_0490,164
Ville_0490,Ville_0210,2261
Ville_0210,Ville_0890,2476
Ville_0890,Ville_0864,1109
Ville_0864,Ville_0097,1038
Ville_0097,Ville_0951,1294
Ville_0951,Ville_0978,1781
Ville_0978,Ville_0341,2119
Ville_0341,Ville_0106,502
Ville_0106,Ville_0221,295
Ville_0221,Ville_0380,1577
Ville_0380,Ville_0196,1113
Ville_0196,Ville_0396,2618
Ville_0396,Ville_0927,2128
Ville_0927,Ville_0137,1501
Ville_0137,Ville_0624,557
Ville_0624,Ville_0830,245
Ville_0830,Ville_0538,2716
Ville_0538,Ville_0669,560
Ville_0669,Ville_0682,1888
Ville_0682,Ville_0842,1270
Ville_0842,Ville_0918,2394
Ville_0918,Ville_0832,71
Ville_0832,Ville_0008,1906
Ville_0008,Ville_0966,1438
Ville_0966,Ville_0866,1017
Ville_0866,Ville_0837,2432
Ville_0837,Ville_0363,2366
Ville_0363,Ville_0963,2977
Ville_0963,Ville_0077,2621
Ville_0077,Ville_0372,2775
Ville_0372,Ville_0579,2234
Ville_0579,Ville_0645,2489
Ville_0645,Ville_0317,1007
Ville_0317,Ville_0985,1484
Ville_0985,Ville_0026,1275
Ville_0026,Ville_0767,1215
Ville_0767,Ville_0135,2781
Ville_0135,Ville_0382,2978
Ville_0382,Ville_0789,2396
Ville_0789,Ville_0046,2804
Ville_0046,Ville_0674,623
Ville_0674,Ville_0799,2975
Ville_0799,Ville_0314,1596
Ville_0314,Ville_0332,2178
Ville_0332,Ville_0798,1064
Ville_0798,Ville_0012,481
Ville_0012,Ville_0483,1392
Ville_0483,Ville_0532,2165
Ville_0532,Ville_0293,2435
Ville_0293,Ville_0854,838
Ville_0854,Ville_0493,1529
Ville_0493,Ville_0094,1910
Ville_0094,Ville_0905,451
Ville_0905,Ville_0213,650
Ville_0213,Ville_0590,2964
Ville_0590,Ville_0812,1793
Ville_0812,Ville_0145,1737
Ville_0145,Ville_0720,385
Ville_0720,Ville_0304,427
Ville_0304,Ville_0408,304
Ville_0408,Ville_0089,1790
Ville_0089,Ville_0437,582
Ville_0437,Ville_0976,2000
Ville_0976,Ville_0566,929
Ville_0566,Ville_0627,1877
Ville_0627,Ville_0810,369
Ville_0810,Ville_0648,1562
Ville_0648,Ville_0755,2822
Ville_0755,Ville_0642,2205
Ville_0642,Ville_0827,1699
Ville_0827,Ville_0333,2459
Ville_0333,Ville_0688,2339
Ville_0688,Ville_0635,2175
Ville_0635,Ville_0128,1667
Ville_0128,Ville_0986,1130
Ville_0986,Ville_0543,2443
Ville_0543,Ville_0043,2093
Ville_0043,Ville_0633,2656
Ville_0633,Ville_0716,1784
Ville_0716,Ville_0913,1852
Ville_0913,Ville_0541,2872
Ville_0541,Ville_0649,2055
Ville_0649,Ville_0655,1757
Ville_0655,Ville_0002,717
Ville_0002,Ville_0921,641
Ville_0921,Ville_0428,2121
Ville_0428,Ville_0997,570
Ville_0997,Ville_0746,2035
Ville_0746,Ville_0626,2962
Ville_0626,Ville_0713,1924
Ville_0713,Ville_0861,579
Ville_0861,Ville_0027,2935
Ville_0027,Ville_0391,2152
Ville_0391,Ville_0920,2217
Ville_0920,Ville_0614,533
Ville_0614,Ville_0991,2894
Ville_0991,Ville_0168,920
Ville_0168,Ville_0701,1915
Ville_0701,Ville_0281,1988
Ville_0281,Ville_0926,183
Ville_0926,Ville_0959,692
Ville_0959,Ville_0216,2339
Ville_0216,Ville_0547,1562
Ville_0547,Ville_0741,536
Ville_0741,Ville_0962,2514
Ville_0962,Ville_0987,1723
Ville_0987,Ville_0697,501
Ville_0697,Ville_0829,545
Ville_0829,Ville_0052,1563
Ville_0052,Ville_0420,2391
Ville_0420,Ville_0499,1236
Ville_0499,Ville_0368,214
Ville_0368,Ville_0643,2191
Ville_0643,Ville_0212,677
Ville_0212,Ville_0378,532
Ville_0378,Ville_0521,1571
Ville_0521,Ville_0994,1298
Ville_0994,Ville_0522,1583
Ville_0522,Ville_0557,1292
Ville_0557,Ville_0906,1254
Ville_0906,Ville_0141,2040
Ville_0141,Ville_0592,164
Ville_0592,Ville_0834,635
Ville_0834,Ville_0574,632
Ville_0574,Ville_0330,2465
Ville_0330,Ville_0748,1777
Ville_0748,Ville_0930,249
Ville_0930,Ville_0650,1299
Ville_0650,Ville_0324,1211
Ville_0324,Ville_0225,933
Ville_0225,Ville_0083,799
Ville_0083,Ville_0750,2052
Ville_0750,Ville_0843,58
Ville_0843,Ville_0153,551
Ville_0153,Ville_0121,2292
Ville_0121,Ville_0388,1478
Ville_0388,Ville_0945,326
Ville_0945,Ville_0700,233
Ville_0700,Ville_0629,1760
Ville_0629,Ville_0995,2020
Ville_0995,Ville_0973,2397
Ville_0973,Ville_0911,1318
Ville_0911,Ville_0199,2367
Ville_0199,Ville_0227,1902
Ville_0227,Ville_0440,1433
Ville_0440,Ville_0749,1595
Ville_0749,Ville_0609,1996
Ville_0609,Ville_0869,2999
Ville_0869,Ville_0703,2530
Ville_0703,Ville_0351,593
Ville_0351,Ville_0567,617
Ville_0567,Ville_0489,2117
Ville_0489,Ville_0734,2656
Ville_0734,Ville_0328,1937
Ville_0328,Ville_0159,1892
Ville_0159,Ville_0563,2782
Ville_0563,Ville_0283,1889
Ville_0283,Ville_0130,660
Ville_0130,Ville_0836,1382
Ville_0836,Ville_0344,415
Ville_0344,Ville_0404,2609
Ville_0404,Ville_0470,2771
Ville_0470,Ville_0844,2604
Ville_0844,Ville_0886,1727
Ville_0886,Ville_0806,1636
Ville_0806,Ville_0340,1003
Ville_0340,Ville_0379,1669
Ville_0379,Ville_0431,1438
Ville_0431,Ville_0018,2265
Ville_0018,Ville_0737,237
Ville_0737,Ville_0464,2796
Ville_0464,Ville_0653,1864
Ville_0653,Ville_0957,1186
Ville_0957,Ville_0158,2695
Ville_0158,Ville_0577,412
Ville_0577,Ville_0189,728
Ville_0189,Ville_0367,2946
Ville_0367,Ville_0545,151
Ville_0545,Ville_0896,2392
Ville_0896,Ville_0075,2630
Ville_0075,Ville_0480,2947
Ville_0480,Ville_0402,1315
Ville_0402,Ville_0531,2348
Ville_0531,Ville_0143,2692
Ville_0143,Ville_0494,557
Ville_0494,Ville_0884,2687
Ville_0884,Ville_0707,2341
Ville_0707,Ville_0968,398
Ville_0968,Ville_0217,838
Ville_0217,Ville_0670,2584
Ville_0670,Ville_0163,2269
Ville_0163,Ville_0685,2412
Ville_0685,Ville_0486,266
Ville_0486,Ville_0359,2385
Ville_0359,Ville_0811,2187
Ville_0811,Ville_0572,825
Ville_0572,Ville_0600,1999
Ville_0600,Ville_0562,2108
Ville_0562,Ville_0302,126
Ville_0302,Ville_0917,542
Ville_0917,Ville_0131,2746
Ville_0131,Ville_0419,2228
Ville_0419,Ville_0899,786
Ville_0899,Ville_0282,127
Ville_0282,Ville_0634,1176
Ville_0634,Ville_0180,892
Ville_0180,Ville_0897,1054
Ville_0897,Ville_0148,2940
Ville_0148,Ville_0224,2423
Ville_0224,Ville_0434,1869
Ville_0434,Ville_0766,396
Ville_0766,Ville_0654,2235
Ville_0654,Ville_0338,2535
Ville_0338,Ville_0623,1362
Ville_0623,Ville_0793,1695
Ville_0793,Ville_0244,2462
Ville_0244,Ville_0948,234
Ville_0948,Ville_0771,2063
Ville_0771,Ville_0659,145
Ville_0659,Ville_0124,1442
Ville_0124,Ville_0932,1840
Ville_0932,Ville_0981,789
Ville_0981,Ville_0723,1749
Ville_0723,Ville_0144,148
Ville_0144,Ville_0407,2212
Ville_0407,Ville_0942,1349
Ville_0942,Ville_0640,1614
Ville_0640,Ville_0417,1103
Ville_0417,Ville_0575,422
Ville_0575,Ville_0306,519
Ville_0306,Ville_0885,456
Ville_0885,Ville_0086,2269
Ville_0086,Ville_0057,738
Ville_0057,Ville_0661,1218
Ville_0661,Ville_0558,639
Ville_0558,Ville_0974,798
Ville_0974,Ville_0181,1096
Ville_0181,Ville_0938,417
Ville_0938,Ville_0265,681
Ville_0265,Ville_0952,1306
Ville_0952,Ville_0880,1718
Ville_0880,Ville_0621,2829
Ville_0621,Ville_0164,743
Ville_0164,Ville_0638,291
Ville_0638,Ville_0038,2566
Ville_0038,Ville_0666,1382
Ville_0666,Ville_0770,793
Ville_0770,Ville_0498,161
Ville_0498,Ville_0476,2971
Ville_0476,Ville_0318,289
Ville_0318,Ville_0252,1270
Ville_0252,Ville_0933,1647
Ville_0933,Ville_0916,454
Ville_0916,Ville_0154,1360
Ville_0154,Ville_0117,633
Ville_0117,Ville_0245,1740
Ville_0245,Ville_0416,1377
Ville_0416,Ville_0242,1106
Ville_0242,Ville_0263,1588
Ville_0263,Ville_0934,545
Ville_0934,Ville_0294,262
Ville_0294,Ville_0662,879
Ville_0662,Ville_0423,1031
Ville_0423,Ville_0209,2495
Ville_0209,Ville_0066,2450
Ville_0066,Ville_0327,1018
Ville_0327,Ville_0421,2069
Ville_0421,Ville_0446,2133
Ville_0446,Ville_0852,2116
Ville_0852,Ville_0155,1627
Ville_0155,Ville_0247,521
Ville_0247,Ville_0152,1153
Ville_0152,Ville_0474,298
Ville_0474,Ville_0374,1353
Ville_0374,Ville_0823,1953
Ville_0823,Ville_0535,2315
Ville_0535,Ville_0062,1717
Ville_0062,Ville_0580,318
Ville_0580,Ville_0445,2033
Ville_0445,Ville_0546,168
Ville_0546,Ville_0275,1719
Ville_0275,Ville_0479,2644
Ville_0479,Ville_0219,1007
Ville_0219,Ville_0816,126
Ville_0816,Ville_0591,1152
Ville_0591,Ville_0192,2319
Ville_0192,Ville_0529,2450
Ville_0529,Ville_0979,2815
Ville_0979,Ville_0185,465
Ville_0185,Ville_0561,1058
Ville_0561,Ville_0465,2322
Ville_0465,Ville_0680,2718
Ville_0680,Ville_0258,564
Ville_0258,Ville_0929,1297
Ville_0929,Ville_0425,2377
Ville_0425,Ville_0947,1716
Ville_0947,Ville_0321,1876
Ville_0321,Ville_0721,393
Ville_0721,Ville_0444,2654
Ville_0444,Ville_0308,2099
Ville_0308,Ville_0758,883
Ville_0758,Ville_0310,633
Ville_0310,Ville_0768,1579
Ville_0768,Ville_0356,2263
Ville_0356,Ville_0988,738
Ville_0988,Ville_0438,1054
Ville_0438,Ville_0904,2251
Ville_0904,Ville_0544,1785
Ville_0544,Ville_0581,2323
Ville_0581,Ville_0069,1900
Ville_0069,Ville_0809,221
Ville_0809,Ville_0647,54
Ville_0647,Ville_0958,1953
Ville_0958,Ville_0098,2592
Ville_0098,Ville_0922,1234
Ville_0922,Ville_0095,2724
Ville_0095,Ville_0859,735
Ville_0859,Ville_0412,52
Ville_0412,Ville_0588,296
Ville_0588,Ville_0305,2025
Ville_0305,Ville_0049,1169
Ville_0049,Ville_0272,2498
Ville_0272,Ville_0295,1077
Ville_0295,Ville_0891,2835
Ville_0891,Ville_0549,1607
Ville_0549,Ville_0078,1489
Ville_0078,Ville_0646,2639
Ville_0646,Ville_1000,921
Ville_1000,Ville_0447,2446
Ville_0447,Ville_0826,2140
Ville_0826,Ville_0307,1202
Ville_0307,Ville_0630,236
Ville_0630,Ville_0171,711
Ville_0171,Ville_0348,2237
Ville_0348,Ville_0515,2356
Ville_0515,Ville_0509,336
Ville_0509,Ville_0345,1281
Ville_0345,Ville_0950,417
Ville_0950,Ville_0103,1669
Ville_0103,Ville_0501,2910
Ville_0501,Ville_0101,553
Ville_0101,Ville_0587,622
Ville_0587,Ville_0331,2329
Ville_0331,Ville_0400,1194
Ville_0400,Ville_0585,1819
Ville_0585,Ville_0709,913
Ville_0709,Ville_0325,2550
Ville_0325,Ville_0023,2117
Ville_0023,Ville_0603,1353
Ville_0603,Ville_0965,2843
Ville_0965,Ville_0671,1453
Ville_0671,Ville_0274,2651
Ville_0274,Ville_0432,1120
Ville_0432,Ville_0528,2948
Ville_0528,Ville_0582,1904
Ville_0582,Ville_0433,1168
Ville_0433,Ville_0472,1057
Ville_0472,Ville_0039,2762
Ville_0039,Ville_0334,1367
Ville_0334,Ville_0552,1449
Ville_0552,Ville_0021,912
Ville_0021,Ville_0174,1933
Ville_0174,Ville_0346,2505
Ville_0346,Ville_0118,1395
Ville_0118,Ville_0313,115
Ville_0313,Ville_0960,2883
Ville_0960,Ville_0087,597
Ville_0087,Ville_0607,2697
Ville_0607,Ville_0970,58
Ville_0970,Ville_0664,2543
Ville_0664,Ville_0241,2001
Ville_0241,Ville_0254,67
Ville_0254,Ville_0251,89
Ville_0251,Ville_0761,2805
Ville_0761,Ville_0714,760
Ville_0714,Ville_0944,1742
Ville_0944,Ville_0422,2326
Ville_0422,Ville_0366,2902
Ville_0366,Ville_0354,2930
Ville_0354,Ville_0895,2052
Ville_0895,Ville_0100,1658
Ville_0100,Ville_0390,2254
Ville_0390,Ville_0350,382
Ville_0350,Ville_0641,2708
Ville_0641,Ville_0779,2717
Ville_0779,Ville_0598,367
Ville_0598,Ville_0358,2256
Ville_0358,Ville_0903,176
Ville_0903,Ville_0996,2800
Ville_0996,Ville_0047,1873
Ville_0047,Ville_0831,2803
Ville_0831,Ville_0029,555
Ville_0029,Ville_0063,1495
Ville_0063,Ville_0329,1591
Ville_0329,Ville_0292,2512
Ville_0292,Ville_0362,1516
Ville_0362,Ville_0838,1634
Ville_0838,Ville_0632,775
Ville_0632,Ville_0387,2905
Ville_0387,Ville_0606,84
Ville_0606,Ville_0507,561
Ville_0507,Ville_0270,1945
Ville_0270,Ville_0401,1567
Ville_0401,Ville_0058,840
Ville_0058,Ville_0519,1870
Ville_0519,Ville_0161,88
Ville_0161,Ville_0576,957
Ville_0576,Ville_0804,131
Ville_0804,Ville_0482,1201
Ville_0482,Ville_0586,2837
Ville_0586,Ville_0553,2954
Ville_0553,Ville_0702,1515
Ville_0702,Ville_0858,834
Ville_0858,Ville_0738,418
Ville_0738,Ville_0759,2562
Ville_0759,Ville_0692,2610
Ville_0692,Ville_0583,1291
Ville_0583,Ville_0882,2990
Ville_0882,Ville_0500,955
Ville_0500,Ville_0399,1009
Ville_0399,Ville_0862,2072
Ville_0862,Ville_0796,1536
Ville_0796,Ville_0975,200
Ville_0975,Ville_0845,1199
Ville_0845,Ville_0169,2068
Ville_0169,Ville_0724,2933
Ville_0724,Ville_0772,2945
Ville_0772,Ville_0969,2532
Ville_0969,Ville_0874,906
Ville_0874,Ville_0182,79
Ville_0182,Ville_0971,853
Ville_0971,Ville_0037,2665
Ville_0037,Ville_0471,1672
Ville_0471,Ville_0454,504
Ville_0454,Ville_0386,1186
Ville_0386,Ville_0323,2381
Ville_0323,Ville_0461,2099
Ville_0461,Ville_0393,2073
Ville_0393,Ville_0964,748
Ville_0964,Ville_0441,2310
Ville_0441,Ville_0033,843
Ville_0033,Ville_0019,2752
Ville_0019,Ville_0560,2367
Ville_0560,Ville_0554,2803
Ville_0554,Ville_0352,2845
Ville_0352,Ville_0556,2519
Ville_0556,Ville_0268,2364
Ville_0268,Ville_0907,768
Ville_0907,Ville_0503,317
Ville_0503,Ville_0790,2459
Ville_0790,Ville_0678,575
Ville_0678,Ville_0301,316
Ville_0301,Ville_0207,571
Ville_0207,Ville_0883,1113
Ville_0883,Ville_0505,2384
Ville_0505,Ville_0881,983
Ville_0881,Ville_0677,2192
Ville_0677,Ville_0079,1173
Ville_0079,Ville_0955,835
Ville_0955,Ville_0639,2827
Ville_0639,Ville_0637,144
Ville_0637,Ville_0311,2888
Ville_0311,Ville_0157,2826
Ville_0157,Ville_0335,2232
Ville_0335,Ville_0850,2566
Ville_0850,Ville_0620,1085
Ville_0620,Ville_0392,2838
Ville_0392,Ville_0848,2344
Ville_0848,Ville_0028,1909
Ville_0028,Ville_0695,58
Ville_0695,Ville_0511,1799
Ville_0511,Ville_0925,2675
Ville_0925,Ville_0055,2807
Ville_0055,Ville_0756,2712
Ville_0756,Ville_0909,262
Ville_0909,Ville_0031,1373
Ville_0031,Ville_0138,1821
Ville_0138,Ville_0644,1716
Ville_0644,Ville_0237,1172
Ville_0237,Ville_0510,548
Ville_0510,Ville_0502,2835
Ville_0502,Ville_0257,2172
Ville_0257,Ville_0820,1961
Ville_0820,Ville_0972,2079
Ville_0972,Ville_0466,1530
Ville_0466,Ville_0787,2168
Ville_0787,Ville_0151,228
Ville_0151,Ville_0815,969
Ville_0815,Ville_0524,242
Ville_0524,Ville_0497,1188
Ville_0497,Ville_0415,1770
Ville_0415,Ville_0618,2230
Ville_0618,Ville_0683,1888
Ville_0683,Ville_0851,1345
Ville_0851,Ville_0365,71
Ville_0365,Ville_0410,1655
Ville_0410,Ville_0660,847
Ville_0660,Ville_0775,1420
Ville_0775,Ville_0280,385
Ville_0280,Ville_0967,2392
Ville_0967,Ville_0596,153
Ville_0596,Ville_0785,974
Ville_0785,Ville_0731,2874
Ville_0731,Ville_0784,1785
Ville_0784,Ville_0286,354
Ville_0286,Ville_0512,1073
Ville_0512,Ville_0910,856
Ville_0910,Ville_0892,723
Ville_0892,Ville_0239,1398
Ville_0239,Ville_0126,1323
Ville_0126,Ville_0414,307
Ville_0414,Ville_0610,2614
Ville_0610,Ville_0206,2611
Ville_0206,Ville_0347,446
Ville_0347,Ville_0204,164
Ville_0204,Ville_0373,2015
Ville_0373,Ville_0067,1819
Ville_0067,Ville_0173,148
Ville_0173,Ville_0760,2477
Ville_0760,Ville_0105,2615
Ville_0105,Ville_0605,1419
Ville_0605,Ville_0712,1075
Ville_0712,Ville_0411,1062
Ville_0411,Ville_0405,491
Ville_0405,Ville_0147,1989
Ville_0147,Ville_0123,1026
Ville_0123,Ville_0088,1445
Ville_0088,Ville_0693,272
