Start_city,End_city,Distance
Ville_0112,Ville_0373,2393
Ville_0373,Ville_0488,2544
Ville_0488,Ville_0471,1987
Ville_0471,Ville_0020,203
Ville_0020,Ville_0286,755
Ville_0286,Ville_0281,1178
Ville_0281,Ville_0317,1700
Ville_0317,Ville_0436,639
Ville_0436,Ville_0130,2582
Ville_0130,Ville_0049,2543
Ville_0049,Ville_0495,2838
Ville_0495,Ville_0235,2891
Ville_0235,Ville_0313,1695
Ville_0313,Ville_0212,208
Ville_0212,Ville_0119,1671
Ville_0119,Ville_0487,1407
Ville_0487,Ville_0048,2878
Ville_0048,Ville_0144,1023
Ville_0144,Ville_0073,251
Ville_0073,Ville_0431,1996
Ville_0431,Ville_0252,1150
Ville_0252,Ville_0352,1575
Ville_0352,Ville_0122,132
Ville_0122,Ville_0478,1433
Ville_0478,Ville_0054,1291
Ville_0054,Ville_0158,1323
Ville_0158,Ville_0193,1198
Ville_0193,Ville_0001,2063
Ville_0001,Ville_0359,2901
Ville_0359,Ville_0353,2855
Ville_0353,Ville_0369,452
Ville_0369,Ville_0278,983
Ville_0278,Ville_0120,600
Ville_0120,Ville_0013,1280
Ville_0013,Ville_0210,1864
Ville_0210,Ville_0004,1364
Ville_0004,Ville_0078,1153
Ville_0078,Ville_0470,1757
Ville_0470,Ville_0445,2527
Ville_0445,Ville_0101,2694
Ville_0101,Ville_0253,415
Ville_0253,Ville_0295,819
Ville_0295,Ville_0238,1859
Ville_0238,Ville_0125,915
Ville_0125,Ville_0156,1717
Ville_0156,Ville_0289,2034
Ville_0289,Ville_0150,2165
Ville_0150,Ville_0103,1581
Ville_0103,Ville_0380,280
Ville_0380,Ville_0005,2160
Ville_0005,Ville_0398,701
Ville_0398,Ville_0323,318
Ville_0323,Ville_0388,1324
Ville_0388,Ville_0404,2956
Ville_0404,Ville_0160,2125
Ville_0160,Ville_0145,1702
Ville_0145,Ville_0239,605
Ville_0239,Ville_0036,2197
Ville_0036,Ville_0419,2379
Ville_0419,Ville_0397,168
Ville_0397,Ville_0367,761
Ville_0367,Ville_0321,839
Ville_0321,Ville_0401,872
Ville_0401,Ville_0027,286
Ville_0027,Ville_0258,1071
Ville_0258,Ville_0377,185
Ville_0377,Ville_0364,1919
Ville_0364,Ville_0293,257
Ville_0293,Ville_0351,1526
Ville_0351,Ville_0139,2936
Ville_0139,Ville_0164,865
Ville_0164,Ville_0214,1172
Ville_0214,Ville_0494,1558
Ville_0494,Ville_0165,1951
Ville_0165,Ville_0115,2118
Ville_0115,Ville_0215,1675
Ville_0215,Ville_0493,2652
Ville_0493,Ville_0019,557
Ville_0019,Ville_0092,2840
Ville_0092,Ville_0077,175
Ville_0077,Ville_0197,1040
Ville_0197,Ville_0187,1575
Ville_0187,Ville_0450,2052
Ville_0450,Ville_0024,2483
Ville_0024,Ville_0389,1877
Ville_0389,Ville_0376,777
Ville_0376,Ville_0023,1993
Ville_0023,Ville_0002,2453
Ville_0002,Ville_0475,2308
Ville_0475,Ville_0117,1482
Ville_0117,Ville_0386,1460
Ville_0386,Ville_0294,719
Ville_0294,Ville_0053,1109
Ville_0053,Ville_0131,2871
Ville_0131,Ville_0081,420
Ville_0081,Ville_0189,1217
Ville_0189,Ville_0425,162
Ville_0425,Ville_0291,1633
Ville_0291,Ville_0467,253
Ville_0467,Ville_0382,717
Ville_0382,Ville_0454,2393
Ville_0454,Ville_0408,927
Ville_0408,Ville_0234,956
Ville_0234,Ville_0490,2701
Ville_0490,Ville_0040,972
Ville_0040,Ville_0426,2825
Ville_0426,Ville_0296,896
Ville_0296,Ville_0486,1152
Ville_0486,Ville_0033,2718
Ville_0033,Ville_0269,1727
Ville_0269,Ville_0140,2152
Ville_0140,Ville_0220,132
Ville_0220,Ville_0172,2844
Ville_0172,Ville_0016,86
Ville_0016,Ville_0061,1991
Ville_0061,Ville_0138,591
Ville_0138,Ville_0065,2701
Ville_0065,Ville_0191,759
Ville_0191,Ville_0086,2512
Ville_0086,Ville_0133,84
Ville_0133,Ville_0265,966
Ville_0265,Ville_0268,1083
Ville_0268,Ville_0178,2541
Ville_0178,Ville_0255,1301
Ville_0255,Ville_0084,2969
Ville_0084,Ville_0006,2955
Ville_0006,Ville_0420,2682
Ville_0420,Ville_0071,1177
Ville_0071,Ville_0363,1785
Ville_0363,Ville_0455,1592
Ville_0455,Ville_0062,1478
Ville_0062,Ville_0090,1930
Ville_0090,Ville_0337,1082
Ville_0337,Ville_0342,943
Ville_0342,Ville_0440,1961
Ville_0440,Ville_0029,1287
Ville_0029,Ville_0489,2823
Ville_0489,Ville_0314,2182
Ville_0314,Ville_0233,2604
Ville_0233,Ville_0060,1676
Ville_0060,Ville_0223,2444
Ville_0223,Ville_0045,469
Ville_0045,Ville_0126,80
Ville_0126,Ville_0030,2145
Ville_0030,Ville_0465,2763
Ville_0465,Ville_0374,1582
Ville_0374,Ville_0224,2349
Ville_0224,Ville_0358,2701
Ville_0358,Ville_0410,2482
Ville_0410,Ville_0034,2544
Ville_0034,Ville_0330,1207
Ville_0330,Ville_0349,1272
Ville_0349,Ville_0333,2853
Ville_0333,Ville_0442,492
Ville_0442,Ville_0325,2023
Ville_0325,Ville_0437,311
Ville_0437,Ville_0472,1427
Ville_0472,Ville_0168,1182
Ville_0168,Ville_0416,2673
Ville_0416,Ville_0080,1381
Ville_0080,Ville_0105,1184
Ville_0105,Ville_0262,1119
Ville_0262,Ville_0041,2737
Ville_0041,Ville_0159,2962
Ville_0159,Ville_0418,2718
Ville_0418,Ville_0143,1273
Ville_0143,Ville_0079,821
Ville_0079,Ville_0316,664
Ville_0316,Ville_0276,2168
Ville_0276,Ville_0275,1034
Ville_0275,Ville_0328,282
Ville_0328,Ville_0043,2507
Ville_0043,Ville_0206,1705
Ville_0206,Ville_0360,2755
Ville_0360,Ville_0217,1359
Ville_0217,Ville_0213,2838
Ville_0213,Ville_0393,623
Ville_0393,Ville_0257,154
Ville_0257,Ville_0365,2734
Ville_0365,Ville_0322,2087
Ville_0322,Ville_0147,1260
Ville_0147,Ville_0260,1112
Ville_0260,Ville_0204,1764
Ville_0204,Ville_0405,1707
Ville_0405,Ville_0031,1640
Ville_0031,Ville_0021,194
Ville_0021,Ville_0111,2438
Ville_0111,Ville_0135,2950
Ville_0135,Ville_0008,2393
Ville_0008,Ville_0035,827
Ville_0035,Ville_0301,1455
Ville_0301,Ville_0009,2971
Ville_0009,Ville_0038,960
Ville_0038,Ville_0395,2861
Ville_0395,Ville_0242,2239
Ville_0242,Ville_0391,2664
Ville_0391,Ville_0089,1998
Ville_0089,Ville_0350,2801
Ville_0350,Ville_0280,1518
Ville_0280,Ville_0188,2127
Ville_0188,Ville_0216,1279
Ville_0216,Ville_0292,746
Ville_0292,Ville_0430,2743
Ville_0430,Ville_0441,2336
Ville_0441,Ville_0199,791
Ville_0199,Ville_0068,1253
Ville_0068,Ville_0163,449
Ville_0163,Ville_0185,1978
Ville_0185,Ville_0007,574
Ville_0007,Ville_0271,1109
Ville_0271,Ville_0037,2339
Ville_0037,Ville_0305,799
Ville_0305,Ville_0327,2834
Ville_0327,Ville_0256,1424
Ville_0256,Ville_0124,2730
Ville_0124,Ville_0058,415
Ville_0058,Ville_0198,960
Ville_0198,Ville_0254,1505
Ville_0254,Ville_0123,964
Ville_0123,Ville_0407,1307
Ville_0407,Ville_0460,1772
Ville_0460,Ville_0402,1407
Ville_0402,Ville_0028,1572
Ville_0028,Ville_0496,1117
Ville_0496,Ville_0152,2448
Ville_0152,Ville_0201,1254
Ville_0201,Ville_0383,1949
Ville_0383,Ville_0097,532
Ville_0097,Ville_0261,1977
Ville_0261,Ville_0311,269
Ville_0311,Ville_0266,2648
Ville_0266,Ville_0106,2440
Ville_0106,Ville_0155,2426
Ville_0155,Ville_0449,2592
Ville_0449,Ville_0338,341
Ville_0338,Ville_0434,1984
Ville_0434,Ville_0435,846
Ville_0435,Ville_0014,2099
Ville_0014,Ville_0354,540
Ville_0354,Ville_0482,2838
Ville_0482,Ville_0399,1613
Ville_0399,Ville_0146,2220
Ville_0146,Ville_0312,1272
Ville_0312,Ville_0370,1742
Ville_0370,Ville_0492,271
Ville_0492,Ville_0308,667
Ville_0308,Ville_0284,612
Ville_0284,Ville_0128,870
Ville_0128,Ville_0044,1453
Ville_0044,Ville_0331,1726
Ville_0331,Ville_0142,2382
Ville_0142,Ville_0127,1924
Ville_0127,Ville_0072,636
Ville_0072,Ville_0406,1345
Ville_0406,Ville_0153,2981
Ville_0249,Ville_0333,381
Ville_0020,Ville_0032,2634
Ville_0202,Ville_0222,2648
Ville_0231,Ville_0381,1901
Ville_0098,Ville_0264,740
Ville_0005,Ville_0374,698
Ville_0286,Ville_0472,410
Ville_0428,Ville_0351,1826
Ville_0092,Ville_0315,1702
Ville_0315,Ville_0044,2005
Ville_0479,Ville_0381,204
Ville_0001,Ville_0046,1578
Ville_0399,Ville_0484,1369
Ville_0045,Ville_0147,2225
Ville_0307,Ville_0074,2821
Ville_0381,Ville_0115,1069
Ville_0083,Ville_0269,1460
Ville_0151,Ville_0428,470
Ville_0479,Ville_0235,2461
Ville_0372,Ville_0400,317
Ville_0213,Ville_0134,1271
Ville_0482,Ville_0196,1917
Ville_0420,Ville_0252,2492
Ville_0122,Ville_0310,1826
Ville_0007,Ville_0426,598
Ville_0190,Ville_0058,2057
Ville_0326,Ville_0233,821
Ville_0243,Ville_0482,1702
Ville_0074,Ville_0026,968
Ville_0420,Ville_0378,915
Ville_0455,Ville_0332,2465
Ville_0313,Ville_0121,554
Ville_0102,Ville_0086,2714
Ville_0080,Ville_0287,1586
Ville_0430,Ville_0187,1097
Ville_0410,Ville_0001,2602
Ville_0087,Ville_0419,246
Ville_0053,Ville_0226,2727
Ville_0204,Ville_0169,247
Ville_0486,Ville_0010,1757
Ville_0379,Ville_0056,556
Ville_0210,Ville_0063,1993
Ville_0016,Ville_0427,891
Ville_0269,Ville_0426,2631
Ville_0300,Ville_0166,1773
Ville_0053,Ville_0356,2763
Ville_0252,Ville_0182,2600
Ville_0258,Ville_0172,611
Ville_0303,Ville_0322,479
Ville_0487,Ville_0178,2580
Ville_0108,Ville_0433,516
Ville_0437,Ville_0423,2088
Ville_0461,Ville_0377,868
Ville_0333,Ville_0392,2192
Ville_0072,Ville_0385,1516
Ville_0061,Ville_0387,1259
Ville_0357,Ville_0403,2295
Ville_0130,Ville_0460,900
Ville_0296,Ville_0106,2018
Ville_0282,Ville_0480,61
Ville_0273,Ville_0291,414
Ville_0123,Ville_0118,2401
Ville_0425,Ville_0317,660
Ville_0399,Ville_0015,2145
Ville_0462,Ville_0084,464
Ville_0254,Ville_0039,2689
Ville_0018,Ville_0422,1262
Ville_0263,Ville_0448,255
Ville_0356,Ville_0328,765
Ville_0292,Ville_0403,1240
Ville_0174,Ville_0418,2822
Ville_0222,Ville_0221,524
Ville_0157,Ville_0035,237
Ville_0300,Ville_0301,616
Ville_0131,Ville_0376,748
Ville_0247,Ville_0326,1842
Ville_0370,Ville_0494,1148
Ville_0441,Ville_0455,430
Ville_0183,Ville_0043,1453
Ville_0225,Ville_0100,1691
Ville_0452,Ville_0284,1919
Ville_0110,Ville_0260,1629
Ville_0486,Ville_0035,2008
Ville_0159,Ville_0279,2707
Ville_0185,Ville_0041,733
Ville_0207,Ville_0378,2901
Ville_0006,Ville_0324,702
Ville_0129,Ville_0466,2469
Ville_0488,Ville_0418,2380
Ville_0408,Ville_0464,792
Ville_0364,Ville_0056,1518
Ville_0293,Ville_0093,2853
Ville_0199,Ville_0405,585
Ville_0488,Ville_0201,2049
Ville_0207,Ville_0007,1734
Ville_0052,Ville_0134,309
Ville_0499,Ville_0117,1337
Ville_0273,Ville_0061,2826
Ville_0122,Ville_0224,2411
Ville_0084,Ville_0125,967
Ville_0370,Ville_0425,1435
Ville_0431,Ville_0352,2869
Ville_0172,Ville_0164,440
Ville_0384,Ville_0053,1068
Ville_0373,Ville_0412,2768
Ville_0454,Ville_0450,1626
Ville_0429,Ville_0405,2336
Ville_0037,Ville_0293,273
Ville_0177,Ville_0024,692
Ville_0313,Ville_0008,1972
Ville_0301,Ville_0436,727
Ville_0462,Ville_0233,2063
Ville_0481,Ville_0473,1405
Ville_0142,Ville_0319,256
Ville_0212,Ville_0154,2304
Ville_0024,Ville_0232,1701
Ville_0206,Ville_0480,372
Ville_0251,Ville_0379,2397
Ville_0116,Ville_0417,2091
Ville_0070,Ville_0022,536
Ville_0130,Ville_0029,2726
Ville_0074,Ville_0272,1702
Ville_0362,Ville_0173,2332
Ville_0004,Ville_0153,422
Ville_0080,Ville_0027,2585
Ville_0197,Ville_0017,2132
Ville_0295,Ville_0345,2731
Ville_0291,Ville_0422,1446
Ville_0132,Ville_0393,272
Ville_0206,Ville_0154,1911
Ville_0282,Ville_0253,2588
Ville_0321,Ville_0361,2985
Ville_0386,Ville_0132,2982
Ville_0371,Ville_0100,449
Ville_0126,Ville_0294,958
Ville_0498,Ville_0025,1504
Ville_0365,Ville_0092,1245
Ville_0210,Ville_0352,1581
Ville_0016,Ville_0423,237
Ville_0256,Ville_0243,2066
Ville_0095,Ville_0217,2986
Ville_0440,Ville_0255,1726
Ville_0423,Ville_0438,2552
Ville_0109,Ville_0375,544
Ville_0266,Ville_0301,1659
Ville_0368,Ville_0180,830
Ville_0265,Ville_0237,491
Ville_0045,Ville_0477,240
Ville_0261,Ville_0092,2803
Ville_0145,Ville_0066,1895
Ville_0180,Ville_0294,2463
Ville_0370,Ville_0313,601
Ville_0128,Ville_0049,67
Ville_0158,Ville_0062,248
Ville_0470,Ville_0155,1822
Ville_0405,Ville_0404,2028
Ville_0097,Ville_0119,775
Ville_0033,Ville_0398,761
Ville_0363,Ville_0043,575
Ville_0129,Ville_0181,2743
Ville_0321,Ville_0258,1368
Ville_0313,Ville_0068,1625
Ville_0303,Ville_0377,2886
Ville_0465,Ville_0277,1170
Ville_0297,Ville_0128,1454
Ville_0142,Ville_0085,1904
Ville_0079,Ville_0318,615
Ville_0362,Ville_0401,2917
Ville_0185,Ville_0314,2148
Ville_0114,Ville_0021,2923
Ville_0210,Ville_0242,1335
Ville_0086,Ville_0090,2317
Ville_0019,Ville_0161,872
Ville_0264,Ville_0165,2976
Ville_0196,Ville_0426,1464
Ville_0201,Ville_0467,593
Ville_0191,Ville_0023,778
Ville_0235,Ville_0278,2893
Ville_0197,Ville_0051,2959
Ville_0010,Ville_0030,1492
Ville_0295,Ville_0112,2437
Ville_0150,Ville_0435,2782
Ville_0191,Ville_0466,2811
Ville_0489,Ville_0305,2236
Ville_0186,Ville_0441,1780
Ville_0316,Ville_0273,2191
Ville_0423,Ville_0302,1610
Ville_0069,Ville_0175,2795
Ville_0415,Ville_0046,1143
Ville_0233,Ville_0472,709
Ville_0186,Ville_0490,1076
Ville_0069,Ville_0405,304
Ville_0486,Ville_0437,1258
Ville_0236,Ville_0060,2266
Ville_0459,Ville_0326,1903
Ville_0272,Ville_0139,2816
Ville_0337,Ville_0295,968
Ville_0440,Ville_0376,2348
Ville_0283,Ville_0012,2142
Ville_0437,Ville_0262,2901
Ville_0347,Ville_0033,2771
Ville_0087,Ville_0261,1612
Ville_0181,Ville_0466,2856
Ville_0222,Ville_0044,2311
Ville_0175,Ville_0273,1079
Ville_0385,Ville_0214,1864
Ville_0365,Ville_0083,2645
Ville_0061,Ville_0191,2702
Ville_0211,Ville_0223,2460
Ville_0013,Ville_0337,2521
Ville_0109,Ville_0349,842
Ville_0085,Ville_0116,776
Ville_0490,Ville_0462,815
Ville_0284,Ville_0346,2154
Ville_0457,Ville_0232,216
Ville_0315,Ville_0319,2329
Ville_0263,Ville_0428,709
Ville_0404,Ville_0135,1094
Ville_0381,Ville_0282,1960
Ville_0191,Ville_0449,684
Ville_0403,Ville_0427,1371
Ville_0397,Ville_0240,2611
Ville_0139,Ville_0021,2761
Ville_0166,Ville_0281,2395
Ville_0004,Ville_0326,348
Ville_0437,Ville_0065,1351
Ville_0478,Ville_0205,803
Ville_0252,Ville_0500,2119
Ville_0329,Ville_0477,2274
Ville_0359,Ville_0413,426
Ville_0208,Ville_0320,923
Ville_0131,Ville_0282,1406
Ville_0174,Ville_0085,944
Ville_0399,Ville_0060,2582
Ville_0158,Ville_0396,2349
Ville_0213,Ville_0060,2709
Ville_0300,Ville_0100,2789
Ville_0412,Ville_0070,1034
Ville_0254,Ville_0450,2563
Ville_0152,Ville_0494,1048
Ville_0492,Ville_0403,2845
Ville_0185,Ville_0481,1612
Ville_0028,Ville_0262,514
Ville_0179,Ville_0039,2262
Ville_0084,Ville_0433,151
Ville_0460,Ville_0073,1585
Ville_0144,Ville_0143,2133
Ville_0070,Ville_0020,229
Ville_0192,Ville_0256,2718
Ville_0414,Ville_0481,2154
Ville_0167,Ville_0482,443
Ville_0400,Ville_0127,2253
Ville_0001,Ville_0336,2617
Ville_0136,Ville_0264,2795
Ville_0493,Ville_0330,923
Ville_0089,Ville_0040,1787
Ville_0260,Ville_0129,892
Ville_0353,Ville_0365,2928
Ville_0441,Ville_0406,1832
Ville_0376,Ville_0206,345
Ville_0489,Ville_0426,679
Ville_0302,Ville_0251,2986
Ville_0282,Ville_0287,408
Ville_0340,Ville_0175,779
Ville_0105,Ville_0076,2335
Ville_0394,Ville_0380,982
Ville_0460,Ville_0491,1719
Ville_0181,Ville_0082,2631
Ville_0421,Ville_0384,1345
Ville_0270,Ville_0283,2807
Ville_0108,Ville_0001,74
Ville_0450,Ville_0178,2582
Ville_0248,Ville_0045,2448
Ville_0134,Ville_0172,347
Ville_0326,Ville_0311,2109
Ville_0423,Ville_0196,2859
Ville_0166,Ville_0258,404
Ville_0433,Ville_0374,1842
Ville_0011,Ville_0306,2756
Ville_0148,Ville_0361,690
Ville_0001,Ville_0205,608
Ville_0489,Ville_0176,2285
Ville_0192,Ville_0308,2647
Ville_0343,Ville_0355,2824
Ville_0007,Ville_0028,2703
Ville_0203,Ville_0492,95
Ville_0470,Ville_0292,2323
Ville_0443,Ville_0066,221
Ville_0381,Ville_0103,2493
Ville_0409,Ville_0353,2292
Ville_0354,Ville_0334,1298
Ville_0264,Ville_0314,1458
Ville_0229,Ville_0362,2695
Ville_0035,Ville_0048,633
Ville_0357,Ville_0447,954
Ville_0139,Ville_0260,1085
Ville_0444,Ville_0100,792
Ville_0291,Ville_0159,2373
Ville_0301,Ville_0175,2298
Ville_0458,Ville_0389,2301
Ville_0340,Ville_0196,2801
Ville_0500,Ville_0076,452
Ville_0461,Ville_0006,2428
Ville_0020,Ville_0146,1405
Ville_0241,Ville_0290,2799
Ville_0117,Ville_0480,459
Ville_0424,Ville_0214,335
Ville_0124,Ville_0444,1351
Ville_0471,Ville_0082,1394
Ville_0139,Ville_0294,1302
Ville_0269,Ville_0404,674
Ville_0132,Ville_0316,1345
Ville_0492,Ville_0315,740
Ville_0381,Ville_0222,1058
Ville_0472,Ville_0320,2967
Ville_0337,Ville_0450,1836
Ville_0451,Ville_0031,1522
Ville_0318,Ville_0408,1408
Ville_0441,Ville_0112,1945
Ville_0070,Ville_0326,1301
Ville_0020,Ville_0078,495
Ville_0184,Ville_0389,2534
Ville_0194,Ville_0031,1199
Ville_0395,Ville_0257,623
Ville_0037,Ville_0353,854
Ville_0392,Ville_0455,2616
Ville_0453,Ville_0420,358
Ville_0037,Ville_0074,2127
Ville_0019,Ville_0148,2433
Ville_0398,Ville_0421,2466
Ville_0229,Ville_0123,200
Ville_0078,Ville_0499,2276
Ville_0305,Ville_0369,1983
Ville_0475,Ville_0330,658
Ville_0102,Ville_0176,964
Ville_0037,Ville_0034,2465
Ville_0455,Ville_0038,1241
