Category,Object
Explosive,Object_01372
Explosive,Object_01137
Toxic,Object_01423
Fragile,Object_01311
Unspecified,Object_01588
Flammable,Object_01379
Unspecified,Object_00263
Oxidizing,Object_01315
Radioactive,Object_01280
Flammable,Object_00356
Fragile,Object_00288
Fragile,Object_01150
Corrosive,Object_01123
Radioactive,Object_00226
Radioactive,Object_00672
Corrosive,Object_01502
Fragile,Object_00641
Toxic,Object_00822
Unspecified,Object_01338
Flammable,Object_01236
Corrosive,Object_00534
Pressurized,Object_00682
Pressurized,Object_01293
Oxidizing,Object_00218
Unspecified,Object_00885
Explosive,Object_01048
Radioactive,Object_01185
Pressurized,Object_01224
Flammable,Object_00105
Fragile,Object_00694
Unspecified,Object_00439
Toxic,Object_00771
Oxidizing,Object_01166
Radioactive,Object_00461
Oxidizing,Object_00381
Oxidizing,Object_01169
Unspecified,Object_00850
Food,Object_01114
Fragile,Object_00281
Radioactive,Object_01015
Corrosive,Object_01104
Unspecified,Object_01036
Unspecified,Object_00755
Explosive,Object_00675
Fragile,Object_00635
Explosive,Object_00238
Fragile,Object_01291
Pressurized,Object_00695
Toxic,Object_01304
Flammable,Object_00034
Unspecified,Object_00280
Unspecified,Object_01456
Food,Object_01212
Corrosive,Object_00301
Toxic,Object_00518
Corrosive,Object_01485
Fragile,Object_00578
Food,Object_00443
Oxidizing,Object_00855
Unspecified,Object_00413
Food,Object_00142
Pressurized,Object_00317
Oxidizing,Object_00543
Radioactive,Object_00954
Oxidizing,Object_00016
Flammable,Object_00090
Toxic,Object_00259
Fragile,Object_01107
Fragile,Object_01264
Food,Object_00968
Radioactive,Object_00032
Pressurized,Object_01010
Corrosive,Object_01028
Radioactive,Object_01213
Flammable,Object_01457
Unspecified,Object_00222
Flammable,Object_00974
Corrosive,Object_01446
Explosive,Object_01566
Unspecified,Object_00929
Toxic,Object_00792
Corrosive,Object_00091
Oxidizing,Object_00396
Radioactive,Object_00696
Oxidizing,Object_01528
Food,Object_00607
Corrosive,Object_01428
Fragile,Object_00234
Unspecified,Object_00862
Radioactive,Object_01334
Toxic,Object_00621
Oxidizing,Object_00757
Explosive,Object_01381
Toxic,Object_00129
Unspecified,Object_00874
Flammable,Object_01517
Pressurized,Object_01180
Pressurized,Object_00287
Corrosive,Object_00299
Pressurized,Object_00539
Food,Object_00433
Radioactive,Object_01142
Unspecified,Object_00988
Explosive,Object_00314
Toxic,Object_00679
Radioactive,Object_01054
Pressurized,Object_00982
Flammable,Object_01486
Unspecified,Object_01386
Oxidizing,Object_00912
Fragile,Object_00646
Food,Object_00813
Explosive,Object_00826
Food,Object_00678
Radioactive,Object_00592
Fragile,Object_00266
Unspecified,Object_01196
Oxidizing,Object_01134
Food,Object_00563
Flammable,Object_00397
Food,Object_00562
Radioactive,Object_01158
Unspecified,Object_00332
Unspecified,Object_00723
Explosive,Object_01251
Pressurized,Object_00103
Radioactive,Object_00732
Explosive,Object_00350
Pressurized,Object_00493
Pressurized,Object_00650
Pressurized,Object_01317
Fragile,Object_01057
Pressurized,Object_00459
Toxic,Object_00458
Corrosive,Object_01359
Flammable,Object_01497
Corrosive,Object_00587
Pressurized,Object_01047
Fragile,Object_00189
Pressurized,Object_01541
Pressurized,Object_00442
Flammable,Object_00407
Oxidizing,Object_00249
Unspecified,Object_00910
Corrosive,Object_00764
Toxic,Object_00821
Flammable,Object_01371
Toxic,Object_00665
Pressurized,Object_00811
Toxic,Object_00201
Toxic,Object_00957
Corrosive,Object_01492
Flammable,Object_00115
Unspecified,Object_01445
Fragile,Object_00475
Flammable,Object_01453
Corrosive,Object_00447
Toxic,Object_00473
Food,Object_00955
Explosive,Object_01091
Unspecified,Object_01222
Unspecified,Object_00228
Flammable,Object_00393
Oxidizing,Object_01032
Explosive,Object_01187
Corrosive,Object_00541
Unspecified,Object_01436
Toxic,Object_00703
Pressurized,Object_00907
Oxidizing,Object_01053
Unspecified,Object_00114
Unspecified,Object_01331
Corrosive,Object_01535
Oxidizing,Object_01321
Corrosive,Object_00571
Food,Object_01124
Unspecified,Object_01305
Toxic,Object_01266
Fragile,Object_00150
Food,Object_01096
Pressurized,Object_00374
Flammable,Object_01579
Oxidizing,Object_00086
Flammable,Object_01179
Oxidizing,Object_00061
Oxidizing,Object_00864
Unspecified,Object_00340
Oxidizing,Object_01425
Fragile,Object_00333
Explosive,Object_00362
Unspecified,Object_00875
Oxidizing,Object_00956
Flammable,Object_00911
Radioactive,Object_00254
Explosive,Object_01473
Oxidizing,Object_01056
Food,Object_00481
Toxic,Object_00200
Unspecified,Object_00726
Fragile,Object_00496
Oxidizing,Object_00401
Radioactive,Object_00888
Toxic,Object_00348
Unspecified,Object_01627
Corrosive,Object_01342
Pressurized,Object_00225
Food,Object_01067
Food,Object_00241
Pressurized,Object_01617
Corrosive,Object_00472
Pressurized,Object_01301
Oxidizing,Object_00017
Unspecified,Object_00427
Fragile,Object_00914
Fragile,Object_00973
Toxic,Object_01276
Oxidizing,Object_01382
Food,Object_00870
Unspecified,Object_01168
Corrosive,Object_00050
Oxidizing,Object_01385
Radioactive,Object_00808
Food,Object_01274
Toxic,Object_00028
Flammable,Object_00024
Oxidizing,Object_00083
Pressurized,Object_00975
Explosive,Object_00104
Oxidizing,Object_00009
Corrosive,Object_00141
Corrosive,Object_01432
Pressurized,Object_01040
Fragile,Object_00565
Food,Object_01398
Fragile,Object_00334
Food,Object_01272
Oxidizing,Object_01044
Food,Object_00637
Pressurized,Object_01098
Fragile,Object_00788
Oxidizing,Object_00405
Flammable,Object_00763
Pressurized,Object_00467
Food,Object_00674
Pressurized,Object_00160
Fragile,Object_00721
Pressurized,Object_01538
Flammable,Object_00830
Flammable,Object_01621
Corrosive,Object_01358
Flammable,Object_00976
Unspecified,Object_01262
Food,Object_00989
Toxic,Object_00872
Corrosive,Object_00236
Explosive,Object_00216
Unspecified,Object_00304
Food,Object_01316
Toxic,Object_01226
Unspecified,Object_00922
Explosive,Object_01388
Oxidizing,Object_01608
Corrosive,Object_00556
Food,Object_01416
Unspecified,Object_01216
Food,Object_00750
Corrosive,Object_00269
Toxic,Object_00406
Flammable,Object_00042
Toxic,Object_00296
Food,Object_01005
Toxic,Object_00615
Fragile,Object_00524
Radioactive,Object_00339
Toxic,Object_01487
Radioactive,Object_00132
Corrosive,Object_01027
Radioactive,Object_00736
Food,Object_00857
Unspecified,Object_01154
Toxic,Object_00029
Fragile,Object_00482
Unspecified,Object_00276
Oxidizing,Object_00561
Corrosive,Object_00832
Food,Object_00784
Flammable,Object_01567
Explosive,Object_00622
Oxidizing,Object_00558
Unspecified,Object_01147
Food,Object_01467
Flammable,Object_00706
Explosive,Object_01153
Food,Object_00961
Unspecified,Object_00388
Food,Object_00554
Unspecified,Object_01225
Food,Object_00157
Toxic,Object_00746
Food,Object_01481
Corrosive,Object_01071
Food,Object_00360
Unspecified,Object_00906
Flammable,Object_00923
Fragile,Object_00430
Explosive,Object_00123
Unspecified,Object_00265
Flammable,Object_00540
Oxidizing,Object_01430
Pressurized,Object_01410
Fragile,Object_01489
Toxic,Object_00557
Radioactive,Object_00633
Fragile,Object_01089
Toxic,Object_00117
Flammable,Object_00960
Oxidizing,Object_01325
Pressurized,Object_00080
Food,Object_00479
Corrosive,Object_00618
Unspecified,Object_00143
Radioactive,Object_00219
Explosive,Object_01026
Unspecified,Object_00945
Corrosive,Object_01299
Corrosive,Object_00311
Pressurized,Object_01503
Fragile,Object_00253
Pressurized,Object_00146
Food,Object_01229
Explosive,Object_00110
Toxic,Object_00536
Corrosive,Object_01327
Corrosive,Object_00392
Food,Object_00297
Flammable,Object_01092
Flammable,Object_01511
Oxidizing,Object_00761
Unspecified,Object_01239
Oxidizing,Object_01052
Toxic,Object_00515
Radioactive,Object_01510
Pressurized,Object_00834
Toxic,Object_00004
Pressurized,Object_00319
Flammable,Object_00560
Food,Object_00608
Oxidizing,Object_00325
Radioactive,Object_00490
Corrosive,Object_00352
Toxic,Object_00902
Radioactive,Object_01440
Flammable,Object_00880
Radioactive,Object_00203
Pressurized,Object_00962
Pressurized,Object_00667
Explosive,Object_00415
Fragile,Object_01000
Toxic,Object_00158
Flammable,Object_00035
Unspecified,Object_00069
Radioactive,Object_00595
Unspecified,Object_00660
Pressurized,Object_00766
Toxic,Object_00336
Explosive,Object_00823
Food,Object_01148
Unspecified,Object_00400
Fragile,Object_00088
Pressurized,Object_00196
Corrosive,Object_00568
Corrosive,Object_00668
Explosive,Object_01034
Corrosive,Object_00782
Food,Object_01624
Flammable,Object_00685
Radioactive,Object_01426
Toxic,Object_01439
Unspecified,Object_01219
Fragile,Object_00798
Radioactive,Object_01083
Unspecified,Object_01310
Pressurized,Object_01241
Corrosive,Object_00194
Unspecified,Object_01090
Unspecified,Object_01593
Oxidizing,Object_00648
Food,Object_00942
Radioactive,Object_01505
Corrosive,Object_00987
Oxidizing,Object_01190
Radioactive,Object_01589
Fragile,Object_01443
Oxidizing,Object_00207
Radioactive,Object_00171
Toxic,Object_00724
Fragile,Object_01103
Corrosive,Object_00294
Food,Object_01174
Fragile,Object_00549
Unspecified,Object_01140
Pressurized,Object_01145
Pressurized,Object_01178
Corrosive,Object_01389
Pressurized,Object_00390
Pressurized,Object_00306
Pressurized,Object_00628
Explosive,Object_01478
Pressurized,Object_01344
Corrosive,Object_01546
Fragile,Object_00321
Explosive,Object_01569
Fragile,Object_00756
Toxic,Object_01348
Radioactive,Object_00173
Fragile,Object_01490
Toxic,Object_00847
Flammable,Object_01086
Unspecified,Object_01281
Explosive,Object_01392
Corrosive,Object_01085
Food,Object_01240
Radioactive,Object_01545
Corrosive,Object_01468
Pressurized,Object_01242
Oxidizing,Object_00947
Pressurized,Object_01074
Unspecified,Object_00586
Flammable,Object_00700
Pressurized,Object_00915
Oxidizing,Object_00854
Explosive,Object_00279
Food,Object_01524
Food,Object_01072
Flammable,Object_01454
Food,Object_00713
Radioactive,Object_00509
Flammable,Object_00051
Unspecified,Object_00774
Toxic,Object_00504
Food,Object_01111
Toxic,Object_00741
Flammable,Object_01530
Radioactive,Object_00072
Unspecified,Object_00383
Fragile,Object_00411
Explosive,Object_01609
Flammable,Object_00094
Explosive,Object_01068
Toxic,Object_01070
Pressurized,Object_01282
Food,Object_00801
Fragile,Object_01484
Food,Object_00385
Explosive,Object_00550
Radioactive,Object_00993
Radioactive,Object_00510
Pressurized,Object_01479
Flammable,Object_01172
Radioactive,Object_00644
Food,Object_00519
Corrosive,Object_00629
Fragile,Object_01230
Oxidizing,Object_01191
Pressurized,Object_01139
Fragile,Object_00745
Unspecified,Object_00820
Pressurized,Object_00300
Unspecified,Object_01405
Fragile,Object_00658
Toxic,Object_01288
Radioactive,Object_00638
Flammable,Object_00049
Toxic,Object_00569
Flammable,Object_00441
Corrosive,Object_01509
Explosive,Object_00212
Fragile,Object_01474
Food,Object_01506
Corrosive,Object_01565
Pressurized,Object_00320
Toxic,Object_00486
Fragile,Object_00702
Corrosive,Object_00848
Pressurized,Object_01077
Unspecified,Object_00048
Toxic,Object_01404
Pressurized,Object_00981
Pressurized,Object_00767
Radioactive,Object_00797
Oxidizing,Object_01557
Fragile,Object_01602
Corrosive,Object_00137
Oxidizing,Object_00483
Food,Object_00149
Unspecified,Object_00368
Oxidizing,Object_00131
Flammable,Object_00478
Toxic,Object_01042
Corrosive,Object_00152
Pressurized,Object_01269
Oxidizing,Object_00101
Fragile,Object_01260
Radioactive,Object_00260
Pressurized,Object_01343
Food,Object_00285
Food,Object_00036
Pressurized,Object_00233
Corrosive,Object_00630
Pressurized,Object_00943
Flammable,Object_00729
Fragile,Object_01369
Food,Object_01286
Corrosive,Object_01043
Fragile,Object_00967
Unspecified,Object_00220
Unspecified,Object_00252
Oxidizing,Object_01101
Explosive,Object_01064
Toxic,Object_01408
Flammable,Object_00019
Corrosive,Object_00953
Flammable,Object_00793
Radioactive,Object_00611
Explosive,Object_01200
Pressurized,Object_00421
Fragile,Object_01582
Oxidizing,Object_00966
Radioactive,Object_00632
Food,Object_00676
Fragile,Object_01081
Flammable,Object_00924
Toxic,Object_00884
Fragile,Object_01163
Flammable,Object_01555
Unspecified,Object_00722
Food,Object_01494
Pressurized,Object_01547
Food,Object_01297
Fragile,Object_01244
Pressurized,Object_01357
Food,Object_00223
Pressurized,Object_00786
Radioactive,Object_00347
Explosive,Object_00199
Explosive,Object_01046
Corrosive,Object_00154
Flammable,Object_00023
Corrosive,Object_01314
Toxic,Object_00842
Pressurized,Object_00743
Pressurized,Object_00748
Explosive,Object_00734
Oxidizing,Object_00181
Flammable,Object_01550
Unspecified,Object_00245
Explosive,Object_00659
Oxidizing,Object_00232
Radioactive,Object_01420
Unspecified,Object_00065
Explosive,Object_01253
Food,Object_00744
Radioactive,Object_00591
Toxic,Object_01275
Radioactive,Object_00999
Oxidizing,Object_00833
Toxic,Object_01045
Radioactive,Object_01181
Explosive,Object_00609
Oxidizing,Object_00655
Pressurized,Object_00717
Unspecified,Object_01207
Food,Object_00871
Oxidizing,Object_01206
Unspecified,Object_01294
Fragile,Object_00453
Fragile,Object_00102
Radioactive,Object_01210
Pressurized,Object_01599
Pressurized,Object_01259
Fragile,Object_00462
Fragile,Object_00522
Radioactive,Object_00818
Food,Object_00031
Unspecified,Object_00313
Flammable,Object_01611
Pressurized,Object_01119
Unspecified,Object_01339
Food,Object_01335
Food,Object_01337
Corrosive,Object_00096
Radioactive,Object_01129
Unspecified,Object_01577
Corrosive,Object_00597
Flammable,Object_01205
Fragile,Object_01177
Oxidizing,Object_01587
Unspecified,Object_00082
Unspecified,Object_00020
Unspecified,Object_01245
Toxic,Object_01459
Oxidizing,Object_01039
Unspecified,Object_00015
Oxidizing,Object_00456
Flammable,Object_00379
Fragile,Object_00176
Corrosive,Object_00064
Unspecified,Object_00705
Oxidizing,Object_01008
Food,Object_00308
Pressurized,Object_01444
Explosive,Object_00817
Food,Object_00202
Fragile,Object_01247
Corrosive,Object_00769
Unspecified,Object_00492
Oxidizing,Object_00714
Flammable,Object_01162
Unspecified,Object_00897
Fragile,Object_01360
Radioactive,Object_01437
Unspecified,Object_00005
Corrosive,Object_01419
Toxic,Object_01146
Pressurized,Object_00055
Fragile,Object_00030
Explosive,Object_01537
Food,Object_01575
Radioactive,Object_01144
Flammable,Object_00214
Toxic,Object_00791
Radioactive,Object_00531
Pressurized,Object_00806
Oxidizing,Object_01203
Food,Object_01433
Oxidizing,Object_00645
Food,Object_00053
Pressurized,Object_00172
Radioactive,Object_00414
Radioactive,Object_01051
Fragile,Object_00213
Toxic,Object_01544
Toxic,Object_00133
Fragile,Object_00420
Corrosive,Object_00653
Radioactive,Object_00647
Food,Object_00174
Radioactive,Object_00076
Pressurized,Object_00179
Radioactive,Object_01422
Flammable,Object_00186
Flammable,Object_00079
Flammable,Object_00432
Fragile,Object_00098
Food,Object_00610
Toxic,Object_00188
Corrosive,Object_01462
Food,Object_00040
Radioactive,Object_01063
Unspecified,Object_00491
Toxic,Object_00944
Unspecified,Object_00946
Corrosive,Object_01586
Radioactive,Object_01322
Fragile,Object_01552
Flammable,Object_00242
Toxic,Object_00315
Unspecified,Object_01324
Fragile,Object_00210
Corrosive,Object_00389
Explosive,Object_01354
Corrosive,Object_01031
Flammable,Object_01211
Food,Object_01612
Pressurized,Object_00418
Fragile,Object_01193
Toxic,Object_01438
Corrosive,Object_00457
Unspecified,Object_00785
Unspecified,Object_00153
Toxic,Object_01232
Radioactive,Object_00577
Food,Object_01465
Fragile,Object_01228
Radioactive,Object_00363
Radioactive,Object_00431
Pressurized,Object_00802
Food,Object_01491
Flammable,Object_00021
Toxic,Object_01017
Flammable,Object_01192
Radioactive,Object_00408
Toxic,Object_00075
Unspecified,Object_00742
Unspecified,Object_01188
Radioactive,Object_01512
Toxic,Object_01152
Oxidizing,Object_01622
Fragile,Object_00890
Fragile,Object_01417
Toxic,Object_00039
Oxidizing,Object_01529
Explosive,Object_00627
Radioactive,Object_01452
Radioactive,Object_01496
Flammable,Object_01097
Toxic,Object_00596
Pressurized,Object_00247
Pressurized,Object_00373
Radioactive,Object_00893
Flammable,Object_00359
Oxidizing,Object_00900
Unspecified,Object_01441
Oxidizing,Object_00038
Flammable,Object_01289
Explosive,Object_00364
Unspecified,Object_00738
Corrosive,Object_01526
Corrosive,Object_00517
Toxic,Object_01094
Radioactive,Object_01273
Oxidizing,Object_00503
Pressurized,Object_01350
Oxidizing,Object_00711
Radioactive,Object_00845
Flammable,Object_01429
Oxidizing,Object_00934
Flammable,Object_01003
Radioactive,Object_00614
Toxic,Object_00272
Unspecified,Object_01625
Oxidizing,Object_00327
Flammable,Object_01261
Explosive,Object_01378
Pressurized,Object_00056
Flammable,Object_00318
Unspecified,Object_00239
Toxic,Object_01366
Food,Object_01594
Food,Object_01292
Radioactive,Object_00970
Pressurized,Object_00345
Unspecified,Object_01069
Food,Object_00716
Radioactive,Object_00886
Food,Object_01233
Flammable,Object_00402
Food,Object_00209
Explosive,Object_01368
Pressurized,Object_01271
Radioactive,Object_00690
Explosive,Object_00240
Fragile,Object_00108
Pressurized,Object_00725
Radioactive,Object_01256
Pressurized,Object_00161
Corrosive,Object_00006
Fragile,Object_00425
Corrosive,Object_00165
Oxidizing,Object_00262
Flammable,Object_01307
Corrosive,Object_00773
Oxidizing,Object_00735
Toxic,Object_01399
Flammable,Object_01287
Pressurized,Object_00831
Pressurized,Object_01387
Corrosive,Object_00863
Explosive,Object_00087
Corrosive,Object_01397
Toxic,Object_00081
Toxic,Object_00796
Explosive,Object_01133
Pressurized,Object_00688
Flammable,Object_00354
Explosive,Object_01102
Corrosive,Object_01197
Explosive,Object_00244
Radioactive,Object_01347
Flammable,Object_01480
Radioactive,Object_00489
Oxidizing,Object_00828
Corrosive,Object_01330
Oxidizing,Object_01561
Fragile,Object_01296
Food,Object_01238
Corrosive,Object_00444
Toxic,Object_00057
Fragile,Object_00545
Toxic,Object_00501
Radioactive,Object_01525
Corrosive,Object_00996
Radioactive,Object_01155
Radioactive,Object_00827
Explosive,Object_00027
Toxic,Object_01050
Oxidizing,Object_00538
Pressurized,Object_00155
Food,Object_01278
Fragile,Object_01504
Radioactive,Object_00861
Pressurized,Object_00837
Oxidizing,Object_00892
Oxidizing,Object_01549
Food,Object_01418
Flammable,Object_00523
Explosive,Object_00895
Fragile,Object_01564
Pressurized,Object_00683
Fragile,Object_00624
Radioactive,Object_01263
Radioactive,Object_00349
Corrosive,Object_00378
Flammable,Object_00230
Corrosive,Object_00992
Fragile,Object_00095
Pressurized,Object_01411
Toxic,Object_01283
Toxic,Object_00860
Food,Object_00190
Food,Object_01087
Fragile,Object_00012
Toxic,Object_01214
Flammable,Object_01323
Toxic,Object_00719
Unspecified,Object_00931
Unspecified,Object_00371
Corrosive,Object_01011
Toxic,Object_01616
Flammable,Object_00691
Flammable,Object_00428
Corrosive,Object_00455
Toxic,Object_00231
Explosive,Object_00136
Fragile,Object_01106
Fragile,Object_00846
Flammable,Object_01105
Corrosive,Object_01195
Corrosive,Object_01037
Pressurized,Object_00477
Food,Object_00606
Oxidizing,Object_00602
Oxidizing,Object_00926
Radioactive,Object_01356
Pressurized,Object_00697
Toxic,Object_00409
Toxic,Object_01184
Radioactive,Object_01128
Pressurized,Object_01610
Unspecified,Object_00316
Food,Object_00671
Oxidizing,Object_01434
Unspecified,Object_01449
Toxic,Object_01501
Unspecified,Object_00134
Food,Object_01597
Oxidizing,Object_01058
Fragile,Object_00805
Unspecified,Object_00839
Unspecified,Object_00275
Toxic,Object_01277
Corrosive,Object_00576
Food,Object_00463
Flammable,Object_00248
Fragile,Object_00109
Toxic,Object_00410
Explosive,Object_00844
Explosive,Object_01340
Food,Object_00589
Pressurized,Object_01061
Unspecified,Object_00959
Toxic,Object_01536
Corrosive,Object_01515
Corrosive,Object_00166
Corrosive,Object_00639
Fragile,Object_01258
Fragile,Object_00790
Radioactive,Object_01309
Fragile,Object_01016
Food,Object_00593
Pressurized,Object_00380
Unspecified,Object_01380
Toxic,Object_00043
Food,Object_00193
Corrosive,Object_00613
Toxic,Object_00070
Food,Object_00412
Pressurized,Object_00547
Oxidizing,Object_01265
Unspecified,Object_00391
Pressurized,Object_00600
Explosive,Object_01161
Corrosive,Object_01298
Fragile,Object_00303
Toxic,Object_00506
Pressurized,Object_00566
Oxidizing,Object_00125
Food,Object_01606
Radioactive,Object_00551
Radioactive,Object_00626
Toxic,Object_01165
Unspecified,Object_01476
Unspecified,Object_01141
Oxidizing,Object_00494
Unspecified,Object_00521
Flammable,Object_01367
Pressurized,Object_00118
Flammable,Object_00292
Oxidizing,Object_00353
Toxic,Object_01377
Toxic,Object_00512
Food,Object_00662
Flammable,Object_00921
Corrosive,Object_00369
Corrosive,Object_01400
Oxidizing,Object_00920
Fragile,Object_00502
Oxidizing,Object_01556
Radioactive,Object_00707
Unspecified,Object_00901
Unspecified,Object_00235
Radioactive,Object_01572
Unspecified,Object_00528
Food,Object_01023
Flammable,Object_00809
Food,Object_01115
Food,Object_00191
Corrosive,Object_00215
Oxidizing,Object_01614
Radioactive,Object_01060
Radioactive,Object_00097
Flammable,Object_00620
Pressurized,Object_00643
Flammable,Object_01560
Flammable,Object_01127
Food,Object_00775
Corrosive,Object_01218
Oxidizing,Object_00471
Corrosive,Object_01167
Radioactive,Object_00865
Oxidizing,Object_00877
Unspecified,Object_00949
Radioactive,Object_00681
Toxic,Object_00145
Fragile,Object_00634
Corrosive,Object_01522
Corrosive,Object_00178
Oxidizing,Object_01568
Fragile,Object_00282
Corrosive,Object_00460
Toxic,Object_00720
Unspecified,Object_00580
Fragile,Object_00229
Oxidizing,Object_00537
Fragile,Object_00156
Radioactive,Object_01201
Flammable,Object_00642
Fragile,Object_00382
Fragile,Object_00398
Pressurized,Object_01500
Explosive,Object_01125
Explosive,Object_00777
Fragile,Object_00130
Corrosive,Object_01171
Oxidizing,Object_01209
Fragile,Object_01313
Flammable,Object_01320
Fragile,Object_01066
Unspecified,Object_00971
Corrosive,Object_01176
Explosive,Object_00673
Fragile,Object_00770
Toxic,Object_00403
Flammable,Object_00067
Corrosive,Object_00180
Unspecified,Object_01130
Fragile,Object_01030
Oxidizing,Object_00525
Corrosive,Object_00497
Unspecified,Object_00499
Explosive,Object_01113
Unspecified,Object_00727
Food,Object_00140
Toxic,Object_00183
Toxic,Object_00881
Fragile,Object_00663
Radioactive,Object_01604
