Category,Object
Food,Object_12451
Corrosive,Object_02292
Unspecified,Object_02381
Oxidizing,Object_11321
Toxic,Object_10162
Corrosive,Object_03343
Radioactive,Object_13326
Explosive,Object_01283
Fragile,Object_04655
Corrosive,Object_14884
Pressurized,Object_07833
Pressurized,Object_11186
Explosive,Object_12845
Explosive,Object_07808
Pressurized,Object_10605
Explosive,Object_12124
Corrosive,Object_07591
Food,Object_05629
Explosive,Object_14329
Fragile,Object_08672
Unspecified,Object_06619
Food,Object_12400
Flammable,Object_14044
Fragile,Object_01428
Pressurized,Object_06386
Food,Object_08062
Unspecified,Object_09705
Explosive,Object_07291
Radioactive,Object_09932
Pressurized,Object_14282
Food,Object_08000
Corrosive,Object_10375
Toxic,Object_04626
Fragile,Object_08699
Flammable,Object_09810
Oxidizing,Object_08643
Oxidizing,Object_10189
Toxic,Object_04249
Unspecified,Object_10153
Fragile,Object_02911
Unspecified,Object_12843
Radioactive,Object_08851
Toxic,Object_02909
Food,Object_07684
Fragile,Object_08261
Toxic,Object_14091
Pressurized,Object_00133
Fragile,Object_05700
Explosive,Object_13483
Food,Object_07663
Radioactive,Object_13186
Oxidizing,Object_05328
Corrosive,Object_00295
Corrosive,Object_06060
Unspecified,Object_00137
Oxidizing,Object_01789
Fragile,Object_08242
Oxidizing,Object_03279
Oxidizing,Object_02742
Oxidizing,Object_10662
Explosive,Object_01261
Explosive,Object_00045
Oxidizing,Object_13573
Corrosive,Object_14687
Food,Object_07851
Flammable,Object_05985
Fragile,Object_09647
Explosive,Object_01960
Corrosive,Object_06461
Pressurized,Object_00492
Fragile,Object_11486
Flammable,Object_01336
Oxidizing,Object_08193
Food,Object_11455
Radioactive,Object_14576
Radioactive,Object_08929
Radioactive,Object_10057
Pressurized,Object_02288
Fragile,Object_09113
Pressurized,Object_14752
Food,Object_02889
Oxidizing,Object_08482
Pressurized,Object_12675
Food,Object_07349
Corrosive,Object_10062
Radioactive,Object_04405
Fragile,Object_09837
Oxidizing,Object_11867
Toxic,Object_03559
Oxidizing,Object_02865
Explosive,Object_05783
Food,Object_11877
Toxic,Object_02928
Fragile,Object_00513
Explosive,Object_11774
Radioactive,Object_01545
Oxidizing,Object_02437
Unspecified,Object_08586
Food,Object_06811
Oxidizing,Object_08733
Pressurized,Object_08010
Explosive,Object_07369
Explosive,Object_02716
Fragile,Object_07170
Unspecified,Object_13129
Flammable,Object_10195
Unspecified,Object_12925
Food,Object_05904
Food,Object_04817
Corrosive,Object_05833
Food,Object_08026
Unspecified,Object_11174
Pressurized,Object_07983
Food,Object_13271
Food,Object_01837
Radioactive,Object_11283
Flammable,Object_11320
Explosive,Object_07526
Explosive,Object_00488
Toxic,Object_00478
Food,Object_10666
Explosive,Object_08785
Explosive,Object_00837
Toxic,Object_08584
Explosive,Object_02694
Flammable,Object_14482
Fragile,Object_12360
Fragile,Object_06215
Radioactive,Object_04322
Food,Object_14139
Corrosive,Object_10668
Corrosive,Object_10652
Flammable,Object_10385
Flammable,Object_08907
Radioactive,Object_02842
Food,Object_11630
Food,Object_01236
Flammable,Object_05809
Toxic,Object_00072
Flammable,Object_12662
Explosive,Object_06109
Oxidizing,Object_13147
Unspecified,Object_05509
Oxidizing,Object_14682
Food,Object_13717
Explosive,Object_01776
Food,Object_14596
Corrosive,Object_13642
Corrosive,Object_10914
Radioactive,Object_04487
Unspecified,Object_06159
Flammable,Object_12803
Oxidizing,Object_02563
Food,Object_14125
Unspecified,Object_10352
Radioactive,Object_10228
Toxic,Object_06124
Corrosive,Object_08512
Radioactive,Object_12607
Radioactive,Object_06642
Pressurized,Object_01803
Unspecified,Object_02301
Toxic,Object_04383
Food,Object_07999
Food,Object_05050
Unspecified,Object_09206
Food,Object_04633
Fragile,Object_13895
Radioactive,Object_11475
Food,Object_08999
Fragile,Object_14182
Radioactive,Object_13582
Explosive,Object_00526
Toxic,Object_11777
Fragile,Object_11344
Flammable,Object_09548
Explosive,Object_06090
Explosive,Object_02528
Radioactive,Object_14048
Unspecified,Object_07830
Explosive,Object_05595
Food,Object_01671
Pressurized,Object_03695
Flammable,Object_06031
Explosive,Object_00716
Unspecified,Object_10923
Pressurized,Object_07613
Radioactive,Object_01746
Corrosive,Object_05301
Unspecified,Object_14081
Flammable,Object_08961
Explosive,Object_07372
Fragile,Object_00865
Explosive,Object_14217
Corrosive,Object_05025
Flammable,Object_15046
Flammable,Object_07706
Food,Object_07195
Flammable,Object_08856
Pressurized,Object_00543
Radioactive,Object_08920
Oxidizing,Object_10161
Corrosive,Object_14308
Corrosive,Object_02023
Unspecified,Object_06651
Oxidizing,Object_11279
Food,Object_00261
Toxic,Object_03552
Unspecified,Object_08181
Flammable,Object_06191
Flammable,Object_01482
Radioactive,Object_07127
Unspecified,Object_08492
Corrosive,Object_08683
Toxic,Object_07016
Fragile,Object_08167
Food,Object_07079
Radioactive,Object_04752
Unspecified,Object_14592
Corrosive,Object_06043
Oxidizing,Object_03966
Explosive,Object_03360
Toxic,Object_04398
Fragile,Object_02884
Flammable,Object_08219
Fragile,Object_02359
Food,Object_02082
Pressurized,Object_00902
Food,Object_02586
Food,Object_06396
Corrosive,Object_02011
Pressurized,Object_05434
Pressurized,Object_03659
Toxic,Object_03619
Toxic,Object_02386
Pressurized,Object_12664
Fragile,Object_05768
Toxic,Object_12167
Toxic,Object_08252
Food,Object_14379
Radioactive,Object_11660
Unspecified,Object_03921
Fragile,Object_02024
Unspecified,Object_05190
Flammable,Object_05963
Corrosive,Object_12322
Pressurized,Object_12390
Radioactive,Object_08503
Pressurized,Object_08377
Corrosive,Object_11729
Unspecified,Object_08821
Food,Object_02284
Oxidizing,Object_11000
Explosive,Object_06046
Flammable,Object_08449
Fragile,Object_09866
Explosive,Object_10780
Explosive,Object_03640
Toxic,Object_03497
Fragile,Object_08364
Pressurized,Object_04948
Toxic,Object_08606
Unspecified,Object_08900
Fragile,Object_03703
Unspecified,Object_08944
Oxidizing,Object_03510
Unspecified,Object_08225
Food,Object_10538
Toxic,Object_08063
Oxidizing,Object_06480
Food,Object_12213
Corrosive,Object_05056
Radioactive,Object_11017
Food,Object_00687
Oxidizing,Object_00173
Fragile,Object_03846
Flammable,Object_10139
Pressurized,Object_05392
Pressurized,Object_09597
Corrosive,Object_00790
Fragile,Object_13332
Flammable,Object_08086
Corrosive,Object_04803
Corrosive,Object_12099
Corrosive,Object_09509
Flammable,Object_10759
Corrosive,Object_13658
Pressurized,Object_06993
Fragile,Object_09395
Fragile,Object_01403
Oxidizing,Object_02530
Food,Object_14234
Radioactive,Object_08323
Toxic,Object_08444
Radioactive,Object_14566
Food,Object_00320
Radioactive,Object_08009
Explosive,Object_06387
Fragile,Object_07881
Oxidizing,Object_09183
Pressurized,Object_08844
Unspecified,Object_06529
Oxidizing,Object_01852
Flammable,Object_08762
Explosive,Object_01004
Food,Object_00751
Toxic,Object_11386
Corrosive,Object_07541
Explosive,Object_10103
Corrosive,Object_12204
Corrosive,Object_11359
Fragile,Object_01635
Food,Object_12802
Food,Object_13584
Oxidizing,Object_06118
Radioactive,Object_04137
Corrosive,Object_10678
Corrosive,Object_12742
Toxic,Object_00074
Toxic,Object_07940
Unspecified,Object_02416
Fragile,Object_14490
Fragile,Object_08197
Flammable,Object_01020
Fragile,Object_12182
Pressurized,Object_03448
Toxic,Object_10182
Pressurized,Object_07593
Toxic,Object_14627
Fragile,Object_02136
Fragile,Object_01451
Pressurized,Object_09077
Explosive,Object_06154
Oxidizing,Object_09369
Radioactive,Object_08759
Corrosive,Object_05254
Explosive,Object_13303
Toxic,Object_07539
Food,Object_13256
Pressurized,Object_07410
Food,Object_07281
Unspecified,Object_06716
Radioactive,Object_13636
Unspecified,Object_12513
Fragile,Object_04310
Toxic,Object_07818
Pressurized,Object_02392
Toxic,Object_04294
Food,Object_05774
Toxic,Object_14772
Corrosive,Object_08897
Radioactive,Object_02637
Explosive,Object_13660
Oxidizing,Object_12464
Unspecified,Object_11460
Unspecified,Object_13963
Unspecified,Object_04843
Pressurized,Object_03244
Corrosive,Object_13026
Toxic,Object_13966
Explosive,Object_14873
Explosive,Object_14349
Explosive,Object_00906
Pressurized,Object_14891
Flammable,Object_02365
Radioactive,Object_06424
Unspecified,Object_00221
Fragile,Object_09998
Fragile,Object_10277
Radioactive,Object_04441
Radioactive,Object_14122
Oxidizing,Object_02704
Explosive,Object_02418
Fragile,Object_14732
Pressurized,Object_10598
Unspecified,Object_02827
Fragile,Object_04063
Oxidizing,Object_00784
Radioactive,Object_00272
Fragile,Object_12995
Oxidizing,Object_06014
Radioactive,Object_14656
Flammable,Object_09217
Radioactive,Object_14980
Flammable,Object_00898
Toxic,Object_04455
Explosive,Object_01110
Food,Object_06473
Radioactive,Object_09080
Unspecified,Object_14109
Pressurized,Object_04874
Toxic,Object_07965
Corrosive,Object_13030
Corrosive,Object_03481
Radioactive,Object_14002
Radioactive,Object_09043
Unspecified,Object_01613
Unspecified,Object_09511
Toxic,Object_13233
Oxidizing,Object_08479
Explosive,Object_02984
Pressurized,Object_11324
Flammable,Object_03752
Unspecified,Object_00701
Flammable,Object_01312
Oxidizing,Object_09978
Explosive,Object_12468
Unspecified,Object_00105
Pressurized,Object_03957
Food,Object_14497
Pressurized,Object_05725
Food,Object_04511
Toxic,Object_14706
Flammable,Object_03592
Oxidizing,Object_00143
Food,Object_03884
Pressurized,Object_04175
Pressurized,Object_09970
Pressurized,Object_09977
Food,Object_00048
Fragile,Object_09759
Food,Object_13970
Radioactive,Object_06384
Corrosive,Object_00124
Corrosive,Object_09092
Radioactive,Object_11721
Fragile,Object_03493
Pressurized,Object_04326
Corrosive,Object_06072
Toxic,Object_02240
Flammable,Object_13237
Pressurized,Object_01267
Fragile,Object_10905
Flammable,Object_09907
Flammable,Object_05061
Explosive,Object_10387
Pressurized,Object_11509
Explosive,Object_03236
Pressurized,Object_06565
Food,Object_04864
Flammable,Object_00493
Flammable,Object_14606
Corrosive,Object_03391
Explosive,Object_02494
Flammable,Object_00801
Flammable,Object_09966
Flammable,Object_00060
Fragile,Object_04683
Oxidizing,Object_09355
Unspecified,Object_12540
Flammable,Object_09259
Toxic,Object_03686
Radioactive,Object_10229
Unspecified,Object_12703
Radioactive,Object_08335
Pressurized,Object_14817
Food,Object_14898
Unspecified,Object_00979
Fragile,Object_14400
Food,Object_03311
Oxidizing,Object_07322
Pressurized,Object_05551
Corrosive,Object_11985
Flammable,Object_10330
Corrosive,Object_09950
Radioactive,Object_14548
Fragile,Object_00627
Corrosive,Object_14158
Unspecified,Object_14635
Radioactive,Object_13926
Corrosive,Object_01099
Oxidizing,Object_08886
Oxidizing,Object_12234
Radioactive,Object_00805
Fragile,Object_13428
Toxic,Object_01297
Pressurized,Object_12616
Fragile,Object_14934
Corrosive,Object_15025
Explosive,Object_09288
Radioactive,Object_08668
Fragile,Object_03725
Unspecified,Object_12421
Radioactive,Object_01649
Oxidizing,Object_01597
Food,Object_03281
Explosive,Object_14351
Corrosive,Object_11169
Toxic,Object_03889
Food,Object_07973
Unspecified,Object_07231
Fragile,Object_13151
Explosive,Object_05475
Unspecified,Object_07922
Food,Object_08741
Explosive,Object_08674
Corrosive,Object_13312
Flammable,Object_13673
Food,Object_05794
Toxic,Object_05967
Food,Object_07448
Unspecified,Object_08245
Fragile,Object_02423
Fragile,Object_07586
Radioactive,Object_08837
Pressurized,Object_11988
Unspecified,Object_00757
Corrosive,Object_00241
Explosive,Object_06312
Pressurized,Object_03163
Pressurized,Object_09868
Radioactive,Object_08426
Radioactive,Object_04767
Food,Object_14927
Fragile,Object_08147
Fragile,Object_12143
Oxidizing,Object_00565
Fragile,Object_09101
Toxic,Object_04671
Fragile,Object_09266
Flammable,Object_00015
Food,Object_01134
Corrosive,Object_03692
Unspecified,Object_04956
Pressurized,Object_15017
Flammable,Object_14638
Radioactive,Object_11345
Food,Object_04735
Oxidizing,Object_05012
Flammable,Object_10358
Corrosive,Object_03958
Unspecified,Object_07912
Radioactive,Object_00534
Flammable,Object_07001
Oxidizing,Object_07267
Corrosive,Object_13121
Unspecified,Object_14831
Pressurized,Object_00820
Corrosive,Object_12245
Food,Object_06706
Radioactive,Object_08739
Corrosive,Object_09069
Pressurized,Object_03017
Food,Object_00274
Explosive,Object_10319
Food,Object_15037
Food,Object_08435
Food,Object_04141
Unspecified,Object_02320
Flammable,Object_03824
Corrosive,Object_10683
Pressurized,Object_07844
Unspecified,Object_05941
Oxidizing,Object_01144
Explosive,Object_05406
Toxic,Object_04413
Flammable,Object_13581
Fragile,Object_08860
Toxic,Object_05677
Fragile,Object_00691
Pressurized,Object_12100
Corrosive,Object_10263
Unspecified,Object_11356
Flammable,Object_11503
Corrosive,Object_09417
Pressurized,Object_03250
Flammable,Object_06564
Food,Object_00597
Unspecified,Object_09740
Radioactive,Object_12268
Radioactive,Object_06035
Flammable,Object_12993
Unspecified,Object_07727
Unspecified,Object_07321
Corrosive,Object_01233
Pressurized,Object_06331
Toxic,Object_09027
Pressurized,Object_13638
Toxic,Object_06040
Toxic,Object_10595
Corrosive,Object_07987
Pressurized,Object_05260
Oxidizing,Object_00401
Unspecified,Object_10300
Toxic,Object_07119
Radioactive,Object_08521
Pressurized,Object_13621
Toxic,Object_06231
Flammable,Object_11870
Explosive,Object_03646
Fragile,Object_00469
Corrosive,Object_09935
Corrosive,Object_06166
Explosive,Object_13575
Unspecified,Object_10353
Explosive,Object_04855
Radioactive,Object_02575
Toxic,Object_11939
Corrosive,Object_00684
Pressurized,Object_05439
Flammable,Object_04914
Flammable,Object_05860
Food,Object_06248
Corrosive,Object_13507
Oxidizing,Object_07492
Food,Object_14669
Toxic,Object_07992
Corrosive,Object_00946
Oxidizing,Object_07129
Oxidizing,Object_09917
Flammable,Object_11426
Explosive,Object_14602
Explosive,Object_08570
Radioactive,Object_13433
Explosive,Object_02782
Explosive,Object_05883
Unspecified,Object_10955
Pressurized,Object_00028
Fragile,Object_06926
Oxidizing,Object_05792
Food,Object_03963
Fragile,Object_12817
Food,Object_06172
Corrosive,Object_06140
Toxic,Object_10529
Oxidizing,Object_10069
Oxidizing,Object_04974
Explosive,Object_06088
Oxidizing,Object_11760
Oxidizing,Object_08198
Flammable,Object_11722
Flammable,Object_04301
Unspecified,Object_07622
Pressurized,Object_14605
Corrosive,Object_03382
Pressurized,Object_03155
Explosive,Object_07030
Fragile,Object_02252
Corrosive,Object_10440
Pressurized,Object_00495
Pressurized,Object_00639
Toxic,Object_00479
Pressurized,Object_13139
Toxic,Object_07183
Radioactive,Object_04539
Corrosive,Object_14180
Flammable,Object_06242
Corrosive,Object_09243
Corrosive,Object_09222
Explosive,Object_02215
Unspecified,Object_01208
Corrosive,Object_08222
Flammable,Object_03018
Flammable,Object_06413
Unspecified,Object_12384
Corrosive,Object_09324
Flammable,Object_14708
Flammable,Object_10397
Flammable,Object_08546
Flammable,Object_04364
Toxic,Object_13328
Fragile,Object_06895
Oxidizing,Object_00358
Toxic,Object_13132
Explosive,Object_05447
Flammable,Object_08056
Oxidizing,Object_03107
Oxidizing,Object_03220
Explosive,Object_05420
Explosive,Object_02425
Oxidizing,Object_02739
Food,Object_01211
Pressurized,Object_06777
Fragile,Object_10345
Radioactive,Object_13231
Food,Object_12718
Food,Object_09056
Corrosive,Object_06908
Toxic,Object_05796
Oxidizing,Object_09086
Radioactive,Object_05358
Explosive,Object_11918
Fragile,Object_10260
Toxic,Object_06465
Corrosive,Object_02355
Unspecified,Object_04226
Flammable,Object_07347
Toxic,Object_06612
Flammable,Object_10785
Oxidizing,Object_14191
Pressurized,Object_14350
Radioactive,Object_14538
Explosive,Object_12947
Oxidizing,Object_03383
Fragile,Object_09951
Explosive,Object_11165
Corrosive,Object_13291
Fragile,Object_08631
Fragile,Object_08461
Toxic,Object_08903
Radioactive,Object_05335
Explosive,Object_05731
Pressurized,Object_02203
Explosive,Object_07503
Food,Object_10450
Toxic,Object_06069
Radioactive,Object_00037
Unspecified,Object_02382
Unspecified,Object_04724
Pressurized,Object_03641
Oxidizing,Object_12358
Toxic,Object_04498
Food,Object_13736
Fragile,Object_11975
Fragile,Object_02013
Flammable,Object_07141
Corrosive,Object_06556
Pressurized,Object_14747
Oxidizing,Object_00990
Food,Object_11791
Pressurized,Object_09921
Fragile,Object_10129
Radioactive,Object_06498
Pressurized,Object_10716
Oxidizing,Object_02548
Toxic,Object_01291
Flammable,Object_01372
Toxic,Object_09475
Unspecified,Object_14640
Radioactive,Object_00961
Corrosive,Object_08924
Unspecified,Object_05763
Radioactive,Object_08294
Toxic,Object_00087
Food,Object_01427
Oxidizing,Object_10136
Toxic,Object_09835
Pressurized,Object_10311
Corrosive,Object_10097
Radioactive,Object_00933
Food,Object_01899
Oxidizing,Object_10109
Toxic,Object_08317
Oxidizing,Object_15016
Corrosive,Object_09379
Corrosive,Object_09676
Food,Object_03004
Food,Object_14912
Flammable,Object_03297
Corrosive,Object_14929
Food,Object_13176
Fragile,Object_11799
Unspecified,Object_04122
Flammable,Object_08423
Food,Object_12898
Explosive,Object_14190
Toxic,Object_09466
Corrosive,Object_02291
Food,Object_03225
Fragile,Object_09354
Explosive,Object_09013
Unspecified,Object_05761
Food,Object_03012
Corrosive,Object_03788
Food,Object_10384
Toxic,Object_02722
Explosive,Object_14805
Flammable,Object_05720
Corrosive,Object_09657
Fragile,Object_03852
Fragile,Object_01128
Toxic,Object_02446
Unspecified,Object_12247
Corrosive,Object_13447
Oxidizing,Object_09303
Fragile,Object_13189
Corrosive,Object_13206
Explosive,Object_04353
Food,Object_08732
Pressurized,Object_03599
Fragile,Object_13046
Oxidizing,Object_06018
Flammable,Object_14156
Radioactive,Object_13449
Pressurized,Object_14651
Toxic,Object_11534
Pressurized,Object_08457
Oxidizing,Object_10736
Oxidizing,Object_11646
Pressurized,Object_04065
Fragile,Object_10250
Fragile,Object_02371
Pressurized,Object_02230
Radioactive,Object_07693
Unspecified,Object_08359
Pressurized,Object_06656
Food,Object_13444
Corrosive,Object_10181
Toxic,Object_00940
Unspecified,Object_03955
Pressurized,Object_07151
Pressurized,Object_02630
Unspecified,Object_03867
Corrosive,Object_13190
Pressurized,Object_13879
Pressurized,Object_14001
Food,Object_13974
Pressurized,Object_13377
Food,Object_07496
Unspecified,Object_05333
Pressurized,Object_07283
Flammable,Object_06624
Flammable,Object_11207
Radioactive,Object_11328
Explosive,Object_06537
Toxic,Object_00462
Explosive,Object_08509
Oxidizing,Object_09834
Food,Object_10990
Explosive,Object_11134
Oxidizing,Object_06782
Oxidizing,Object_14385
Corrosive,Object_12857
Pressurized,Object_01700
Toxic,Object_13062
Flammable,Object_08485
Corrosive,Object_05755
Food,Object_04908
Flammable,Object_09015
Food,Object_03412
Corrosive,Object_00582
Toxic,Object_08339
Toxic,Object_01043
Unspecified,Object_13730
Unspecified,Object_09298
Fragile,Object_04530
Toxic,Object_05734
Oxidizing,Object_00449
Flammable,Object_04259
Unspecified,Object_06047
Flammable,Object_07204
Pressurized,Object_13085
Oxidizing,Object_14389
Oxidizing,Object_05350
Unspecified,Object_00440
Radioactive,Object_00388
Toxic,Object_04238
Radioactive,Object_03757
Food,Object_05198
Food,Object_09899
Radioactive,Object_10610
Flammable,Object_04467
Flammable,Object_04509
Radioactive,Object_10891
Radioactive,Object_02614
Unspecified,Object_14683
Oxidizing,Object_10075
Pressurized,Object_10457
Pressurized,Object_12347
Pressurized,Object_04278
Toxic,Object_07131
Toxic,Object_03432
Radioactive,Object_14188
Flammable,Object_07376
Radioactive,Object_12292
Fragile,Object_09615
Toxic,Object_00242
Radioactive,Object_07475
Toxic,Object_14426
Radioactive,Object_13742
Food,Object_04610
Explosive,Object_13022
Oxidizing,Object_07942
Fragile,Object_03134
Food,Object_10257
Toxic,Object_00288
Toxic,Object_06474
Oxidizing,Object_04534
Pressurized,Object_03891
Flammable,Object_08575
Unspecified,Object_06195
Pressurized,Object_06546
Unspecified,Object_09279
Pressurized,Object_03706
Unspecified,Object_03525
Radioactive,Object_10098
Flammable,Object_00276
Radioactive,Object_03219
Pressurized,Object_11016
Radioactive,Object_15022
Explosive,Object_10540
Flammable,Object_10164
Food,Object_08678
Corrosive,Object_03404
Corrosive,Object_05716
Oxidizing,Object_10346
Pressurized,Object_06440
Flammable,Object_10731
Food,Object_09236
Flammable,Object_08334
Food,Object_01315
Oxidizing,Object_04581
Radioactive,Object_14595
Corrosive,Object_02810
Oxidizing,Object_06988
Food,Object_05378
Fragile,Object_02856
Explosive,Object_10827
Food,Object_02323
Explosive,Object_10995
Corrosive,Object_09030
Fragile,Object_06548
Food,Object_12343
Toxic,Object_06569
Pressurized,Object_14716
Unspecified,Object_09526
Toxic,Object_00951
Toxic,Object_05372
Fragile,Object_07968
Radioactive,Object_01278
Fragile,Object_08801
Flammable,Object_11999
Explosive,Object_01118
Fragile,Object_10566
Flammable,Object_12966
Food,Object_14411
Food,Object_14201
Fragile,Object_04976
Flammable,Object_11430
Oxidizing,Object_11474
Flammable,Object_09952
Unspecified,Object_02372
Toxic,Object_11289
Fragile,Object_03147
