Category,Object
Corrosive,Object_00639
Unspecified,Object_00888
Food,Object_01296
Pressurized,Object_01162
Radioactive,Object_00690
Toxic,Object_01137
Toxic,Object_00812
Toxic,Object_01136
Corrosive,Object_01113
Flammable,Object_00529
Pressurized,Object_00379
Fragile,Object_01195
Pressurized,Object_00197
Explosive,Object_00908
Pressurized,Object_01216
Pressurized,Object_01071
Explosive,Object_00916
Oxidizing,Object_00274
Radioactive,Object_01017
Fragile,Object_00177
Radioactive,Object_01169
Fragile,Object_01202
Explosive,Object_01404
Fragile,Object_00710
Toxic,Object_01075
Toxic,Object_00322
Explosive,Object_00420
Food,Object_01048
Explosive,Object_00873
Radioactive,Object_01396
Unspecified,Object_00998
Flammable,Object_00609
Food,Object_00263
Radioactive,Object_01382
Pressurized,Object_00251
Unspecified,Object_00628
Flammable,Object_01232
Oxidizing,Object_00835
Explosive,Object_00189
Radioactive,Object_01222
Unspecified,Object_01334
Unspecified,Object_01095
Oxidizing,Object_00880
Food,Object_00728
Flammable,Object_01081
Unspecified,Object_00202
Unspecified,Object_00882
Explosive,Object_00581
Toxic,Object_00995
Food,Object_00585
Corrosive,Object_00542
Food,Object_01385
Fragile,Object_00184
Oxidizing,Object_00404
Explosive,Object_00020
Toxic,Object_01085
Explosive,Object_00438
Flammable,Object_00305
Corrosive,Object_00917
Fragile,Object_00997
Oxidizing,Object_00952
Flammable,Object_00065
Oxidizing,Object_00255
Radioactive,Object_00273
Radioactive,Object_01179
Flammable,Object_00323
Corrosive,Object_00966
Unspecified,Object_01391
Corrosive,Object_00965
Explosive,Object_00523
Radioactive,Object_00984
Pressurized,Object_00647
Fragile,Object_01170
Corrosive,Object_01072
Food,Object_00694
Explosive,Object_01155
Corrosive,Object_00982
Unspecified,Object_00372
Toxic,Object_00452
Flammable,Object_00601
Unspecified,Object_00739
Explosive,Object_00977
Oxidizing,Object_01303
Pressurized,Object_00664
Corrosive,Object_00754
Radioactive,Object_00961
Food,Object_00999
Oxidizing,Object_01052
Toxic,Object_00653
Oxidizing,Object_01265
Pressurized,Object_01309
Pressurized,Object_00093
Pressurized,Object_00048
Flammable,Object_00260
Oxidizing,Object_01220
Toxic,Object_00616
Corrosive,Object_00267
Food,Object_00449
Radioactive,Object_01291
Unspecified,Object_00453
Pressurized,Object_00901
Flammable,Object_00841
Toxic,Object_01392
Food,Object_00298
Food,Object_00991
Pressurized,Object_00474
Flammable,Object_00572
Toxic,Object_00661
Toxic,Object_00080
Radioactive,Object_01105
Flammable,Object_01259
Explosive,Object_00794
Radioactive,Object_00287
Oxidizing,Object_00393
Oxidizing,Object_00213
Pressurized,Object_00501
Toxic,Object_00462
Corrosive,Object_00033
Radioactive,Object_00072
Oxidizing,Object_00076
Unspecified,Object_00994
Pressurized,Object_00769
Radioactive,Object_00221
Fragile,Object_00939
Corrosive,Object_00590
Explosive,Object_01033
Toxic,Object_00212
Food,Object_00724
Explosive,Object_00218
Oxidizing,Object_01245
Flammable,Object_00846
Corrosive,Object_00276
Toxic,Object_00365
Oxidizing,Object_00734
Unspecified,Object_00763
Food,Object_00301
Pressurized,Object_00650
Flammable,Object_00434
Food,Object_01231
Corrosive,Object_00514
Explosive,Object_01050
Corrosive,Object_00806
Radioactive,Object_01022
Toxic,Object_00682
Pressurized,Object_01277
Fragile,Object_00825
Fragile,Object_00498
Explosive,Object_00528
Explosive,Object_00484
Oxidizing,Object_00413
Explosive,Object_00676
Fragile,Object_00788
Fragile,Object_00293
Fragile,Object_01145
Oxidizing,Object_01293
Fragile,Object_00674
Radioactive,Object_01333
Explosive,Object_00955
Flammable,Object_01224
Fragile,Object_00110
Unspecified,Object_00258
Pressurized,Object_00128
Food,Object_00751
Pressurized,Object_00338
Flammable,Object_01337
Oxidizing,Object_00518
Pressurized,Object_00362
Fragile,Object_00050
Food,Object_01181
Explosive,Object_00458
Oxidizing,Object_01276
Explosive,Object_01374
Pressurized,Object_00364
Oxidizing,Object_00408
Unspecified,Object_01253
Flammable,Object_00370
Food,Object_00893
Radioactive,Object_00610
Fragile,Object_00700
Pressurized,Object_01322
Food,Object_00786
Pressurized,Object_00489
Unspecified,Object_00203
Oxidizing,Object_00257
Pressurized,Object_00732
Radioactive,Object_00423
Flammable,Object_00910
Flammable,Object_00352
Toxic,Object_00085
Oxidizing,Object_00936
Flammable,Object_01028
Unspecified,Object_00631
Radioactive,Object_00308
Fragile,Object_00313
Oxidizing,Object_00819
Fragile,Object_00134
Explosive,Object_01369
Radioactive,Object_00320
Unspecified,Object_00101
Corrosive,Object_00808
Corrosive,Object_00142
Flammable,Object_00460
Oxidizing,Object_01194
Corrosive,Object_00783
Pressurized,Object_00156
Pressurized,Object_00933
Unspecified,Object_01023
Pressurized,Object_00760
Food,Object_00881
Toxic,Object_01210
Corrosive,Object_00651
Toxic,Object_00707
Corrosive,Object_00778
Food,Object_01384
Pressurized,Object_00098
Fragile,Object_00779
Oxidizing,Object_01327
Oxidizing,Object_00705
Toxic,Object_00668
Food,Object_00286
Unspecified,Object_00753
Corrosive,Object_01214
Food,Object_00001
Pressurized,Object_00604
Explosive,Object_01198
Fragile,Object_01383
Fragile,Object_00475
Corrosive,Object_00823
Explosive,Object_01175
Toxic,Object_00892
Flammable,Object_01114
Explosive,Object_00117
Toxic,Object_01174
Pressurized,Object_01283
Food,Object_01310
Unspecified,Object_00463
Pressurized,Object_01158
Toxic,Object_00502
Flammable,Object_01330
Oxidizing,Object_00520
Unspecified,Object_00254
Toxic,Object_00644
Food,Object_00230
Toxic,Object_01223
Flammable,Object_00894
Food,Object_00179
Corrosive,Object_00967
Explosive,Object_00495
Unspecified,Object_01190
Flammable,Object_00773
Radioactive,Object_01029
Explosive,Object_00330
Corrosive,Object_01156
Explosive,Object_00559
Oxidizing,Object_00088
Pressurized,Object_01325
Explosive,Object_00980
Food,Object_00785
Corrosive,Object_00701
Corrosive,Object_00196
Oxidizing,Object_00172
Fragile,Object_00720
Radioactive,Object_00969
Toxic,Object_00042
Explosive,Object_00505
Fragile,Object_00934
Explosive,Object_01246
Unspecified,Object_01287
Oxidizing,Object_00918
Food,Object_01143
Food,Object_00550
Flammable,Object_00844
Corrosive,Object_01347
Unspecified,Object_01044
Corrosive,Object_00296
Fragile,Object_00421
Oxidizing,Object_01315
Food,Object_01357
Corrosive,Object_00384
Pressurized,Object_00175
Explosive,Object_00725
Radioactive,Object_01161
Explosive,Object_00426
Corrosive,Object_00845
Explosive,Object_00145
Food,Object_00084
Radioactive,Object_01020
Pressurized,Object_01256
Food,Object_00626
Radioactive,Object_01286
Food,Object_00848
Explosive,Object_00613
Food,Object_00443
Pressurized,Object_00306
Radioactive,Object_01151
Toxic,Object_00804
Unspecified,Object_00985
Pressurized,Object_00133
Flammable,Object_00409
Food,Object_00182
Toxic,Object_00139
Food,Object_01292
Flammable,Object_01064
Food,Object_00738
Food,Object_00154
Toxic,Object_01234
Food,Object_00898
Flammable,Object_00465
Oxidizing,Object_00186
Flammable,Object_00534
Food,Object_00400
Flammable,Object_00319
Oxidizing,Object_00373
Toxic,Object_00833
Toxic,Object_00435
Oxidizing,Object_01323
Toxic,Object_01163
Flammable,Object_00755
Toxic,Object_00261
Flammable,Object_00191
Radioactive,Object_00194
Explosive,Object_00558
Radioactive,Object_00635
Oxidizing,Object_01053
Flammable,Object_00492
Food,Object_01094
Toxic,Object_01193
Radioactive,Object_00023
Corrosive,Object_00747
Flammable,Object_01125
Toxic,Object_00871
Toxic,Object_01187
Radioactive,Object_00302
Radioactive,Object_00259
Oxidizing,Object_01093
Food,Object_00782
Fragile,Object_01320
Flammable,Object_01046
Food,Object_01321
Explosive,Object_00756
Flammable,Object_00667
Unspecified,Object_00929
Pressurized,Object_00988
Radioactive,Object_00026
Food,Object_01120
Explosive,Object_01035
Flammable,Object_00864
Oxidizing,Object_00869
Flammable,Object_01281
Food,Object_01049
Toxic,Object_01010
Explosive,Object_00646
Pressurized,Object_00057
Flammable,Object_00232
Food,Object_00317
Oxidizing,Object_00815
Fragile,Object_01316
Corrosive,Object_00268
Pressurized,Object_01314
Toxic,Object_01260
Food,Object_00445
Fragile,Object_00524
Oxidizing,Object_01297
Fragile,Object_01372
Pressurized,Object_00953
Radioactive,Object_00291
Oxidizing,Object_00629
Radioactive,Object_01405
Toxic,Object_00450
Toxic,Object_00123
Pressurized,Object_01226
Fragile,Object_00772
Radioactive,Object_00827
Pressurized,Object_01112
Unspecified,Object_00200
Oxidizing,Object_00029
Toxic,Object_01271
Corrosive,Object_00809
Oxidizing,Object_01342
Fragile,Object_01345
Toxic,Object_00329
Oxidizing,Object_01148
Explosive,Object_01038
Radioactive,Object_00249
Unspecified,Object_00167
Explosive,Object_01395
Flammable,Object_00749
Pressurized,Object_00181
Food,Object_00389
Explosive,Object_01157
Explosive,Object_00335
Unspecified,Object_00968
Corrosive,Object_00355
Unspecified,Object_01173
Corrosive,Object_01361
Corrosive,Object_00973
Explosive,Object_01208
Unspecified,Object_00429
Explosive,Object_01034
Radioactive,Object_00672
Explosive,Object_00337
Toxic,Object_01150
Fragile,Object_00838
Flammable,Object_00174
Unspecified,Object_01230
Pressurized,Object_00269
Toxic,Object_00859
Flammable,Object_00467
Toxic,Object_00830
Radioactive,Object_01247
Corrosive,Object_00388
Unspecified,Object_00486
Food,Object_00721
Flammable,Object_00545
Explosive,Object_01059
Food,Object_00752
Flammable,Object_00481
Oxidizing,Object_00860
Unspecified,Object_00032
Fragile,Object_00345
Radioactive,Object_00536
Pressurized,Object_00821
Pressurized,Object_00396
Flammable,Object_00346
Radioactive,Object_00540
Unspecified,Object_01366
Explosive,Object_01288
Oxidizing,Object_01091
Oxidizing,Object_00003
Toxic,Object_01329
Fragile,Object_00723
Corrosive,Object_00712
Oxidizing,Object_01126
Corrosive,Object_01264
Explosive,Object_00192
Corrosive,Object_01331
Food,Object_01261
Unspecified,Object_00391
Food,Object_00106
Radioactive,Object_01311
Radioactive,Object_00295
Food,Object_00005
Corrosive,Object_00730
Corrosive,Object_00326
Unspecified,Object_00432
Oxidizing,Object_00937
Food,Object_00575
Flammable,Object_00378
Pressurized,Object_00086
Explosive,Object_00928
Explosive,Object_01402
Unspecified,Object_00272
Corrosive,Object_01186
Fragile,Object_01257
Unspecified,Object_00645
Oxidizing,Object_00784
Explosive,Object_01087
Oxidizing,Object_00912
Radioactive,Object_01140
Flammable,Object_00958
Radioactive,Object_00120
Corrosive,Object_00940
Fragile,Object_00336
Fragile,Object_00791
Oxidizing,Object_01274
Unspecified,Object_00803
Food,Object_00116
Pressurized,Object_00334
Pressurized,Object_00318
Fragile,Object_00983
Fragile,Object_00621
Corrosive,Object_00699
Pressurized,Object_00538
Toxic,Object_00949
Toxic,Object_00897
Radioactive,Object_01362
Pressurized,Object_00920
Fragile,Object_00643
Unspecified,Object_01238
Pressurized,Object_00884
Flammable,Object_00758
Explosive,Object_00817
Fragile,Object_00686
Explosive,Object_00436
Explosive,Object_01130
Flammable,Object_00640
Toxic,Object_01206
Food,Object_01128
Pressurized,Object_00013
Pressurized,Object_00802
Unspecified,Object_00987
Unspecified,Object_00127
Fragile,Object_00490
Corrosive,Object_01092
Fragile,Object_01355
Radioactive,Object_00598
Radioactive,Object_00265
Fragile,Object_00071
Unspecified,Object_00673
Radioactive,Object_00679
Radioactive,Object_00068
Fragile,Object_01037
Toxic,Object_00207
Oxidizing,Object_00603
Pressurized,Object_01313
Explosive,Object_00008
Fragile,Object_01378
Radioactive,Object_01388
Corrosive,Object_00115
Radioactive,Object_00517
Toxic,Object_00858
Radioactive,Object_01258
Pressurized,Object_00909
Corrosive,Object_01212
Fragile,Object_00832
Fragile,Object_01099
Radioactive,Object_00353
Explosive,Object_00499
Corrosive,Object_00376
Explosive,Object_00401
Flammable,Object_01076
Corrosive,Object_00946
Toxic,Object_00759
Flammable,Object_01363
Food,Object_00533
Flammable,Object_00801
Corrosive,Object_00333
Toxic,Object_01229
Explosive,Object_00970
Food,Object_00569
Toxic,Object_00039
Radioactive,Object_00017
Oxidizing,Object_00740
Explosive,Object_01306
Food,Object_00054
Toxic,Object_01166
Food,Object_01328
Oxidizing,Object_01144
Food,Object_00607
Toxic,Object_00253
Food,Object_01104
Toxic,Object_01409
Corrosive,Object_00403
Food,Object_00100
Corrosive,Object_00327
Pressurized,Object_00424
Radioactive,Object_00204
Radioactive,Object_00567
Pressurized,Object_01326
Fragile,Object_00516
Pressurized,Object_00431
Corrosive,Object_01089
Corrosive,Object_00960
Flammable,Object_01240
Fragile,Object_00925
Unspecified,Object_00834
Corrosive,Object_01100
Radioactive,Object_00279
Corrosive,Object_01244
Food,Object_01168
Oxidizing,Object_00148
Fragile,Object_01269
Pressurized,Object_00549
Unspecified,Object_00975
Radioactive,Object_00397
Toxic,Object_00199
Pressurized,Object_01379
Toxic,Object_00361
Unspecified,Object_00031
Toxic,Object_00225
Corrosive,Object_00665
Explosive,Object_00656
Pressurized,Object_01184
Unspecified,Object_01376
Corrosive,Object_00433
Explosive,Object_00636
Food,Object_00283
Unspecified,Object_00405
Unspecified,Object_00309
Fragile,Object_00159
Radioactive,Object_00695
Explosive,Object_01268
Corrosive,Object_00693
Toxic,Object_00386
Flammable,Object_00775
Corrosive,Object_00863
Unspecified,Object_00792
Oxidizing,Object_00439
Unspecified,Object_00507
Fragile,Object_00716
Radioactive,Object_00729
Toxic,Object_00343
Pressurized,Object_01109
Food,Object_00857
Radioactive,Object_00562
Pressurized,Object_00125
Unspecified,Object_00041
Toxic,Object_01153
Corrosive,Object_00494
Radioactive,Object_00053
Fragile,Object_01012
Radioactive,Object_00561
Pressurized,Object_01279
Toxic,Object_00108
Oxidizing,Object_00129
Radioactive,Object_00262
Unspecified,Object_01135
Unspecified,Object_00304
Explosive,Object_00469
Pressurized,Object_00044
Toxic,Object_00964
Corrosive,Object_00907
Pressurized,Object_00568
Radioactive,Object_00633
Fragile,Object_00595
Fragile,Object_00491
Flammable,Object_00297
Flammable,Object_01159
Toxic,Object_00180
Unspecified,Object_00114
Corrosive,Object_01119
Corrosive,Object_00171
Explosive,Object_00095
Fragile,Object_00325
Radioactive,Object_01103
Fragile,Object_00112
Toxic,Object_01346
Corrosive,Object_00284
Unspecified,Object_00564
Flammable,Object_01243
Corrosive,Object_00617
Food,Object_00950
Corrosive,Object_00865
Fragile,Object_01057
Radioactive,Object_01282
Unspecified,Object_00706
Food,Object_00419
Radioactive,Object_00878
Corrosive,Object_01393
Explosive,Object_00781
Unspecified,Object_01047
Explosive,Object_00135
Pressurized,Object_00947
Flammable,Object_00924
Toxic,Object_00256
Explosive,Object_00385
Fragile,Object_00903
Fragile,Object_01090
Fragile,Object_00790
Radioactive,Object_00278
Food,Object_00036
Pressurized,Object_00158
Corrosive,Object_00993
Radioactive,Object_00461
Pressurized,Object_01233
Oxidizing,Object_01348
Toxic,Object_00402
Fragile,Object_00038
Flammable,Object_00596
Unspecified,Object_00512
Corrosive,Object_00079
Radioactive,Object_00300
Radioactive,Object_01299
Pressurized,Object_00440
Radioactive,Object_00310
Radioactive,Object_00390
Toxic,Object_00867
Food,Object_01084
Flammable,Object_00312
Flammable,Object_01298
Oxidizing,Object_01295
Radioactive,Object_00006
Flammable,Object_01107
Food,Object_00930
Pressurized,Object_00363
Radioactive,Object_00412
Flammable,Object_00074
Flammable,Object_00718
Oxidizing,Object_00600
Pressurized,Object_00208
Radioactive,Object_00683
Explosive,Object_01131
Flammable,Object_00996
Explosive,Object_00822
Corrosive,Object_00856
Radioactive,Object_00311
Fragile,Object_01209
Fragile,Object_00027
Unspecified,Object_00107
Unspecified,Object_01121
Flammable,Object_00741
Corrosive,Object_00623
Radioactive,Object_01201
Toxic,Object_00764
Corrosive,Object_00289
Pressurized,Object_00206
Corrosive,Object_00905
Pressurized,Object_00466
Fragile,Object_01115
Oxidizing,Object_00615
Oxidizing,Object_00503
Toxic,Object_00979
Toxic,Object_00789
Pressurized,Object_00579
Flammable,Object_01078
Pressurized,Object_00216
Flammable,Object_00649
Flammable,Object_01197
Unspecified,Object_00709
Pressurized,Object_00266
Food,Object_01176
Radioactive,Object_00932
Oxidizing,Object_01060
Pressurized,Object_00642
Pressurized,Object_00919
Flammable,Object_00627
Oxidizing,Object_01004
Flammable,Object_00477
Explosive,Object_00089
Flammable,Object_00620
Unspecified,Object_00049
Pressurized,Object_01036
Explosive,Object_00473
Fragile,Object_01180
Fragile,Object_01177
Unspecified,Object_01242
Flammable,Object_00895
Explosive,Object_01387
Fragile,Object_00188
Pressurized,Object_00399
Unspecified,Object_00594
Flammable,Object_00527
Explosive,Object_00655
Flammable,Object_00360
Radioactive,Object_00726
Radioactive,Object_00548
Radioactive,Object_01399
Radioactive,Object_01227
Corrosive,Object_00565
Unspecified,Object_01249
Pressurized,Object_01280
Flammable,Object_00770
Flammable,Object_01343
Pressurized,Object_00239
Oxidizing,Object_00688
Oxidizing,Object_01152
Food,Object_00237
Fragile,Object_01228
Pressurized,Object_00314
Fragile,Object_00708
Radioactive,Object_00341
Toxic,Object_00070
Explosive,Object_00087
Explosive,Object_00684
Pressurized,Object_00541
Food,Object_00902
Fragile,Object_01097
Pressurized,Object_00606
Flammable,Object_01062
Toxic,Object_00614
Explosive,Object_00358
Pressurized,Object_00771
Food,Object_00992
Unspecified,Object_00532
Toxic,Object_01364
Radioactive,Object_00025
Corrosive,Object_00714
Pressurized,Object_01207
Pressurized,Object_00511
Explosive,Object_00941
Unspecified,Object_00035
Flammable,Object_01102
Oxidizing,Object_00451
Explosive,Object_00826
Explosive,Object_00818
Oxidizing,Object_01056
Fragile,Object_01263
Oxidizing,Object_00347
Explosive,Object_00911
Food,Object_00051
Corrosive,Object_00657
Pressurized,Object_00357
Fragile,Object_00697
Unspecified,Object_00410
Toxic,Object_00288
Oxidizing,Object_01172
Toxic,Object_00843
Radioactive,Object_01350
Unspecified,Object_01070
Pressurized,Object_00152
Explosive,Object_00972
Food,Object_00962
Corrosive,Object_00915
Oxidizing,Object_00351
Toxic,Object_00677
Radioactive,Object_00233
Food,Object_00034
Fragile,Object_00398
Unspecified,Object_01338
Unspecified,Object_00735
Flammable,Object_00028
Explosive,Object_01340
Flammable,Object_00066
Radioactive,Object_01199
Fragile,Object_00446
Radioactive,Object_00876
Toxic,Object_00141
Explosive,Object_01403
Radioactive,Object_00887
Fragile,Object_01270
Radioactive,Object_01304
Flammable,Object_00082
Fragile,Object_01021
Unspecified,Object_00813
Fragile,Object_01335
Explosive,Object_00211
Fragile,Object_00161
Fragile,Object_00011
Pressurized,Object_00162
Corrosive,Object_01110
Corrosive,Object_01065
Unspecified,Object_00637
Flammable,Object_01009
Oxidizing,Object_00736
Pressurized,Object_00589
Unspecified,Object_01390
Flammable,Object_00277
Explosive,Object_01318
Oxidizing,Object_00479
Oxidizing,Object_00002
Oxidizing,Object_01178
Oxidizing,Object_00111
Food,Object_00487
Unspecified,Object_01204
Toxic,Object_00742
Food,Object_00437
Explosive,Object_00280
Flammable,Object_00316
Explosive,Object_01003
Explosive,Object_00746
Explosive,Object_00927
Corrosive,Object_00173
Fragile,Object_00886
Pressurized,Object_00195
Toxic,Object_00875
Oxidizing,Object_00143
Oxidizing,Object_00235
Radioactive,Object_01074
Unspecified,Object_01127
Radioactive,Object_01118
Oxidizing,Object_01154
Fragile,Object_00193
Pressurized,Object_01305
Unspecified,Object_00285
Toxic,Object_00787
Food,Object_01188
Food,Object_00584
Unspecified,Object_00587
Oxidizing,Object_00866
Explosive,Object_00774
Corrosive,Object_01058
Fragile,Object_01289
Oxidizing,Object_00715
Fragile,Object_00954
Explosive,Object_00226
Corrosive,Object_00722
Unspecified,Object_00241
Pressurized,Object_01098
Flammable,Object_00793
Oxidizing,Object_01301
Pressurized,Object_00214
Toxic,Object_00037
Explosive,Object_00539
Corrosive,Object_00800
Toxic,Object_00448
Corrosive,Object_00160
Explosive,Object_01275
Radioactive,Object_00059
Toxic,Object_01171
Food,Object_00678
Toxic,Object_01211
Explosive,Object_01082
Radioactive,Object_00798
Explosive,Object_00951
Food,Object_00659
Fragile,Object_00368
Food,Object_01354
Oxidizing,Object_00382
Pressurized,Object_00777
Corrosive,Object_00687
Toxic,Object_01080
Fragile,Object_00862
Pressurized,Object_00456
Oxidizing,Object_01341
Corrosive,Object_00602
Toxic,Object_00209
Unspecified,Object_01302
Unspecified,Object_00422
Corrosive,Object_01205
Unspecified,Object_01160
Explosive,Object_00923
Unspecified,Object_01250
Oxidizing,Object_00043
Fragile,Object_00522
Toxic,Object_00557
Food,Object_00250
Food,Object_00166
Pressurized,Object_00270
Food,Object_01164
Explosive,Object_00799
Oxidizing,Object_00648
Fragile,Object_00748
Food,Object_00658
Explosive,Object_00056
Fragile,Object_00455
Radioactive,Object_00371
Toxic,Object_00796
Oxidizing,Object_00497
Radioactive,Object_00546
Unspecified,Object_00246
Pressurized,Object_01365
Radioactive,Object_00217
Explosive,Object_00303
Flammable,Object_01067
Flammable,Object_01030
Pressurized,Object_01013
Corrosive,Object_01189
Unspecified,Object_00847
Flammable,Object_00592
Unspecified,Object_00891
Corrosive,Object_00670
Unspecified,Object_01373
Food,Object_01344
Flammable,Object_01138
Food,Object_00240
Pressurized,Object_00264
Corrosive,Object_00356
Radioactive,Object_01317
Fragile,Object_00063
Corrosive,Object_00444
Explosive,Object_01408
Food,Object_00247
Radioactive,Object_00702
Corrosive,Object_00654
Food,Object_01203
Oxidizing,Object_00776
Corrosive,Object_00414
Fragile,Object_00578
Unspecified,Object_00593
Flammable,Object_00624
Explosive,Object_00854
Food,Object_00537
Pressurized,Object_01008
Corrosive,Object_01041
