Category,Object
Oxidizing,Object_02546
Unspecified,Object_04382
Pressurized,Object_02812
Food,Object_07098
Fragile,Object_05722
Fragile,Object_01714
Unspecified,Object_04464
Explosive,Object_02475
Corrosive,Object_03580
Toxic,Object_04574
Corrosive,Object_03441
Radioactive,Object_01236
Toxic,Object_03005
Toxic,Object_02939
Pressurized,Object_01620
Fragile,Object_04771
Pressurized,Object_00373
Food,Object_04550
Explosive,Object_06131
Radioactive,Object_05425
Flammable,Object_07301
Explosive,Object_06691
Food,Object_05756
Corrosive,Object_06369
Explosive,Object_03668
Food,Object_03794
Oxidizing,Object_00382
Flammable,Object_01604
Fragile,Object_02537
Pressurized,Object_02361
Pressurized,Object_05963
Pressurized,Object_01130
Unspecified,Object_00060
Radioactive,Object_04183
Unspecified,Object_07023
Radioactive,Object_01674
Oxidizing,Object_00562
Oxidizing,Object_03105
Explosive,Object_03137
Radioactive,Object_06612
Toxic,Object_04862
Fragile,Object_06760
Explosive,Object_03214
Unspecified,Object_06679
Explosive,Object_06892
Radioactive,Object_06358
Pressurized,Object_06630
Fragile,Object_02817
Pressurized,Object_04397
Flammable,Object_04364
Unspecified,Object_05467
Radioactive,Object_03851
Flammable,Object_05923
Fragile,Object_04994
Oxidizing,Object_06559
Flammable,Object_03355
Food,Object_00641
Explosive,Object_06516
Explosive,Object_07207
Pressurized,Object_05564
Pressurized,Object_00671
Radioactive,Object_04955
Pressurized,Object_07137
Corrosive,Object_02420
Corrosive,Object_05118
Radioactive,Object_04832
Radioactive,Object_04578
Corrosive,Object_06170
Corrosive,Object_03789
Oxidizing,Object_02694
Unspecified,Object_00415
Fragile,Object_06895
Unspecified,Object_07132
Radioactive,Object_01893
Toxic,Object_06976
Radioactive,Object_07423
Food,Object_03268
Flammable,Object_05440
Unspecified,Object_05990
Unspecified,Object_06108
Oxidizing,Object_05458
Unspecified,Object_04621
Explosive,Object_04939
Toxic,Object_04017
Pressurized,Object_02426
Fragile,Object_01744
Flammable,Object_03291
Corrosive,Object_01388
Radioactive,Object_00779
Pressurized,Object_06048
Food,Object_02930
Explosive,Object_02846
Food,Object_02797
Pressurized,Object_06645
Food,Object_05548
Fragile,Object_06734
Corrosive,Object_05260
Oxidizing,Object_04169
Flammable,Object_02024
Radioactive,Object_00957
Flammable,Object_02972
Unspecified,Object_07089
Fragile,Object_06260
Unspecified,Object_02911
Radioactive,Object_05151
Pressurized,Object_01160
Fragile,Object_06056
Food,Object_02371
Food,Object_04299
Food,Object_06116
Fragile,Object_06636
Pressurized,Object_05956
Unspecified,Object_02587
Corrosive,Object_05952
Corrosive,Object_00190
Pressurized,Object_06083
Corrosive,Object_03672
Fragile,Object_00700
Fragile,Object_06379
Flammable,Object_02306
Oxidizing,Object_04602
Corrosive,Object_05512
Pressurized,Object_05904
Pressurized,Object_01955
Oxidizing,Object_06860
Fragile,Object_03130
Fragile,Object_04217
Flammable,Object_01861
Radioactive,Object_07412
Radioactive,Object_04483
Oxidizing,Object_02257
Oxidizing,Object_03926
Flammable,Object_05761
Fragile,Object_02708
Explosive,Object_01400
Corrosive,Object_01164
Food,Object_06712
Pressurized,Object_05373
Oxidizing,Object_06044
Fragile,Object_03391
Corrosive,Object_02967
Flammable,Object_07138
Food,Object_04465
Unspecified,Object_06587
Corrosive,Object_04182
Flammable,Object_00397
Food,Object_02451
Unspecified,Object_03454
Food,Object_05048
Toxic,Object_04770
Corrosive,Object_04110
Pressurized,Object_05976
Flammable,Object_02465
Radioactive,Object_00446
Food,Object_00966
Food,Object_07057
Radioactive,Object_06927
Toxic,Object_06373
Food,Object_04633
Toxic,Object_01489
Flammable,Object_03357
Flammable,Object_05064
Flammable,Object_04305
Corrosive,Object_02588
Food,Object_00850
Toxic,Object_05999
Unspecified,Object_01780
Fragile,Object_06384
Toxic,Object_01872
Food,Object_05716
Unspecified,Object_01609
Toxic,Object_01091
Unspecified,Object_03678
Corrosive,Object_01612
Corrosive,Object_02299
Unspecified,Object_05531
Explosive,Object_03425
Flammable,Object_03774
Food,Object_01284
Corrosive,Object_04772
Radioactive,Object_06747
Toxic,Object_04671
Radioactive,Object_03763
Oxidizing,Object_02319
Radioactive,Object_03747
Fragile,Object_00255
Flammable,Object_06838
Toxic,Object_00467
Corrosive,Object_07215
Explosive,Object_01095
Food,Object_06568
Unspecified,Object_00001
Food,Object_03860
Unspecified,Object_04964
Radioactive,Object_00338
Radioactive,Object_04712
Pressurized,Object_06974
Unspecified,Object_01867
Pressurized,Object_02138
Pressurized,Object_01622
Radioactive,Object_05863
Toxic,Object_03762
Oxidizing,Object_03277
Radioactive,Object_00739
Radioactive,Object_06223
Food,Object_00539
Corrosive,Object_06470
Food,Object_00736
Unspecified,Object_00884
Food,Object_04068
Flammable,Object_03845
Radioactive,Object_03551
Toxic,Object_06399
Pressurized,Object_02973
Oxidizing,Object_02901
Oxidizing,Object_06548
Oxidizing,Object_05280
Fragile,Object_02468
Oxidizing,Object_04172
Oxidizing,Object_07096
Unspecified,Object_04760
Oxidizing,Object_05515
Toxic,Object_06897
Unspecified,Object_06594
Toxic,Object_06231
Unspecified,Object_02445
Corrosive,Object_00244
Pressurized,Object_06816
Oxidizing,Object_04375
Explosive,Object_04942
Fragile,Object_01329
Oxidizing,Object_04693
Pressurized,Object_02576
Fragile,Object_04174
Oxidizing,Object_02758
Explosive,Object_05839
Explosive,Object_07268
Food,Object_00038
Explosive,Object_00200
Food,Object_01077
Oxidizing,Object_02429
Unspecified,Object_04330
Fragile,Object_00650
Oxidizing,Object_02336
Corrosive,Object_02289
Radioactive,Object_05627
Radioactive,Object_03143
Radioactive,Object_03375
Flammable,Object_04949
Pressurized,Object_02010
Toxic,Object_05133
Pressurized,Object_05545
Explosive,Object_01902
Corrosive,Object_02703
Explosive,Object_01053
Oxidizing,Object_03710
Corrosive,Object_00628
Radioactive,Object_04620
Fragile,Object_06248
Toxic,Object_05282
Oxidizing,Object_00125
Explosive,Object_02648
Explosive,Object_04723
Food,Object_06547
Explosive,Object_05606
Fragile,Object_06068
Oxidizing,Object_00550
Corrosive,Object_07293
Fragile,Object_06729
Explosive,Object_03475
Unspecified,Object_00460
Food,Object_04435
Radioactive,Object_00573
Pressurized,Object_05226
Corrosive,Object_03331
Corrosive,Object_07144
Toxic,Object_05313
Explosive,Object_05842
Radioactive,Object_01677
Pressurized,Object_04000
Pressurized,Object_03972
Toxic,Object_03162
Pressurized,Object_01147
Radioactive,Object_02840
Toxic,Object_00364
Oxidizing,Object_06247
Radioactive,Object_03555
Corrosive,Object_02219
Food,Object_05007
Fragile,Object_04794
Oxidizing,Object_06980
Food,Object_00589
Radioactive,Object_06978
Oxidizing,Object_05559
Pressurized,Object_04201
Radioactive,Object_06625
Corrosive,Object_07311
Corrosive,Object_02874
Fragile,Object_00863
Oxidizing,Object_01606
Fragile,Object_01716
Fragile,Object_01996
Food,Object_04118
Fragile,Object_03145
Pressurized,Object_02388
Pressurized,Object_02950
Toxic,Object_03224
Unspecified,Object_00229
Explosive,Object_03332
Radioactive,Object_06237
Radioactive,Object_02554
Unspecified,Object_05562
Unspecified,Object_04104
Radioactive,Object_05636
Toxic,Object_00935
Oxidizing,Object_00883
Pressurized,Object_06452
Unspecified,Object_00755
Food,Object_00183
Corrosive,Object_01655
Unspecified,Object_03819
Food,Object_02738
Flammable,Object_04405
Fragile,Object_01912
Toxic,Object_02953
Toxic,Object_04081
Fragile,Object_06496
Unspecified,Object_02785
Oxidizing,Object_01781
Explosive,Object_03013
Food,Object_01705
Radioactive,Object_05702
Radioactive,Object_05332
Explosive,Object_00475
Unspecified,Object_06652
Unspecified,Object_07245
Corrosive,Object_03497
Flammable,Object_05827
Fragile,Object_00889
Oxidizing,Object_05853
Pressurized,Object_02793
Oxidizing,Object_04813
Explosive,Object_04998
Flammable,Object_07424
Corrosive,Object_00684
Fragile,Object_02992
Fragile,Object_04747
Oxidizing,Object_02212
Toxic,Object_05237
Fragile,Object_07153
Radioactive,Object_00159
Food,Object_00587
Radioactive,Object_05846
Explosive,Object_02004
Explosive,Object_04753
Oxidizing,Object_05799
Fragile,Object_02093
Toxic,Object_02604
Radioactive,Object_01056
Toxic,Object_04260
Explosive,Object_03588
Flammable,Object_07431
Toxic,Object_04743
Fragile,Object_02832
Corrosive,Object_04200
Corrosive,Object_01100
Food,Object_02305
Explosive,Object_06714
Corrosive,Object_07303
Toxic,Object_03879
Flammable,Object_04325
Toxic,Object_02782
Radioactive,Object_00019
Explosive,Object_02410
Corrosive,Object_03613
Oxidizing,Object_04117
Radioactive,Object_05897
Flammable,Object_03657
Corrosive,Object_05953
Explosive,Object_00968
Food,Object_03434
Pressurized,Object_01464
Pressurized,Object_05954
Radioactive,Object_00756
Food,Object_01564
Explosive,Object_01977
Pressurized,Object_05033
Pressurized,Object_07219
Radioactive,Object_07167
Unspecified,Object_06834
Toxic,Object_01765
Oxidizing,Object_02701
Food,Object_06823
Radioactive,Object_06526
Toxic,Object_06774
Pressurized,Object_00680
Flammable,Object_07302
Explosive,Object_00535
Flammable,Object_02855
Explosive,Object_02237
Unspecified,Object_01709
Food,Object_02068
Flammable,Object_00295
Unspecified,Object_03015
Pressurized,Object_04811
Pressurized,Object_00088
Toxic,Object_00656
Unspecified,Object_06148
Unspecified,Object_04607
Pressurized,Object_02769
Food,Object_05813
Flammable,Object_04508
Toxic,Object_05327
Food,Object_05703
Flammable,Object_00362
Food,Object_05744
Unspecified,Object_02896
Toxic,Object_01278
Radioactive,Object_01805
Toxic,Object_05631
Food,Object_01282
Toxic,Object_00735
Pressurized,Object_03846
Pressurized,Object_03327
Oxidizing,Object_03667
Oxidizing,Object_00990
Food,Object_00955
Food,Object_06015
Toxic,Object_02032
Fragile,Object_02089
Pressurized,Object_01843
Unspecified,Object_06836
Fragile,Object_01301
Pressurized,Object_02411
Radioactive,Object_01293
Flammable,Object_03897
Unspecified,Object_03353
Pressurized,Object_04960
Food,Object_03568
Fragile,Object_05536
Unspecified,Object_01777
Radioactive,Object_02213
Corrosive,Object_00329
Corrosive,Object_00270
Radioactive,Object_01495
Unspecified,Object_02178
Toxic,Object_00380
Unspecified,Object_03338
Oxidizing,Object_06581
Flammable,Object_04350
Food,Object_00937
Oxidizing,Object_01084
Toxic,Object_07076
Explosive,Object_03085
Radioactive,Object_07474
Pressurized,Object_02339
Explosive,Object_04012
Food,Object_07353
Unspecified,Object_03046
Radioactive,Object_05995
Flammable,Object_06851
Food,Object_03346
Explosive,Object_05229
Food,Object_00669
Explosive,Object_00263
Toxic,Object_00914
Corrosive,Object_00983
Explosive,Object_02447
Pressurized,Object_03670
Explosive,Object_02765
Flammable,Object_04091
Radioactive,Object_05816
Corrosive,Object_07154
Flammable,Object_06666
Explosive,Object_07244
Unspecified,Object_04961
Flammable,Object_02824
Flammable,Object_03938
Flammable,Object_06696
Unspecified,Object_01754
Corrosive,Object_02095
Corrosive,Object_06716
Corrosive,Object_05851
Unspecified,Object_07482
Unspecified,Object_06212
Pressurized,Object_05238
Fragile,Object_02756
Corrosive,Object_01140
Radioactive,Object_06768
Toxic,Object_00294
Food,Object_01000
Fragile,Object_06572
Fragile,Object_02295
Pressurized,Object_06852
Explosive,Object_01905
Pressurized,Object_05079
Fragile,Object_00859
Corrosive,Object_03665
Unspecified,Object_04775
Toxic,Object_04093
Unspecified,Object_02646
Unspecified,Object_02866
Food,Object_02103
Radioactive,Object_07094
Food,Object_04507
Flammable,Object_05029
Fragile,Object_00509
Radioactive,Object_06127
Explosive,Object_02681
Explosive,Object_03546
Flammable,Object_05980
Explosive,Object_00372
Radioactive,Object_03781
Flammable,Object_01221
Corrosive,Object_05006
Explosive,Object_05862
Toxic,Object_06028
Fragile,Object_06584
Flammable,Object_00013
Pressurized,Object_00301
Toxic,Object_05146
Food,Object_00979
Explosive,Object_03465
Fragile,Object_03917
Explosive,Object_05949
Corrosive,Object_02110
Pressurized,Object_00280
Corrosive,Object_03840
Food,Object_02679
Flammable,Object_06479
Flammable,Object_04559
Pressurized,Object_06193
Food,Object_01034
Flammable,Object_06617
Flammable,Object_06412
Toxic,Object_04453
Pressurized,Object_05253
Fragile,Object_00682
Toxic,Object_05158
Fragile,Object_02980
Corrosive,Object_01433
Food,Object_00115
Flammable,Object_06579
Corrosive,Object_00555
Unspecified,Object_01790
Flammable,Object_04707
Toxic,Object_06597
Food,Object_02753
Pressurized,Object_00204
Explosive,Object_07369
Food,Object_04730
Flammable,Object_05618
Food,Object_03745
Corrosive,Object_03913
Corrosive,Object_00885
Toxic,Object_07312
Fragile,Object_06002
Food,Object_01216
Toxic,Object_04892
Oxidizing,Object_04718
Explosive,Object_02292
Corrosive,Object_02404
Oxidizing,Object_03581
Radioactive,Object_01333
Unspecified,Object_01703
Oxidizing,Object_06349
Fragile,Object_03081
Oxidizing,Object_03561
Flammable,Object_04439
Corrosive,Object_04673
Corrosive,Object_02035
Food,Object_00551
Explosive,Object_02092
Corrosive,Object_05125
Pressurized,Object_06923
Corrosive,Object_05326
Oxidizing,Object_03704
Radioactive,Object_06552
Explosive,Object_01885
Toxic,Object_03836
Unspecified,Object_02731
Fragile,Object_04635
Unspecified,Object_00880
Pressurized,Object_03309
Toxic,Object_03550
Fragile,Object_00923
Fragile,Object_02891
Radioactive,Object_06196
Unspecified,Object_06189
Toxic,Object_05175
Flammable,Object_05651
Explosive,Object_01640
Oxidizing,Object_01629
Oxidizing,Object_06388
Toxic,Object_00928
Radioactive,Object_02591
Corrosive,Object_06577
Explosive,Object_04335
Toxic,Object_01231
Corrosive,Object_05199
Flammable,Object_07345
Explosive,Object_00767
Corrosive,Object_05543
Pressurized,Object_05836
Corrosive,Object_04105
Oxidizing,Object_07427
Pressurized,Object_00130
Unspecified,Object_01696
Unspecified,Object_03887
Flammable,Object_02444
Oxidizing,Object_03410
Oxidizing,Object_04803
Explosive,Object_06784
Explosive,Object_05143
Fragile,Object_07320
Corrosive,Object_03106
Food,Object_00406
Oxidizing,Object_07204
Toxic,Object_03630
Fragile,Object_02394
Explosive,Object_00065
Oxidizing,Object_06675
Radioactive,Object_03236
Corrosive,Object_05793
Pressurized,Object_02668
Toxic,Object_06473
Food,Object_00915
Flammable,Object_03559
Unspecified,Object_00870
Flammable,Object_04443
Oxidizing,Object_03336
Oxidizing,Object_02040
Flammable,Object_03776
Toxic,Object_00995
Oxidizing,Object_05672
Radioactive,Object_03799
Flammable,Object_06582
Radioactive,Object_00520
Pressurized,Object_02714
Corrosive,Object_02354
Oxidizing,Object_07355
Food,Object_01180
Explosive,Object_05613
Fragile,Object_01865
Flammable,Object_03386
Explosive,Object_03274
Flammable,Object_04251
Fragile,Object_06622
Flammable,Object_07010
Oxidizing,Object_02963
Oxidizing,Object_04031
Unspecified,Object_01204
Explosive,Object_03029
Flammable,Object_01031
Toxic,Object_01452
Unspecified,Object_03195
Explosive,Object_05834
Fragile,Object_04761
Flammable,Object_01500
Pressurized,Object_05099
Explosive,Object_01011
Fragile,Object_04654
Toxic,Object_04234
Explosive,Object_05017
Fragile,Object_02509
Fragile,Object_00082
Explosive,Object_01633
Food,Object_00394
Corrosive,Object_04249
Food,Object_07062
Food,Object_05297
Pressurized,Object_06236
Oxidizing,Object_07333
Explosive,Object_01055
Corrosive,Object_03602
Explosive,Object_06563
Radioactive,Object_04315
Radioactive,Object_00592
Flammable,Object_02321
Radioactive,Object_05396
Explosive,Object_02471
Flammable,Object_06956
Corrosive,Object_05890
Explosive,Object_04306
Unspecified,Object_04150
Pressurized,Object_03596
Radioactive,Object_07378
Pressurized,Object_00213
Radioactive,Object_00699
Oxidizing,Object_02425
Toxic,Object_04631
Food,Object_07349
Oxidizing,Object_00732
Fragile,Object_00355
Unspecified,Object_00499
Food,Object_00731
Fragile,Object_05868
Radioactive,Object_06813
Oxidizing,Object_01367
Toxic,Object_03198
Flammable,Object_04310
Radioactive,Object_06485
Explosive,Object_06274
Pressurized,Object_03444
Unspecified,Object_07171
Oxidizing,Object_04026
Corrosive,Object_04460
Flammable,Object_04778
Corrosive,Object_03114
Corrosive,Object_03566
Fragile,Object_04546
Unspecified,Object_05503
Toxic,Object_06773
Oxidizing,Object_04008
Explosive,Object_01910
Toxic,Object_04127
Pressurized,Object_06858
Radioactive,Object_06126
Fragile,Object_03459
Food,Object_05577
Fragile,Object_00653
Radioactive,Object_06861
Toxic,Object_04688
Corrosive,Object_03493
Flammable,Object_04796
Radioactive,Object_00626
Oxidizing,Object_07239
Food,Object_03328
Oxidizing,Object_02779
Unspecified,Object_03432
Unspecified,Object_02798
Pressurized,Object_02235
Radioactive,Object_06872
Fragile,Object_06802
Radioactive,Object_07251
Oxidizing,Object_06276
Flammable,Object_02603
Corrosive,Object_00657
Oxidizing,Object_00488
Explosive,Object_02706
Flammable,Object_02260
Flammable,Object_02483
Radioactive,Object_04947
Pressurized,Object_03326
Flammable,Object_06158
Oxidizing,Object_03297
Toxic,Object_01896
Food,Object_06027
Food,Object_06904
Unspecified,Object_01603
Toxic,Object_04625
Unspecified,Object_01316
Fragile,Object_01187
Fragile,Object_02206
Radioactive,Object_04396
Fragile,Object_02241
Oxidizing,Object_07455
Flammable,Object_04370
Unspecified,Object_00849
Explosive,Object_05164
Toxic,Object_02841
Explosive,Object_04063
Unspecified,Object_04925
Flammable,Object_01159
Corrosive,Object_06368
Fragile,Object_03975
Pressurized,Object_02868
Toxic,Object_06512
Pressurized,Object_01890
Pressurized,Object_01064
Food,Object_00279
Radioactive,Object_07013
Oxidizing,Object_01635
Corrosive,Object_04560
Unspecified,Object_04901
Flammable,Object_01625
Unspecified,Object_05490
Food,Object_01852
Explosive,Object_01024
Toxic,Object_06724
Flammable,Object_01720
Explosive,Object_00685
Flammable,Object_04096
Toxic,Object_03047
Corrosive,Object_02328
Food,Object_06569
Food,Object_00675
Fragile,Object_00913
Food,Object_06815
Explosive,Object_03448
Pressurized,Object_07379
Food,Object_05322
Radioactive,Object_00619
Fragile,Object_01344
Corrosive,Object_02786
Explosive,Object_03395
Unspecified,Object_07108
Explosive,Object_02621
Food,Object_04408
Toxic,Object_07322
Radioactive,Object_06588
Fragile,Object_05931
Pressurized,Object_04285
Pressurized,Object_05659
Explosive,Object_01161
Explosive,Object_02324
Radioactive,Object_03628
Radioactive,Object_04230
Fragile,Object_00688
Fragile,Object_03107
Pressurized,Object_04323
Fragile,Object_02593
Fragile,Object_03878
Pressurized,Object_04463
Oxidizing,Object_00809
Food,Object_06883
Explosive,Object_04894
Unspecified,Object_04924
Unspecified,Object_00709
Pressurized,Object_05653
Fragile,Object_00640
Radioactive,Object_04060
Food,Object_00112
Corrosive,Object_05037
Oxidizing,Object_02624
Explosive,Object_07039
Fragile,Object_03406
Explosive,Object_02316
Corrosive,Object_04872
Flammable,Object_00872
Flammable,Object_05389
Radioactive,Object_04430
Toxic,Object_04427
Explosive,Object_05498
Food,Object_01125
Food,Object_07059
Unspecified,Object_01768
Pressurized,Object_02067
Radioactive,Object_01415
Radioactive,Object_06983
Pressurized,Object_05162
Flammable,Object_03790
Radioactive,Object_02220
Oxidizing,Object_04357
Corrosive,Object_01051
Unspecified,Object_01449
Food,Object_00375
Pressurized,Object_04893
Fragile,Object_03056
Toxic,Object_03942
Unspecified,Object_04670
Explosive,Object_05340
Toxic,Object_04598
Oxidizing,Object_01427
Food,Object_02307
Fragile,Object_02238
Fragile,Object_01469
Explosive,Object_05197
Corrosive,Object_02983
Oxidizing,Object_01658
Corrosive,Object_03335
Toxic,Object_02270
Food,Object_07182
Radioactive,Object_02987
Corrosive,Object_05148
Food,Object_03991
Oxidizing,Object_04650
Toxic,Object_06936
Pressurized,Object_00267
Corrosive,Object_03931
Fragile,Object_02428
Toxic,Object_04834
Food,Object_04456
Food,Object_02688
Food,Object_01827
Toxic,Object_04144
Flammable,Object_02800
Toxic,Object_03204
Fragile,Object_01621
Fragile,Object_00554
Toxic,Object_01576
Pressurized,Object_02215
Food,Object_01310
Radioactive,Object_05324
Food,Object_07165
Fragile,Object_04969
Toxic,Object_02595
Fragile,Object_02633
Radioactive,Object_05971
Oxidizing,Object_01225
Radioactive,Object_04367
Flammable,Object_03847
Unspecified,Object_00010
Radioactive,Object_02808
Flammable,Object_02917
Flammable,Object_06646
Radioactive,Object_03936
Food,Object_03301
Radioactive,Object_06620
Pressurized,Object_05320
Unspecified,Object_04567
Fragile,Object_06561
Unspecified,Object_02019
Pressurized,Object_02900
Fragile,Object_06445
Radioactive,Object_00831
Pressurized,Object_03235
Unspecified,Object_07490
Oxidizing,Object_02045
Toxic,Object_03958
Unspecified,Object_06966
Oxidizing,Object_01979
Flammable,Object_01731
Radioactive,Object_03394
Oxidizing,Object_04953
Food,Object_04040
Food,Object_05381
Explosive,Object_02016
Food,Object_00311
Fragile,Object_00843
Explosive,Object_03045
Unspecified,Object_03735
Flammable,Object_07169
Flammable,Object_07227
Unspecified,Object_03253
Pressurized,Object_06865
Flammable,Object_04945
Oxidizing,Object_01486
Unspecified,Object_01820
Unspecified,Object_04533
Oxidizing,Object_06287
Pressurized,Object_02098
Explosive,Object_05707
Unspecified,Object_01592
Fragile,Object_05622
Unspecified,Object_03516
Oxidizing,Object_06765
Corrosive,Object_02042
Unspecified,Object_03524
Corrosive,Object_05003
Food,Object_02513
Corrosive,Object_04597
Corrosive,Object_02514
Explosive,Object_07375
Fragile,Object_01667
Explosive,Object_02780
Radioactive,Object_05119
Unspecified,Object_07053
Explosive,Object_02453
Toxic,Object_03731
Corrosive,Object_02921
Oxidizing,Object_00374
Unspecified,Object_03473
Corrosive,Object_05073
Corrosive,Object_05279
Flammable,Object_01371
Pressurized,Object_02479
Corrosive,Object_05933
Pressurized,Object_00287
Toxic,Object_05294
Fragile,Object_04143
Toxic,Object_01298
Unspecified,Object_03153
Pressurized,Object_04115
Radioactive,Object_02463
Oxidizing,Object_05371
Flammable,Object_03000
Toxic,Object_00758
Pressurized,Object_01883
Pressurized,Object_05861
Flammable,Object_06440
Fragile,Object_03783
Flammable,Object_00313
Explosive,Object_04224
Fragile,Object_06484
Toxic,Object_00563
Corrosive,Object_03066
Unspecified,Object_03732
Explosive,Object_03625
Unspecified,Object_04799
Pressurized,Object_00827
Toxic,Object_02166
Oxidizing,Object_02739
Pressurized,Object_05011
Oxidizing,Object_04610
Fragile,Object_03230
Pressurized,Object_05721
Radioactive,Object_05439
Pressurized,Object_01093
Unspecified,Object_05270
Corrosive,Object_03169
Explosive,Object_05691
Food,Object_01402
Flammable,Object_05486
Food,Object_05928
Flammable,Object_06840
Oxidizing,Object_07328
Explosive,Object_06945
Flammable,Object_03574
Pressurized,Object_03252
Oxidizing,Object_00127
Food,Object_03345
Fragile,Object_06356
Radioactive,Object_02278
Fragile,Object_05998
Fragile,Object_03324
Pressurized,Object_00232
Toxic,Object_01823
Radioactive,Object_06738
Fragile,Object_01903
Unspecified,Object_04378
Flammable,Object_05723
Unspecified,Object_02752
Corrosive,Object_01149
Food,Object_05459
Toxic,Object_04768
Oxidizing,Object_03927
Toxic,Object_03103
Pressurized,Object_01997
Radioactive,Object_05599
Food,Object_07249
Fragile,Object_05156
Unspecified,Object_06772
Pressurized,Object_00839
Fragile,Object_02422
Toxic,Object_05205
Pressurized,Object_05611
Oxidizing,Object_06316
Pressurized,Object_03306
Flammable,Object_01659
Flammable,Object_05662
Explosive,Object_07285
Food,Object_03370
Food,Object_04879
Explosive,Object_06190
Flammable,Object_00575
Food,Object_06363
Oxidizing,Object_01522
Flammable,Object_03695
Explosive,Object_02114
Fragile,Object_05994
Flammable,Object_04380
Pressurized,Object_05236
Unspecified,Object_03496
Flammable,Object_06294
Corrosive,Object_01870
Unspecified,Object_07216
Corrosive,Object_01399
Toxic,Object_00583
Explosive,Object_05535
Toxic,Object_05066
Oxidizing,Object_04848
Oxidizing,Object_06944
Toxic,Object_05265
Pressurized,Object_01505
Radioactive,Object_04384
Corrosive,Object_01265
Explosive,Object_05025
Pressurized,Object_02147
Flammable,Object_03507
Flammable,Object_04941
Fragile,Object_03948
Flammable,Object_00269
Pressurized,Object_05919
Radioactive,Object_06306
Flammable,Object_04870
Corrosive,Object_04940
Unspecified,Object_02431
Fragile,Object_04979
Oxidizing,Object_02704
Explosive,Object_02764
Explosive,Object_07170
Flammable,Object_02039
