Category,Object
Food,Object_00466
Oxidizing,Object_00111
Oxidizing,Object_00364
Fragile,Object_00564
Pressurized,Object_00439
Fragile,Object_00609
Pressurized,Object_00501
Toxic,Object_00214
Radioactive,Object_00452
Corrosive,Object_00150
Flammable,Object_00302
Pressurized,Object_00425
Explosive,Object_00149
Food,Object_00027
Toxic,Object_00077
Corrosive,Object_00399
Toxic,Object_00060
Unspecified,Object_00267
Pressurized,Object_00243
Flammable,Object_00524
Corrosive,Object_00382
Pressurized,Object_00232
Flammable,Object_00575
Flammable,Object_00344
Oxidizing,Object_00176
Unspecified,Object_00392
Fragile,Object_00183
Pressurized,Object_00431
Pressurized,Object_00018
Fragile,Object_00155
Radioactive,Object_00313
Corrosive,Object_00093
Food,Object_00068
Corrosive,Object_00555
Radioactive,Object_00534
Pressurized,Object_00059
Unspecified,Object_00166
Radioactive,Object_00366
Radioactive,Object_00118
Corrosive,Object_00172
Flammable,Object_00306
Flammable,Object_00363
Radioactive,Object_00191
Toxic,Object_00120
Toxic,Object_00039
Radioactive,Object_00281
Corrosive,Object_00204
Toxic,Object_00546
Oxidizing,Object_00417
Radioactive,Object_00265
Explosive,Object_00493
Food,Object_00230
Unspecified,Object_00323
Toxic,Object_00438
Corrosive,Object_00502
Radioactive,Object_00182
Corrosive,Object_00152
Flammable,Object_00245
Food,Object_00530
Unspecified,Object_00246
Corrosive,Object_00013
Radioactive,Object_00086
Toxic,Object_00091
Corrosive,Object_00128
Toxic,Object_00554
Oxidizing,Object_00312
Radioactive,Object_00219
Oxidizing,Object_00374
Food,Object_00311
Corrosive,Object_00210
Pressurized,Object_00440
Fragile,Object_00134
Pressurized,Object_00562
Corrosive,Object_00505
Radioactive,Object_00209
Pressurized,Object_00435
Unspecified,Object_00358
Radioactive,Object_00014
Flammable,Object_00508
Pressurized,Object_00334
Flammable,Object_00347
Radioactive,Object_00578
Unspecified,Object_00448
Flammable,Object_00480
Flammable,Object_00491
Oxidizing,Object_00067
Toxic,Object_00268
Flammable,Object_00605
Explosive,Object_00553
Corrosive,Object_00370
Toxic,Object_00055
Radioactive,Object_00215
Flammable,Object_00391
Unspecified,Object_00426
Fragile,Object_00513
Oxidizing,Object_00026
Food,Object_00031
Toxic,Object_00173
Oxidizing,Object_00434
Radioactive,Object_00427
Fragile,Object_00339
Oxidizing,Object_00494
Explosive,Object_00413
Food,Object_00131
Toxic,Object_00037
Food,Object_00321
Food,Object_00151
Toxic,Object_00341
Fragile,Object_00447
Toxic,Object_00239
Toxic,Object_00610
Corrosive,Object_00141
Pressurized,Object_00487
Fragile,Object_00482
Oxidizing,Object_00160
Toxic,Object_00314
Fragile,Object_00061
Radioactive,Object_00125
Toxic,Object_00353
Toxic,Object_00361
Toxic,Object_00345
Food,Object_00238
Explosive,Object_00467
Corrosive,Object_00540
Fragile,Object_00021
Unspecified,Object_00142
Oxidizing,Object_00156
Explosive,Object_00189
Pressurized,Object_00396
Fragile,Object_00301
Flammable,Object_00422
Pressurized,Object_00397
Explosive,Object_00348
Explosive,Object_00042
Corrosive,Object_00372
Oxidizing,Object_00097
Corrosive,Object_00106
Flammable,Object_00380
Flammable,Object_00459
Unspecified,Object_00402
Pressurized,Object_00521
Toxic,Object_00586
Food,Object_00188
Unspecified,Object_00263
Pressurized,Object_00274
Toxic,Object_00096
Radioactive,Object_00292
Fragile,Object_00250
Corrosive,Object_00101
Oxidizing,Object_00072
Oxidizing,Object_00453
Oxidizing,Object_00016
Radioactive,Object_00063
Unspecified,Object_00332
Pressurized,Object_00423
Oxidizing,Object_00289
Explosive,Object_00585
Fragile,Object_00499
Food,Object_00168
Food,Object_00356
Flammable,Object_00600
Corrosive,Object_00541
Unspecified,Object_00515
Explosive,Object_00441
Explosive,Object_00355
Food,Object_00350
Unspecified,Object_00058
Toxic,Object_00394
Explosive,Object_00136
Pressurized,Object_00517
Explosive,Object_00495
Food,Object_00123
Explosive,Object_00251
Corrosive,Object_00595
Flammable,Object_00597
Fragile,Object_00146
Fragile,Object_00279
Fragile,Object_00011
Corrosive,Object_00543
Flammable,Object_00523
Toxic,Object_00288
Corrosive,Object_00124
Corrosive,Object_00217
Oxidizing,Object_00566
Pressurized,Object_00378
Corrosive,Object_00315
Unspecified,Object_00338
Radioactive,Object_00481
Oxidizing,Object_00023
Toxic,Object_00283
Explosive,Object_00017
Radioactive,Object_00147
Fragile,Object_00291
Oxidizing,Object_00331
Oxidizing,Object_00390
Fragile,Object_00352
Fragile,Object_00178
Fragile,Object_00122
Fragile,Object_00464
Corrosive,Object_00240
Corrosive,Object_00547
Pressurized,Object_00581
Pressurized,Object_00408
Radioactive,Object_00503
Food,Object_00429
Radioactive,Object_00574
Corrosive,Object_00340
Explosive,Object_00135
Toxic,Object_00081
Fragile,Object_00577
Flammable,Object_00087
Radioactive,Object_00602
Flammable,Object_00208
Explosive,Object_00409
Toxic,Object_00590
Explosive,Object_00266
Pressurized,Object_00286
Flammable,Object_00401
Corrosive,Object_00483
Corrosive,Object_00552
Fragile,Object_00319
Toxic,Object_00318
Corrosive,Object_00300
Flammable,Object_00432
Toxic,Object_00003
Oxidizing,Object_00139
Flammable,Object_00272
Food,Object_00484
Oxidizing,Object_00052
Flammable,Object_00381
Food,Object_00592
Unspecified,Object_00038
Pressurized,Object_00223
Radioactive,Object_00012
Toxic,Object_00205
Toxic,Object_00019
Corrosive,Object_00421
Fragile,Object_00456
Flammable,Object_00561
Unspecified,Object_00032
Corrosive,Object_00449
Oxidizing,Object_00004
Radioactive,Object_00420
Food,Object_00360
Unspecified,Object_00221
Oxidizing,Object_00174
Radioactive,Object_00088
Unspecified,Object_00010
Unspecified,Object_00572
Toxic,Object_00584
Corrosive,Object_00132
Unspecified,Object_00241
Explosive,Object_00326
Explosive,Object_00591
Explosive,Object_00557
Radioactive,Object_00410
Pressurized,Object_00298
Pressurized,Object_00098
Pressurized,Object_00551
Oxidizing,Object_00384
Fragile,Object_00316
Corrosive,Object_00127
Unspecified,Object_00164
Oxidizing,Object_00169
Radioactive,Object_00216
Corrosive,Object_00129
Fragile,Object_00022
Flammable,Object_00601
Pressurized,Object_00237
Food,Object_00236
Flammable,Object_00034
Flammable,Object_00458
Radioactive,Object_00320
Explosive,Object_00192
Fragile,Object_00405
Fragile,Object_00085
Oxidizing,Object_00383
Corrosive,Object_00560
Food,Object_00244
Explosive,Object_00393
Unspecified,Object_00351
Flammable,Object_00253
Radioactive,Object_00445
Radioactive,Object_00598
Explosive,Object_00471
Toxic,Object_00514
Explosive,Object_00559
Toxic,Object_00254
Unspecified,Object_00322
Radioactive,Object_00107
Flammable,Object_00371
