Category,Object
Oxidizing,Object_00345
Corrosive,Object_00442
Oxidizing,Object_00454
Radioactive,Object_00081
Unspecified,Object_00040
Toxic,Object_00184
Unspecified,Object_00097
Food,Object_00053
Flammable,Object_00338
Unspecified,Object_00174
Corrosive,Object_00430
Unspecified,Object_00448
Explosive,Object_00279
Corrosive,Object_00298
Toxic,Object_00277
Oxidizing,Object_00186
Fragile,Object_00394
Flammable,Object_00399
Pressurized,Object_00087
Pressurized,Object_00255
Toxic,Object_00170
Fragile,Object_00280
Toxic,Object_00244
Explosive,Object_00059
Flammable,Object_00437
Explosive,Object_00181
Unspecified,Object_00374
Corrosive,Object_00392
Pressurized,Object_00314
Flammable,Object_00226
Explosive,Object_00048
Radioactive,Object_00030
Unspecified,Object_00411
Unspecified,Object_00010
Toxic,Object_00089
Explosive,Object_00416
Corrosive,Object_00231
Flammable,Object_00215
Pressurized,Object_00460
Food,Object_00035
Pressurized,Object_00304
Oxidizing,Object_00406
Explosive,Object_00359
Oxidizing,Object_00159
Toxic,Object_00078
Fragile,Object_00124
Food,Object_00366
Fragile,Object_00034
Corrosive,Object_00283
Unspecified,Object_00316
Fragile,Object_00340
