Category,Object
Radioactive,Object_03013
Toxic,Object_01655
Flammable,Object_03530
Oxidizing,Object_00600
Toxic,Object_01667
Flammable,Object_01409
Flammable,Object_00851
Pressurized,Object_00064
Corrosive,Object_03408
Food,Object_03711
Toxic,Object_00656
Pressurized,Object_01235
Corrosive,Object_05311
Unspecified,Object_02894
Corrosive,Object_01576
Toxic,Object_05594
Unspecified,Object_01845
Fragile,Object_05238
Flammable,Object_01040
Corrosive,Object_03639
Explosive,Object_01101
Oxidizing,Object_01098
Food,Object_06711
Pressurized,Object_02167
Explosive,Object_04032
Fragile,Object_06948
Radioactive,Object_04102
Corrosive,Object_06690
Corrosive,Object_05941
Oxidizing,Object_03649
Corrosive,Object_03607
Food,Object_01999
Corrosive,Object_00224
Corrosive,Object_04534
Corrosive,Object_03715
Explosive,Object_02045
Explosive,Object_05137
Radioactive,Object_02267
Toxic,Object_04050
Flammable,Object_06446
Food,Object_03022
Food,Object_04292
Radioactive,Object_03509
Toxic,Object_02026
Oxidizing,Object_06386
Fragile,Object_03281
Unspecified,Object_01490
Toxic,Object_06718
Toxic,Object_06802
Oxidizing,Object_00662
Flammable,Object_07206
Flammable,Object_06966
Radioactive,Object_05446
Food,Object_06110
Flammable,Object_07138
Flammable,Object_05672
Explosive,Object_06106
Unspecified,Object_06807
Explosive,Object_01362
Toxic,Object_01270
Oxidizing,Object_05882
Flammable,Object_01542
Fragile,Object_02202
Pressurized,Object_01415
Fragile,Object_03736
Flammable,Object_07277
Corrosive,Object_04655
Food,Object_05052
Pressurized,Object_01384
Explosive,Object_00952
Unspecified,Object_01165
Food,Object_01767
Radioactive,Object_02789
Oxidizing,Object_05102
Toxic,Object_01401
Fragile,Object_03497
Flammable,Object_00489
Toxic,Object_01677
Food,Object_00062
Corrosive,Object_01132
Pressurized,Object_05023
Radioactive,Object_04769
Toxic,Object_01097
Pressurized,Object_04954
Food,Object_02002
Toxic,Object_03576
Fragile,Object_05748
Oxidizing,Object_04818
Toxic,Object_02396
Pressurized,Object_02901
Toxic,Object_01232
Fragile,Object_06252
Fragile,Object_07330
Explosive,Object_01343
Oxidizing,Object_02458
Fragile,Object_01148
Oxidizing,Object_04484
Oxidizing,Object_04878
Fragile,Object_06822
Radioactive,Object_07177
Unspecified,Object_01147
Oxidizing,Object_01009
Oxidizing,Object_06285
Flammable,Object_07371
Flammable,Object_07227
Explosive,Object_03879
Unspecified,Object_01231
Radioactive,Object_05971
Oxidizing,Object_04143
Toxic,Object_02407
Unspecified,Object_00007
Food,Object_00497
Food,Object_06356
Oxidizing,Object_01516
Corrosive,Object_04618
Flammable,Object_00253
Fragile,Object_02227
Fragile,Object_02978
Corrosive,Object_06749
Toxic,Object_02059
Flammable,Object_03264
Flammable,Object_03379
Toxic,Object_02046
Pressurized,Object_06350
Fragile,Object_00669
Food,Object_00189
Radioactive,Object_01082
Radioactive,Object_05888
Fragile,Object_05834
Flammable,Object_02076
Pressurized,Object_02548
Fragile,Object_00904
Radioactive,Object_00541
Fragile,Object_07336
Pressurized,Object_05377
Explosive,Object_00119
Fragile,Object_00454
Unspecified,Object_01513
Fragile,Object_06050
Food,Object_03547
Flammable,Object_03982
Flammable,Object_00931
Oxidizing,Object_06351
Corrosive,Object_02915
Corrosive,Object_06158
Oxidizing,Object_01641
Food,Object_03640
Toxic,Object_07183
Fragile,Object_07207
Oxidizing,Object_02103
Flammable,Object_01921
Fragile,Object_04269
Toxic,Object_05577
Toxic,Object_04493
Food,Object_06196
Oxidizing,Object_05071
Fragile,Object_02080
Pressurized,Object_06179
Radioactive,Object_01841
Oxidizing,Object_02914
Oxidizing,Object_01750
Toxic,Object_02501
Corrosive,Object_06873
Flammable,Object_05012
Food,Object_03031
Corrosive,Object_02434
Food,Object_05876
Corrosive,Object_04830
Radioactive,Object_02313
Explosive,Object_01504
Explosive,Object_05688
Explosive,Object_06704
Pressurized,Object_02736
Unspecified,Object_02570
Unspecified,Object_04831
Radioactive,Object_07205
Oxidizing,Object_02360
Toxic,Object_04289
Corrosive,Object_04698
Pressurized,Object_00985
Food,Object_05368
Toxic,Object_00450
Explosive,Object_04893
Fragile,Object_00972
Toxic,Object_02537
Unspecified,Object_06072
Fragile,Object_02500
Food,Object_05349
Oxidizing,Object_04141
Flammable,Object_05274
Explosive,Object_06075
Oxidizing,Object_01193
Radioactive,Object_07107
Corrosive,Object_04535
Flammable,Object_01223
Pressurized,Object_02298
Unspecified,Object_02416
Explosive,Object_03051
Explosive,Object_07043
Toxic,Object_05621
Toxic,Object_06046
Radioactive,Object_01960
Pressurized,Object_04785
Food,Object_04638
Oxidizing,Object_05381
Fragile,Object_05796
Oxidizing,Object_05352
Toxic,Object_02565
Radioactive,Object_05933
Fragile,Object_06013
Oxidizing,Object_00264
Unspecified,Object_03537
Radioactive,Object_00134
Radioactive,Object_07024
Oxidizing,Object_07214
Pressurized,Object_04455
Unspecified,Object_00749
Food,Object_02324
Flammable,Object_02674
Pressurized,Object_00229
Corrosive,Object_00327
Food,Object_04137
Fragile,Object_03085
Explosive,Object_06211
Corrosive,Object_02900
Radioactive,Object_05208
Food,Object_06437
Unspecified,Object_01848
Oxidizing,Object_06722
Radioactive,Object_04235
Corrosive,Object_01718
Food,Object_01584
Food,Object_02399
Corrosive,Object_03954
Flammable,Object_00516
Food,Object_01435
Oxidizing,Object_02440
Explosive,Object_04118
Explosive,Object_02385
Explosive,Object_04555
Toxic,Object_06592
Food,Object_07185
Corrosive,Object_02699
Radioactive,Object_05775
Corrosive,Object_03791
Pressurized,Object_01427
Unspecified,Object_04182
Corrosive,Object_04659
Flammable,Object_05900
Oxidizing,Object_02764
Radioactive,Object_02271
Explosive,Object_02994
Flammable,Object_03687
Corrosive,Object_02027
Fragile,Object_02560
Corrosive,Object_01043
Oxidizing,Object_07158
Food,Object_05152
Food,Object_03229
Food,Object_03753
Flammable,Object_01407
Fragile,Object_03936
Radioactive,Object_01202
Fragile,Object_04169
Flammable,Object_00512
Flammable,Object_00726
Toxic,Object_06476
Oxidizing,Object_01855
Fragile,Object_02231
Pressurized,Object_05496
Explosive,Object_06980
Corrosive,Object_04261
Explosive,Object_01984
Fragile,Object_00973
Fragile,Object_07296
Corrosive,Object_00999
Unspecified,Object_02800
Corrosive,Object_06087
Unspecified,Object_07292
Food,Object_07204
Radioactive,Object_02125
Oxidizing,Object_04246
Radioactive,Object_03075
Toxic,Object_00313
Flammable,Object_00433
Pressurized,Object_01012
Explosive,Object_02463
Radioactive,Object_02841
Pressurized,Object_05077
Fragile,Object_05560
Food,Object_03692
Toxic,Object_05860
Unspecified,Object_05702
Fragile,Object_05842
Unspecified,Object_06074
Flammable,Object_07253
Toxic,Object_05328
Radioactive,Object_03859
Fragile,Object_02106
Corrosive,Object_05391
Toxic,Object_01618
Oxidizing,Object_07218
Oxidizing,Object_04881
Pressurized,Object_04840
Corrosive,Object_05050
Pressurized,Object_07345
Unspecified,Object_05477
Pressurized,Object_07038
Pressurized,Object_05051
Radioactive,Object_01480
Unspecified,Object_04312
Explosive,Object_07320
Unspecified,Object_07314
Unspecified,Object_07131
Pressurized,Object_06057
Radioactive,Object_03405
Unspecified,Object_03905
Pressurized,Object_03548
Oxidizing,Object_04957
Oxidizing,Object_06358
Toxic,Object_00874
Toxic,Object_04447
Oxidizing,Object_04252
Flammable,Object_05437
Radioactive,Object_05133
Flammable,Object_00767
Unspecified,Object_04517
Corrosive,Object_04319
Explosive,Object_05959
Explosive,Object_03625
Oxidizing,Object_05029
Food,Object_04245
Corrosive,Object_05024
Flammable,Object_03823
Toxic,Object_02392
Explosive,Object_03219
Radioactive,Object_01154
Toxic,Object_02340
Oxidizing,Object_02261
Flammable,Object_00587
Unspecified,Object_00273
Oxidizing,Object_07060
Food,Object_01099
Unspecified,Object_06924
Pressurized,Object_02051
Radioactive,Object_04011
Fragile,Object_00865
Flammable,Object_06920
Toxic,Object_05780
Explosive,Object_05166
Explosive,Object_05583
Corrosive,Object_06756
Flammable,Object_00243
Unspecified,Object_06041
Food,Object_05213
Pressurized,Object_00788
Toxic,Object_05430
Unspecified,Object_06613
Fragile,Object_00192
Radioactive,Object_03054
Fragile,Object_05356
Fragile,Object_06618
Fragile,Object_02639
Food,Object_05905
Radioactive,Object_05091
Radioactive,Object_02589
Flammable,Object_00891
Toxic,Object_01400
Explosive,Object_00440
Flammable,Object_03196
Oxidizing,Object_04164
Corrosive,Object_02443
Radioactive,Object_05548
Corrosive,Object_01739
Flammable,Object_01832
Unspecified,Object_06112
Radioactive,Object_04985
Toxic,Object_02259
Explosive,Object_05555
Food,Object_04913
Unspecified,Object_01827
Flammable,Object_00702
Food,Object_01839
Toxic,Object_00438
Explosive,Object_02773
Radioactive,Object_03380
Fragile,Object_00616
Food,Object_06362
Oxidizing,Object_02073
Radioactive,Object_03445
Unspecified,Object_01000
Pressurized,Object_03302
Flammable,Object_06757
Radioactive,Object_06307
Toxic,Object_04373
Explosive,Object_01561
Oxidizing,Object_02171
Flammable,Object_06758
Oxidizing,Object_00037
Flammable,Object_01978
Radioactive,Object_05295
Explosive,Object_01179
Explosive,Object_01066
Fragile,Object_06903
Explosive,Object_01078
Explosive,Object_04510
Explosive,Object_01896
Fragile,Object_05008
Fragile,Object_04159
Food,Object_00752
Toxic,Object_04256
Corrosive,Object_06299
Unspecified,Object_00772
Explosive,Object_00268
Explosive,Object_03014
Corrosive,Object_02530
Unspecified,Object_01650
Toxic,Object_05115
Food,Object_01322
Corrosive,Object_04413
Explosive,Object_05815
Flammable,Object_06336
Pressurized,Object_02737
Radioactive,Object_00263
Unspecified,Object_06029
Fragile,Object_05350
Toxic,Object_00380
Corrosive,Object_05897
Food,Object_01453
Unspecified,Object_00686
Explosive,Object_02603
Pressurized,Object_07052
Explosive,Object_04606
Toxic,Object_05417
Flammable,Object_02759
Explosive,Object_03435
Food,Object_05123
Food,Object_05877
Fragile,Object_01564
Corrosive,Object_03134
Food,Object_06219
Corrosive,Object_00924
Oxidizing,Object_03223
Food,Object_05334
Food,Object_04969
Oxidizing,Object_01769
Flammable,Object_06741
Corrosive,Object_04858
Corrosive,Object_03328
Unspecified,Object_03349
Food,Object_06702
Oxidizing,Object_04609
Oxidizing,Object_03270
Toxic,Object_03840
Toxic,Object_06436
Unspecified,Object_04357
Pressurized,Object_02423
Toxic,Object_00146
Food,Object_00926
Toxic,Object_00443
Explosive,Object_06544
Fragile,Object_01470
Unspecified,Object_04439
Explosive,Object_05641
Food,Object_01485
Flammable,Object_01006
Flammable,Object_03502
Flammable,Object_06780
Pressurized,Object_06622
Oxidizing,Object_04709
Explosive,Object_00802
Pressurized,Object_00649
Radioactive,Object_04016
Toxic,Object_02695
Food,Object_05385
Radioactive,Object_05586
Food,Object_01443
Food,Object_06377
Toxic,Object_05811
Explosive,Object_06089
Food,Object_00525
Corrosive,Object_04896
Pressurized,Object_03371
Explosive,Object_04315
Explosive,Object_05511
Toxic,Object_04347
Fragile,Object_05106
Explosive,Object_05830
Explosive,Object_03458
Oxidizing,Object_03046
Unspecified,Object_04926
Fragile,Object_06084
Food,Object_03181
Flammable,Object_01642
Flammable,Object_00500
Oxidizing,Object_02173
Explosive,Object_01757
Flammable,Object_04008
Flammable,Object_01282
Radioactive,Object_01379
Food,Object_04430
Unspecified,Object_04187
Explosive,Object_05806
Toxic,Object_01699
Food,Object_06092
Radioactive,Object_05370
Toxic,Object_04384
Toxic,Object_04742
Corrosive,Object_01230
Unspecified,Object_05118
Food,Object_06850
Toxic,Object_02229
Radioactive,Object_01537
Fragile,Object_06053
Oxidizing,Object_02925
Flammable,Object_05487
Food,Object_05699
Toxic,Object_00731
Radioactive,Object_01804
Oxidizing,Object_02729
Corrosive,Object_01857
Food,Object_00738
Explosive,Object_03212
Flammable,Object_03986
Fragile,Object_05247
Radioactive,Object_05260
Toxic,Object_04569
Radioactive,Object_07364
Explosive,Object_02067
Radioactive,Object_00350
Explosive,Object_03546
Flammable,Object_06532
Corrosive,Object_06984
Food,Object_02055
Flammable,Object_01414
Corrosive,Object_04760
Flammable,Object_01487
Pressurized,Object_01661
Radioactive,Object_03203
Toxic,Object_02411
Radioactive,Object_04238
Pressurized,Object_01466
Food,Object_04936
Explosive,Object_02783
Explosive,Object_02310
Toxic,Object_02029
Corrosive,Object_03250
Pressurized,Object_00787
Radioactive,Object_04224
Toxic,Object_02364
Food,Object_05178
Explosive,Object_00117
Explosive,Object_00610
Pressurized,Object_02558
Fragile,Object_02126
Corrosive,Object_00680
Radioactive,Object_02982
Radioactive,Object_02208
Flammable,Object_07151
Food,Object_04636
Radioactive,Object_02307
Flammable,Object_03018
Corrosive,Object_02535
Food,Object_07341
Food,Object_03970
Toxic,Object_00104
Oxidizing,Object_04377
Radioactive,Object_06217
Pressurized,Object_05998
Fragile,Object_06559
Corrosive,Object_06993
Oxidizing,Object_07126
Toxic,Object_04383
Pressurized,Object_01582
Radioactive,Object_00232
Unspecified,Object_04869
Pressurized,Object_02840
Toxic,Object_03361
Pressurized,Object_00425
Fragile,Object_05298
Fragile,Object_06739
Radioactive,Object_04707
Explosive,Object_02580
Unspecified,Object_00903
Pressurized,Object_05409
Corrosive,Object_07352
Food,Object_01299
Explosive,Object_07165
Toxic,Object_04726
Corrosive,Object_00293
Toxic,Object_03471
Oxidizing,Object_02861
Radioactive,Object_00194
Pressurized,Object_02068
Flammable,Object_00511
Toxic,Object_01895
Pressurized,Object_02472
Explosive,Object_02806
Flammable,Object_06100
Flammable,Object_01594
Radioactive,Object_03505
Unspecified,Object_00184
Flammable,Object_04478
Explosive,Object_04122
Flammable,Object_04313
Oxidizing,Object_04947
Explosive,Object_04722
Explosive,Object_06402
Explosive,Object_04624
Explosive,Object_06083
Pressurized,Object_06271
Oxidizing,Object_01608
Toxic,Object_04972
Toxic,Object_05472
Radioactive,Object_00363
Food,Object_07186
Food,Object_02439
Radioactive,Object_05252
Oxidizing,Object_03703
Fragile,Object_02062
Unspecified,Object_06788
Corrosive,Object_06230
Fragile,Object_06076
Explosive,Object_04380
Fragile,Object_05002
Oxidizing,Object_02747
Explosive,Object_06688
Fragile,Object_06701
Pressurized,Object_03972
Oxidizing,Object_06988
Food,Object_02678
Corrosive,Object_00655
Oxidizing,Object_05920
Unspecified,Object_05893
Radioactive,Object_02286
Toxic,Object_02485
Oxidizing,Object_00160
Oxidizing,Object_03816
Flammable,Object_05686
Oxidizing,Object_01250
Explosive,Object_02770
Food,Object_06801
Food,Object_04154
Pressurized,Object_01915
Pressurized,Object_00697
Food,Object_04095
Food,Object_06518
Radioactive,Object_01284
Fragile,Object_00026
Explosive,Object_03911
Explosive,Object_00148
Flammable,Object_04872
Explosive,Object_00149
Toxic,Object_00082
Corrosive,Object_02839
Food,Object_06864
Food,Object_00326
Fragile,Object_03641
Toxic,Object_02855
Explosive,Object_04471
Unspecified,Object_05315
Unspecified,Object_00548
Corrosive,Object_01980
Corrosive,Object_02972
Radioactive,Object_04354
Radioactive,Object_05553
Radioactive,Object_06388
Explosive,Object_02885
Explosive,Object_01786
Fragile,Object_04805
Oxidizing,Object_04784
Radioactive,Object_00575
Food,Object_06198
Oxidizing,Object_05533
Fragile,Object_01369
Fragile,Object_06326
Unspecified,Object_01302
Food,Object_07133
Food,Object_06640
Explosive,Object_01808
Explosive,Object_00583
Pressurized,Object_00339
Corrosive,Object_06660
Corrosive,Object_02032
Explosive,Object_06796
Toxic,Object_03199
Fragile,Object_06468
Food,Object_01870
Food,Object_00699
Explosive,Object_01073
Food,Object_06579
Radioactive,Object_00137
Fragile,Object_05081
Fragile,Object_05242
Food,Object_06183
Unspecified,Object_03924
Flammable,Object_05028
Toxic,Object_04621
Flammable,Object_00282
Food,Object_02413
Radioactive,Object_05937
Flammable,Object_02447
Oxidizing,Object_03491
Explosive,Object_04184
Toxic,Object_01924
Explosive,Object_04415
Pressurized,Object_04549
Pressurized,Object_00789
Pressurized,Object_01916
Radioactive,Object_01377
Pressurized,Object_01486
Toxic,Object_05097
Toxic,Object_04582
Radioactive,Object_02297
Corrosive,Object_06450
Oxidizing,Object_06363
Fragile,Object_05363
Explosive,Object_01556
Fragile,Object_02662
Unspecified,Object_06538
Oxidizing,Object_06260
Flammable,Object_04034
Fragile,Object_07222
Pressurized,Object_00036
Radioactive,Object_01308
Unspecified,Object_05143
Unspecified,Object_03949
Food,Object_05640
Radioactive,Object_02415
Corrosive,Object_04652
Toxic,Object_02529
Toxic,Object_00563
Oxidizing,Object_03291
Radioactive,Object_07061
Pressurized,Object_01124
Fragile,Object_06686
Pressurized,Object_02967
Food,Object_06398
Pressurized,Object_04829
Food,Object_00938
Food,Object_06724
Radioactive,Object_00352
Oxidizing,Object_00892
Pressurized,Object_03298
Explosive,Object_05124
Radioactive,Object_03887
Unspecified,Object_00671
Corrosive,Object_03557
Corrosive,Object_03573
Explosive,Object_05192
Toxic,Object_02256
Unspecified,Object_04149
Food,Object_05211
Oxidizing,Object_05441
Radioactive,Object_00260
Explosive,Object_00306
Corrosive,Object_00435
Toxic,Object_02796
Explosive,Object_01375
Radioactive,Object_05592
Fragile,Object_00754
Corrosive,Object_01352
Food,Object_00602
Flammable,Object_04125
Corrosive,Object_04757
Food,Object_03494
Explosive,Object_03628
Unspecified,Object_01280
Food,Object_05306
Unspecified,Object_07180
Corrosive,Object_07134
Corrosive,Object_02732
Fragile,Object_02664
Fragile,Object_05404
Radioactive,Object_00941
Toxic,Object_06195
Flammable,Object_03976
Explosive,Object_06244
Unspecified,Object_06176
Radioactive,Object_01933
Explosive,Object_07295
Oxidizing,Object_02403
Explosive,Object_05038
Radioactive,Object_03392
Toxic,Object_04022
Radioactive,Object_01451
Food,Object_05134
Corrosive,Object_03350
Flammable,Object_01508
Toxic,Object_02486
Fragile,Object_04017
Fragile,Object_00827
Food,Object_06594
Corrosive,Object_00744
Explosive,Object_06383
Unspecified,Object_03699
Pressurized,Object_05085
Food,Object_02316
Food,Object_04381
Flammable,Object_03914
Explosive,Object_01952
Pressurized,Object_00911
Unspecified,Object_06275
Toxic,Object_02206
Food,Object_06751
Pressurized,Object_02366
Explosive,Object_05473
Corrosive,Object_06771
Unspecified,Object_06290
Food,Object_00385
Explosive,Object_01381
Food,Object_03622
Corrosive,Object_07269
Pressurized,Object_03233
Corrosive,Object_02339
Explosive,Object_06967
Oxidizing,Object_02750
Fragile,Object_06723
Radioactive,Object_04628
Radioactive,Object_03042
Oxidizing,Object_07241
Radioactive,Object_00022
Radioactive,Object_01100
Unspecified,Object_00760
Flammable,Object_05494
Explosive,Object_05289
Toxic,Object_05835
Fragile,Object_01190
Fragile,Object_03541
Toxic,Object_04294
Fragile,Object_06862
Toxic,Object_01342
Unspecified,Object_02108
Flammable,Object_01211
Fragile,Object_06844
Food,Object_04006
Oxidizing,Object_05562
Fragile,Object_02553
Fragile,Object_06054
Unspecified,Object_02542
Oxidizing,Object_02035
Unspecified,Object_01975
Food,Object_02365
Corrosive,Object_02303
Food,Object_01157
Oxidizing,Object_04209
Pressurized,Object_00465
Unspecified,Object_03082
Unspecified,Object_01755
Food,Object_07125
Radioactive,Object_03608
Toxic,Object_06103
Fragile,Object_03176
Toxic,Object_02150
Explosive,Object_01153
Toxic,Object_01820
Unspecified,Object_03907
Toxic,Object_01885
Unspecified,Object_06281
Toxic,Object_02058
Toxic,Object_03485
Oxidizing,Object_07141
Explosive,Object_00847
Corrosive,Object_00053
Explosive,Object_02321
Explosive,Object_06995
Explosive,Object_02511
Radioactive,Object_05695
Pressurized,Object_04679
Corrosive,Object_00898
Toxic,Object_02156
Unspecified,Object_03825
Pressurized,Object_02084
Unspecified,Object_06833
Oxidizing,Object_02804
Radioactive,Object_01939
Pressurized,Object_04923
Flammable,Object_04575
Explosive,Object_02728
Fragile,Object_03315
Unspecified,Object_04282
Radioactive,Object_05075
Pressurized,Object_02907
Radioactive,Object_02556
Unspecified,Object_02933
Toxic,Object_06829
Food,Object_00492
Food,Object_03603
Flammable,Object_00504
Toxic,Object_01119
Explosive,Object_00218
Food,Object_02311
Pressurized,Object_06889
Flammable,Object_01643
Explosive,Object_05662
Explosive,Object_05172
Toxic,Object_07096
Oxidizing,Object_00300
Fragile,Object_01215
Toxic,Object_03877
Food,Object_01591
Oxidizing,Object_07094
Flammable,Object_01911
Oxidizing,Object_01489
Fragile,Object_00850
Fragile,Object_07287
Explosive,Object_04977
Explosive,Object_05605
Oxidizing,Object_00922
Oxidizing,Object_03962
Food,Object_05055
Flammable,Object_02892
Pressurized,Object_02522
Oxidizing,Object_01475
Radioactive,Object_02263
Flammable,Object_04111
Explosive,Object_05919
Oxidizing,Object_02698
Food,Object_03658
Toxic,Object_07311
Radioactive,Object_06885
Toxic,Object_04576
Oxidizing,Object_00564
Flammable,Object_04841
Food,Object_01879
Oxidizing,Object_00786
Unspecified,Object_07178
Pressurized,Object_01740
Explosive,Object_00144
Toxic,Object_06778
Corrosive,Object_03119
Corrosive,Object_06647
Food,Object_02794
Unspecified,Object_01929
Pressurized,Object_03024
Flammable,Object_04516
Oxidizing,Object_05480
Corrosive,Object_02317
Oxidizing,Object_06025
Unspecified,Object_05916
Food,Object_01802
Toxic,Object_06621
Pressurized,Object_07166
Oxidizing,Object_03068
Radioactive,Object_01498
Unspecified,Object_05654
Oxidizing,Object_03657
Fragile,Object_03521
Toxic,Object_07355
Flammable,Object_04604
Toxic,Object_03244
Flammable,Object_02128
Food,Object_00177
Toxic,Object_00332
Toxic,Object_05066
Flammable,Object_05786
Corrosive,Object_02545
Explosive,Object_04675
Explosive,Object_02079
Oxidizing,Object_04094
Fragile,Object_05491
Flammable,Object_03441
Unspecified,Object_00792
Pressurized,Object_03121
Explosive,Object_02243
Oxidizing,Object_04409
Unspecified,Object_04792
Corrosive,Object_01225
Oxidizing,Object_01909
Toxic,Object_02910
Fragile,Object_04783
Pressurized,Object_06677
Flammable,Object_06857
Radioactive,Object_05826
Toxic,Object_06971
Radioactive,Object_05412
Food,Object_03442
Food,Object_06130
Corrosive,Object_00452
Food,Object_05961
Unspecified,Object_04290
Flammable,Object_04349
Unspecified,Object_00316
Fragile,Object_07077
Fragile,Object_01998
Corrosive,Object_04314
Flammable,Object_02539
Corrosive,Object_06125
Flammable,Object_06325
Unspecified,Object_05465
Pressurized,Object_07069
Radioactive,Object_01255
Corrosive,Object_00291
Toxic,Object_04520
Explosive,Object_04411
Oxidizing,Object_05732
Radioactive,Object_02531
Fragile,Object_05495
Food,Object_06085
Toxic,Object_06298
Explosive,Object_03151
Toxic,Object_01060
Toxic,Object_00817
Unspecified,Object_01140
Food,Object_02756
Fragile,Object_04262
Flammable,Object_05186
Radioactive,Object_05424
Pressurized,Object_03188
Pressurized,Object_04882
Explosive,Object_01758
Radioactive,Object_05966
Oxidizing,Object_04482
Toxic,Object_00275
Radioactive,Object_05025
Radioactive,Object_04626
Food,Object_02238
Unspecified,Object_00190
Radioactive,Object_03832
Toxic,Object_01197
Food,Object_04339
Radioactive,Object_02517
Explosive,Object_02444
Flammable,Object_02398
Explosive,Object_00907
Fragile,Object_00113
Unspecified,Object_01156
Radioactive,Object_03263
Toxic,Object_06060
Pressurized,Object_04254
Radioactive,Object_03267
Food,Object_06681
Unspecified,Object_03103
Unspecified,Object_06492
Food,Object_05649
Unspecified,Object_03356
Radioactive,Object_00034
Unspecified,Object_01949
Explosive,Object_07116
Explosive,Object_07046
Food,Object_00727
Food,Object_02807
Food,Object_06919
Corrosive,Object_01029
Pressurized,Object_00025
Flammable,Object_06170
Radioactive,Object_04990
Food,Object_05504
Radioactive,Object_03900
Corrosive,Object_06291
Flammable,Object_02614
Flammable,Object_02754
Explosive,Object_01852
Radioactive,Object_06550
Pressurized,Object_03615
Unspecified,Object_04755
Explosive,Object_01002
Pressurized,Object_01033
Explosive,Object_02449
Explosive,Object_06909
Explosive,Object_00032
Food,Object_04739
Radioactive,Object_02459
Unspecified,Object_02038
Toxic,Object_06994
Radioactive,Object_01724
Fragile,Object_05093
Food,Object_04116
Corrosive,Object_04615
Fragile,Object_04649
Food,Object_01500
Flammable,Object_05639
Radioactive,Object_05415
Food,Object_02646
Explosive,Object_01251
Corrosive,Object_03599
Pressurized,Object_02769
Food,Object_01300
Food,Object_02991
Toxic,Object_04979
Explosive,Object_01200
Explosive,Object_06508
Flammable,Object_06186
Food,Object_05431
Unspecified,Object_03297
Fragile,Object_05508
Unspecified,Object_05256
Radioactive,Object_00101
Explosive,Object_04554
Corrosive,Object_06295
Flammable,Object_04041
Explosive,Object_03076
Unspecified,Object_03419
Toxic,Object_06038
Food,Object_01031
Corrosive,Object_00028
Flammable,Object_03963
