Category,Object
Corrosive,Object_04955
Oxidizing,Object_04298
Unspecified,Object_06058
Pressurized,Object_02885
Flammable,Object_06234
Toxic,Object_04403
Corrosive,Object_02486
Oxidizing,Object_02991
Unspecified,Object_00162
Oxidizing,Object_06962
Flammable,Object_06653
Radioactive,Object_04788
Unspecified,Object_05334
Corrosive,Object_07378
Corrosive,Object_03615
Flammable,Object_00872
Explosive,Object_07147
Flammable,Object_06683
Toxic,Object_05220
Fragile,Object_02595
Corrosive,Object_04481
Unspecified,Object_02035
Pressurized,Object_02701
Corrosive,Object_01599
Fragile,Object_03752
Radioactive,Object_00459
Unspecified,Object_06087
Pressurized,Object_00682
Oxidizing,Object_01681
Explosive,Object_02283
Corrosive,Object_04537
Flammable,Object_01468
Oxidizing,Object_04770
Corrosive,Object_01947
Radioactive,Object_06094
Fragile,Object_05980
Unspecified,Object_04608
Flammable,Object_02825
Food,Object_00606
Corrosive,Object_05790
Toxic,Object_05478
Corrosive,Object_05652
Corrosive,Object_07113
Fragile,Object_02791
Unspecified,Object_06035
Oxidizing,Object_04513
Corrosive,Object_03002
Unspecified,Object_05025
Toxic,Object_00705
Explosive,Object_04679
Fragile,Object_00197
Toxic,Object_01066
Unspecified,Object_04479
Fragile,Object_05082
Toxic,Object_06027
Oxidizing,Object_01268
Fragile,Object_03878
Fragile,Object_00897
Food,Object_06366
Flammable,Object_00832
Oxidizing,Object_06632
Fragile,Object_01004
Toxic,Object_06127
Toxic,Object_01727
Toxic,Object_06109
Explosive,Object_01314
Pressurized,Object_05679
Explosive,Object_06665
Pressurized,Object_06532
Unspecified,Object_00066
Radioactive,Object_00551
Oxidizing,Object_03046
Radioactive,Object_06555
Radioactive,Object_03924
Explosive,Object_01976
Flammable,Object_05787
Unspecified,Object_05910
Corrosive,Object_06571
Food,Object_00798
Oxidizing,Object_03992
Oxidizing,Object_05996
Explosive,Object_01523
Flammable,Object_06299
Toxic,Object_01915
Oxidizing,Object_00636
Corrosive,Object_06608
Radioactive,Object_02181
Corrosive,Object_07270
Toxic,Object_01299
Corrosive,Object_05931
Corrosive,Object_05343
Unspecified,Object_06631
Pressurized,Object_05817
Food,Object_05549
Corrosive,Object_04099
Fragile,Object_01653
Corrosive,Object_02746
Explosive,Object_05349
Pressurized,Object_03543
Toxic,Object_05891
Flammable,Object_07111
Fragile,Object_07578
Toxic,Object_04340
Oxidizing,Object_04634
Oxidizing,Object_01618
Corrosive,Object_00928
Oxidizing,Object_00235
Pressurized,Object_01863
Food,Object_06106
Corrosive,Object_00188
Radioactive,Object_01677
Unspecified,Object_03369
Radioactive,Object_01668
Food,Object_06254
Explosive,Object_04909
Explosive,Object_04646
Corrosive,Object_07181
Pressurized,Object_06201
Radioactive,Object_07224
Oxidizing,Object_02681
Toxic,Object_04144
Unspecified,Object_03472
Radioactive,Object_04774
Food,Object_01686
Oxidizing,Object_03199
Oxidizing,Object_07114
Food,Object_01156
Unspecified,Object_00905
Corrosive,Object_01298
Corrosive,Object_02606
Oxidizing,Object_05301
Corrosive,Object_00720
Toxic,Object_07433
Corrosive,Object_03386
Pressurized,Object_00324
Food,Object_02628
Radioactive,Object_03754
Fragile,Object_05716
Oxidizing,Object_06077
Toxic,Object_01154
Explosive,Object_02376
Unspecified,Object_03299
Explosive,Object_06718
Fragile,Object_02021
Corrosive,Object_04939
Oxidizing,Object_06182
Unspecified,Object_06229
Pressurized,Object_05430
Oxidizing,Object_02305
Corrosive,Object_00760
Flammable,Object_02411
Flammable,Object_03317
Oxidizing,Object_06177
Explosive,Object_01487
Corrosive,Object_03027
Unspecified,Object_06086
Oxidizing,Object_00817
Pressurized,Object_05361
Corrosive,Object_00074
Unspecified,Object_07456
Explosive,Object_02588
Flammable,Object_02008
Pressurized,Object_07431
Pressurized,Object_00022
Explosive,Object_01625
Explosive,Object_02170
Oxidizing,Object_01533
Toxic,Object_07209
Unspecified,Object_04847
Oxidizing,Object_02327
Fragile,Object_03388
Explosive,Object_07285
Explosive,Object_03960
Pressurized,Object_01248
Pressurized,Object_07218
Pressurized,Object_00514
Explosive,Object_05369
Explosive,Object_06767
Food,Object_04011
Food,Object_06442
Unspecified,Object_01560
Flammable,Object_02168
Unspecified,Object_01582
Corrosive,Object_07236
Oxidizing,Object_06490
Fragile,Object_01000
Explosive,Object_02630
Fragile,Object_04695
Flammable,Object_05650
Oxidizing,Object_03068
Flammable,Object_06269
Fragile,Object_02985
Toxic,Object_02128
Oxidizing,Object_06044
Corrosive,Object_02662
Toxic,Object_04279
Oxidizing,Object_01671
Unspecified,Object_02269
Flammable,Object_02195
Unspecified,Object_06055
Pressurized,Object_05002
Fragile,Object_03045
Corrosive,Object_01254
Unspecified,Object_00577
Corrosive,Object_02013
Radioactive,Object_04057
Toxic,Object_05796
Toxic,Object_01648
Food,Object_06360
Radioactive,Object_07041
Flammable,Object_01617
Flammable,Object_05264
Explosive,Object_02260
Toxic,Object_03550
Fragile,Object_02432
Radioactive,Object_04863
Oxidizing,Object_06913
Pressurized,Object_02308
Unspecified,Object_00885
Toxic,Object_03325
Unspecified,Object_06642
Toxic,Object_04368
Food,Object_02386
Corrosive,Object_04059
Toxic,Object_00475
Radioactive,Object_03762
Oxidizing,Object_06647
Toxic,Object_00896
Radioactive,Object_04233
Radioactive,Object_04373
Pressurized,Object_05471
Toxic,Object_01426
Food,Object_05261
Explosive,Object_03598
Unspecified,Object_07289
Unspecified,Object_03337
Explosive,Object_04284
Radioactive,Object_01954
Flammable,Object_04675
Unspecified,Object_03047
Pressurized,Object_01131
Corrosive,Object_03095
Pressurized,Object_04813
Pressurized,Object_01315
Pressurized,Object_05719
Unspecified,Object_06140
Pressurized,Object_05310
Toxic,Object_05247
Flammable,Object_04963
Pressurized,Object_05683
Corrosive,Object_01698
Unspecified,Object_03181
Flammable,Object_00788
Radioactive,Object_01630
Toxic,Object_01326
Radioactive,Object_06893
Fragile,Object_05177
Corrosive,Object_07042
Flammable,Object_06949
Oxidizing,Object_03980
Explosive,Object_00484
Toxic,Object_01601
Pressurized,Object_00962
Flammable,Object_03484
Fragile,Object_00586
Flammable,Object_02744
Flammable,Object_03252
Unspecified,Object_00323
Oxidizing,Object_07067
Fragile,Object_00923
Flammable,Object_04355
Radioactive,Object_04631
Unspecified,Object_05083
Corrosive,Object_01773
Unspecified,Object_04591
Food,Object_03944
Toxic,Object_01430
Toxic,Object_02444
Food,Object_05624
Pressurized,Object_05998
Fragile,Object_07280
Radioactive,Object_04888
Corrosive,Object_02995
Fragile,Object_00381
Flammable,Object_02968
Corrosive,Object_03959
Fragile,Object_00404
Pressurized,Object_03630
Explosive,Object_00201
Fragile,Object_07403
Unspecified,Object_04486
Food,Object_03943
Unspecified,Object_03220
Food,Object_07016
Pressurized,Object_00908
Radioactive,Object_01747
Pressurized,Object_01167
Pressurized,Object_00607
Food,Object_01092
Corrosive,Object_00116
Oxidizing,Object_00561
Corrosive,Object_07078
Radioactive,Object_05200
Radioactive,Object_02438
Toxic,Object_03750
Radioactive,Object_07551
Explosive,Object_01908
Toxic,Object_00880
Oxidizing,Object_04111
Corrosive,Object_00281
Oxidizing,Object_04131
Explosive,Object_01155
Explosive,Object_07313
Oxidizing,Object_04378
Unspecified,Object_07281
Oxidizing,Object_03365
Unspecified,Object_07286
Radioactive,Object_00241
Flammable,Object_06874
Flammable,Object_05268
Corrosive,Object_01152
Corrosive,Object_03052
Explosive,Object_01149
Explosive,Object_06339
Flammable,Object_06545
Fragile,Object_06993
Toxic,Object_03748
Fragile,Object_02993
Oxidizing,Object_02779
Unspecified,Object_03931
Flammable,Object_06034
Corrosive,Object_00165
Corrosive,Object_06275
Oxidizing,Object_06630
Pressurized,Object_00110
Oxidizing,Object_05855
Unspecified,Object_03851
Radioactive,Object_02638
Toxic,Object_07159
Fragile,Object_05136
Pressurized,Object_03588
Toxic,Object_04867
Oxidizing,Object_04918
Fragile,Object_06931
Unspecified,Object_01941
Radioactive,Object_06803
Flammable,Object_02945
Corrosive,Object_04146
Food,Object_06835
Unspecified,Object_07389
Flammable,Object_06950
Unspecified,Object_02084
Toxic,Object_03491
Unspecified,Object_03942
Flammable,Object_00177
Toxic,Object_02633
Unspecified,Object_05027
Fragile,Object_06428
Food,Object_02890
Pressurized,Object_01842
Flammable,Object_07410
Oxidizing,Object_06928
Corrosive,Object_02735
Flammable,Object_04779
Unspecified,Object_04527
Radioactive,Object_05399
Unspecified,Object_06142
Fragile,Object_00282
Explosive,Object_03698
Fragile,Object_05710
Fragile,Object_00115
Toxic,Object_04615
Corrosive,Object_00057
Oxidizing,Object_01876
Flammable,Object_06783
Explosive,Object_05706
Pressurized,Object_07590
Unspecified,Object_00687
Food,Object_01720
Corrosive,Object_02182
Oxidizing,Object_06223
Corrosive,Object_03444
Explosive,Object_06792
Food,Object_01069
Explosive,Object_01112
Unspecified,Object_02355
Flammable,Object_01981
Flammable,Object_06080
Radioactive,Object_04414
Explosive,Object_07421
Flammable,Object_04967
Toxic,Object_05816
Radioactive,Object_06205
Fragile,Object_00578
Fragile,Object_03028
Explosive,Object_05880
Oxidizing,Object_02906
Flammable,Object_06889
Fragile,Object_01784
Fragile,Object_00925
Unspecified,Object_04752
Oxidizing,Object_01353
Unspecified,Object_06186
Fragile,Object_02077
Unspecified,Object_04371
Food,Object_03354
Corrosive,Object_04969
Oxidizing,Object_06120
Oxidizing,Object_06947
Food,Object_02661
Food,Object_07375
Corrosive,Object_00233
Fragile,Object_01805
Fragile,Object_05511
Toxic,Object_02311
Unspecified,Object_04915
Food,Object_04201
Flammable,Object_03200
Corrosive,Object_00332
Oxidizing,Object_06273
Oxidizing,Object_05172
Corrosive,Object_01484
Food,Object_00820
Corrosive,Object_03684
Oxidizing,Object_03423
Food,Object_06934
Pressurized,Object_06353
Flammable,Object_01035
Fragile,Object_06809
Fragile,Object_02172
Pressurized,Object_04583
Toxic,Object_03827
Pressurized,Object_02531
Corrosive,Object_01200
Food,Object_02535
Food,Object_06189
Corrosive,Object_03073
Pressurized,Object_05552
Corrosive,Object_02447
Unspecified,Object_03592
Pressurized,Object_04019
Oxidizing,Object_01567
Explosive,Object_02304
Pressurized,Object_00909
Toxic,Object_03353
Explosive,Object_00363
Food,Object_02257
Food,Object_05109
Food,Object_01911
Radioactive,Object_07018
Radioactive,Object_05947
Corrosive,Object_03784
Food,Object_07002
Oxidizing,Object_04801
Unspecified,Object_04093
Radioactive,Object_05469
Corrosive,Object_01291
Corrosive,Object_01241
Oxidizing,Object_04873
Flammable,Object_07335
Food,Object_04653
Radioactive,Object_05938
Unspecified,Object_02631
Oxidizing,Object_05913
Oxidizing,Object_00060
Unspecified,Object_06481
Fragile,Object_06256
Unspecified,Object_03774
Toxic,Object_05171
Corrosive,Object_05534
Explosive,Object_03671
Unspecified,Object_02130
Radioactive,Object_01183
Unspecified,Object_01703
Fragile,Object_01558
Radioactive,Object_07032
Fragile,Object_07357
Food,Object_06600
Unspecified,Object_02550
Food,Object_00255
Explosive,Object_04946
Flammable,Object_03868
Explosive,Object_01849
Pressurized,Object_05137
Radioactive,Object_06218
Corrosive,Object_06471
Unspecified,Object_02098
Corrosive,Object_03651
Fragile,Object_03312
Food,Object_05564
Food,Object_06564
Explosive,Object_00315
Corrosive,Object_05092
Oxidizing,Object_04762
Toxic,Object_02750
Corrosive,Object_05735
Fragile,Object_06478
Corrosive,Object_04879
Corrosive,Object_06981
Corrosive,Object_04726
Pressurized,Object_05789
Unspecified,Object_04036
Unspecified,Object_00849
Pressurized,Object_03577
Pressurized,Object_00969
Oxidizing,Object_05185
Pressurized,Object_00559
Explosive,Object_01977
Radioactive,Object_01281
Food,Object_07427
Unspecified,Object_00100
Radioactive,Object_00382
Unspecified,Object_03356
Explosive,Object_02401
Fragile,Object_05179
Food,Object_06813
Radioactive,Object_00261
Food,Object_07094
Explosive,Object_04075
Corrosive,Object_06497
Unspecified,Object_05971
Toxic,Object_01432
Pressurized,Object_06036
Flammable,Object_05512
Fragile,Object_03141
Radioactive,Object_00250
Fragile,Object_02132
Fragile,Object_04852
Toxic,Object_04160
Flammable,Object_06317
Pressurized,Object_01659
Fragile,Object_04753
Radioactive,Object_04195
Food,Object_07400
Food,Object_05637
Food,Object_00457
Corrosive,Object_06228
Unspecified,Object_04256
Food,Object_06745
Radioactive,Object_05359
Toxic,Object_00837
Unspecified,Object_01800
Food,Object_05648
Fragile,Object_07411
Oxidizing,Object_07536
Unspecified,Object_00198
Flammable,Object_04167
Radioactive,Object_05591
Corrosive,Object_06477
Fragile,Object_01706
Oxidizing,Object_06399
Pressurized,Object_04731
Radioactive,Object_04379
Explosive,Object_02415
Corrosive,Object_02127
Flammable,Object_04150
Unspecified,Object_03990
Food,Object_01439
Toxic,Object_05768
Oxidizing,Object_02210
Food,Object_01591
Pressurized,Object_03659
Fragile,Object_06796
Food,Object_01244
Unspecified,Object_07479
Pressurized,Object_00168
Corrosive,Object_03929
Food,Object_05031
Unspecified,Object_06797
Explosive,Object_05752
Food,Object_05864
Corrosive,Object_02840
Oxidizing,Object_03548
Oxidizing,Object_04821
Oxidizing,Object_00833
Flammable,Object_06048
Radioactive,Object_02119
Oxidizing,Object_04245
Fragile,Object_02349
Food,Object_05726
Toxic,Object_04519
Toxic,Object_07151
Oxidizing,Object_06601
Flammable,Object_04222
Unspecified,Object_02190
Pressurized,Object_06237
Radioactive,Object_05909
Fragile,Object_01378
Pressurized,Object_02010
Unspecified,Object_01416
Food,Object_00325
Toxic,Object_06975
Toxic,Object_03125
Pressurized,Object_03596
Food,Object_06014
Corrosive,Object_04638
Unspecified,Object_00104
Oxidizing,Object_07464
Corrosive,Object_01431
Toxic,Object_03999
Oxidizing,Object_02577
Fragile,Object_06408
Corrosive,Object_00617
Pressurized,Object_05162
Food,Object_04056
Unspecified,Object_01602
Food,Object_05978
Food,Object_02844
Toxic,Object_03911
Unspecified,Object_03699
Explosive,Object_07283
Pressurized,Object_01068
Unspecified,Object_06429
Oxidizing,Object_02271
Toxic,Object_04311
Flammable,Object_03495
Corrosive,Object_01975
Explosive,Object_05411
Corrosive,Object_02255
Pressurized,Object_06038
Flammable,Object_00064
Radioactive,Object_03390
Unspecified,Object_07369
Explosive,Object_04326
Oxidizing,Object_04875
Radioactive,Object_06031
Toxic,Object_06951
Oxidizing,Object_03269
Food,Object_06879
Explosive,Object_04769
Explosive,Object_04543
Explosive,Object_01920
Pressurized,Object_01990
Food,Object_01640
Pressurized,Object_03508
Flammable,Object_04286
Explosive,Object_03958
Food,Object_00216
Oxidizing,Object_04636
Radioactive,Object_00904
Pressurized,Object_01190
Food,Object_04858
Oxidizing,Object_05243
Toxic,Object_00065
Pressurized,Object_06978
Unspecified,Object_06910
Explosive,Object_05257
Corrosive,Object_05756
Flammable,Object_04590
Radioactive,Object_01036
Radioactive,Object_07172
Radioactive,Object_02732
Fragile,Object_05709
Radioactive,Object_01930
Fragile,Object_02733
Toxic,Object_05843
Pressurized,Object_05556
Toxic,Object_05065
Fragile,Object_07561
Explosive,Object_02852
Oxidizing,Object_06920
Toxic,Object_04849
Explosive,Object_06297
Flammable,Object_00796
Unspecified,Object_01375
Oxidizing,Object_06541
Explosive,Object_00645
Flammable,Object_02695
Corrosive,Object_05536
Radioactive,Object_04708
Oxidizing,Object_05865
Explosive,Object_03339
Food,Object_02377
Food,Object_03538
Explosive,Object_05746
Unspecified,Object_04156
Unspecified,Object_06422
Oxidizing,Object_00163
Toxic,Object_01319
Radioactive,Object_00864
Flammable,Object_06942
Corrosive,Object_00751
Explosive,Object_07252
Toxic,Object_05288
Pressurized,Object_06798
Explosive,Object_01078
Oxidizing,Object_05580
Unspecified,Object_01207
Toxic,Object_05061
Explosive,Object_06093
Flammable,Object_05778
Explosive,Object_03604
Radioactive,Object_04333
Food,Object_06141
Radioactive,Object_02576
Flammable,Object_05160
Oxidizing,Object_06245
Radioactive,Object_06794
Explosive,Object_06078
Food,Object_00439
Fragile,Object_00764
Explosive,Object_05671
Explosive,Object_04338
Food,Object_00211
Radioactive,Object_06332
Explosive,Object_00419
Pressurized,Object_06119
Food,Object_07539
Food,Object_06799
Radioactive,Object_04066
Corrosive,Object_02892
Radioactive,Object_03582
Radioactive,Object_04440
Radioactive,Object_06735
Food,Object_01783
Explosive,Object_02770
Oxidizing,Object_06500
Explosive,Object_02592
Pressurized,Object_03746
Food,Object_03352
Explosive,Object_07277
Toxic,Object_05794
Toxic,Object_00506
Unspecified,Object_04538
Fragile,Object_02745
Explosive,Object_01158
Flammable,Object_05673
Unspecified,Object_00953
Fragile,Object_05623
Pressurized,Object_04077
Radioactive,Object_00149
Food,Object_06937
Flammable,Object_04228
Unspecified,Object_01912
Toxic,Object_05570
Fragile,Object_02665
Flammable,Object_01330
Flammable,Object_06773
Flammable,Object_03963
Flammable,Object_02994
Food,Object_01324
Unspecified,Object_04594
Explosive,Object_02713
Toxic,Object_01888
Toxic,Object_06385
Toxic,Object_06486
Fragile,Object_00659
Unspecified,Object_02389
Food,Object_03101
Unspecified,Object_05104
Corrosive,Object_01037
Unspecified,Object_00138
Flammable,Object_06343
Pressurized,Object_04812
Food,Object_03884
Radioactive,Object_00420
Toxic,Object_00722
Corrosive,Object_04462
Unspecified,Object_05964
Oxidizing,Object_03275
Toxic,Object_01166
Toxic,Object_05869
Unspecified,Object_06135
Radioactive,Object_00123
Toxic,Object_00433
Oxidizing,Object_06091
Food,Object_03253
Flammable,Object_02624
Unspecified,Object_04716
Radioactive,Object_04402
Unspecified,Object_03162
Food,Object_04050
Toxic,Object_00758
Oxidizing,Object_04104
Explosive,Object_00283
Toxic,Object_05133
Oxidizing,Object_02338
Radioactive,Object_01206
Flammable,Object_00979
Radioactive,Object_06832
Flammable,Object_02514
Fragile,Object_00143
Oxidizing,Object_04089
Explosive,Object_06023
Toxic,Object_00270
Radioactive,Object_03526
Corrosive,Object_01550
Pressurized,Object_05939
Flammable,Object_01252
Fragile,Object_03433
Radioactive,Object_03338
Radioactive,Object_01473
Corrosive,Object_05414
Corrosive,Object_01652
Oxidizing,Object_04342
Toxic,Object_06810
Radioactive,Object_04556
Corrosive,Object_01079
Pressurized,Object_03503
Toxic,Object_01592
Food,Object_03824
Flammable,Object_03877
Oxidizing,Object_05292
Pressurized,Object_04803
Food,Object_00337
Food,Object_01802
Food,Object_02736
Pressurized,Object_01831
Food,Object_04246
Toxic,Object_00784
Radioactive,Object_05046
Food,Object_03669
Fragile,Object_00492
Fragile,Object_01366
Corrosive,Object_06179
Pressurized,Object_02226
Oxidizing,Object_00884
Explosive,Object_06769
Oxidizing,Object_01952
Fragile,Object_03755
Oxidizing,Object_02062
Pressurized,Object_04848
Oxidizing,Object_04713
Toxic,Object_03677
Food,Object_02187
Pressurized,Object_01302
Fragile,Object_02756
Food,Object_02579
Oxidizing,Object_00769
Corrosive,Object_05036
Corrosive,Object_06511
Unspecified,Object_04786
Unspecified,Object_07528
Unspecified,Object_00224
Toxic,Object_07413
Explosive,Object_02887
Oxidizing,Object_01249
Explosive,Object_05535
Toxic,Object_03611
Fragile,Object_06046
Food,Object_06164
Flammable,Object_05142
Fragile,Object_05943
Corrosive,Object_03572
Toxic,Object_04112
Radioactive,Object_01540
Unspecified,Object_04668
Radioactive,Object_04773
Radioactive,Object_06751
Flammable,Object_05100
Fragile,Object_06437
Unspecified,Object_01352
Radioactive,Object_00863
Explosive,Object_04451
Fragile,Object_04586
Oxidizing,Object_05312
Food,Object_01391
Flammable,Object_02017
Toxic,Object_07600
Pressurized,Object_00984
Corrosive,Object_06126
Unspecified,Object_07262
Corrosive,Object_06350
Pressurized,Object_00902
Fragile,Object_04844
Unspecified,Object_02158
Corrosive,Object_03261
Radioactive,Object_02801
Pressurized,Object_03918
Oxidizing,Object_06493
Food,Object_04464
Radioactive,Object_04894
Toxic,Object_00425
Fragile,Object_00288
Pressurized,Object_01011
Toxic,Object_02541
Food,Object_06222
Corrosive,Object_05951
Flammable,Object_05256
Oxidizing,Object_05958
Radioactive,Object_02726
Food,Object_00080
Oxidizing,Object_03546
Unspecified,Object_01388
Corrosive,Object_00383
Explosive,Object_04105
Pressurized,Object_04549
Radioactive,Object_02809
Corrosive,Object_07453
Food,Object_01583
Pressurized,Object_00579
Flammable,Object_05533
Flammable,Object_04220
Explosive,Object_06247
Explosive,Object_02231
Food,Object_03482
Unspecified,Object_03140
Pressurized,Object_00878
Toxic,Object_05330
Radioactive,Object_02936
Flammable,Object_00566
Fragile,Object_05925
Food,Object_01140
Fragile,Object_00626
Corrosive,Object_00609
Toxic,Object_01108
Explosive,Object_07189
Food,Object_03039
Corrosive,Object_01928
Flammable,Object_03400
Pressurized,Object_02139
Corrosive,Object_03599
Toxic,Object_06866
Unspecified,Object_05475
Food,Object_02782
Radioactive,Object_06514
Flammable,Object_05154
Oxidizing,Object_05861
Oxidizing,Object_01239
Pressurized,Object_02106
Unspecified,Object_05542
Corrosive,Object_01100
