Category,Object
Unspecified,Object_00322
Pressurized,Object_00018
Corrosive,Object_00013
Oxidizing,Object_00199
Food,Object_00360
Radioactive,Object_00313
Unspecified,Object_00415
Radioactive,Object_00088
Toxic,Object_00054
Toxic,Object_00226
Toxic,Object_00077
Corrosive,Object_00372
Radioactive,Object_00020
Corrosive,Object_00315
Corrosive,Object_00555
Oxidizing,Object_00354
Explosive,Object_00579
Fragile,Object_00047
Corrosive,Object_00152
Radioactive,Object_00108
Radioactive,Object_00083
Oxidizing,Object_00156
Radioactive,Object_00366
Toxic,Object_00314
Fragile,Object_00021
Oxidizing,Object_00556
Radioactive,Object_00481
Oxidizing,Object_00569
Corrosive,Object_00093
Food,Object_00398
Radioactive,Object_00107
Toxic,Object_00586
Flammable,Object_00121
Fragile,Object_00080
Toxic,Object_00081
Corrosive,Object_00552
Pressurized,Object_00064
Oxidizing,Object_00566
Pressurized,Object_00232
Oxidizing,Object_00023
Flammable,Object_00137
Pressurized,Object_00469
Corrosive,Object_00190
Fragile,Object_00316
Radioactive,Object_00535
Fragile,Object_00112
Flammable,Object_00600
Unspecified,Object_00448
Food,Object_00048
Toxic,Object_00346
Pressurized,Object_00431
Fragile,Object_00291
Flammable,Object_00357
Fragile,Object_00225
Food,Object_00031
Unspecified,Object_00144
Toxic,Object_00043
Toxic,Object_00558
Flammable,Object_00508
Flammable,Object_00491
Flammable,Object_00245
Flammable,Object_00110
Explosive,Object_00192
Oxidizing,Object_00294
Fragile,Object_00443
Explosive,Object_00355
Unspecified,Object_00392
Flammable,Object_00529
Radioactive,Object_00578
Corrosive,Object_00102
Oxidizing,Object_00417
Flammable,Object_00087
Pressurized,Object_00115
Fragile,Object_00085
Unspecified,Object_00164
Radioactive,Object_00224
Corrosive,Object_00240
Corrosive,Object_00049
Pressurized,Object_00396
Toxic,Object_00446
Toxic,Object_00193
Radioactive,Object_00281
Pressurized,Object_00504
Unspecified,Object_00126
Flammable,Object_00575
Pressurized,Object_00476
Oxidizing,Object_00198
Oxidizing,Object_00444
Corrosive,Object_00540
Oxidizing,Object_00053
Corrosive,Object_00454
Flammable,Object_00605
Corrosive,Object_00563
Radioactive,Object_00450
Corrosive,Object_00541
Fragile,Object_00437
Pressurized,Object_00407
Fragile,Object_00609
Explosive,Object_00488
Toxic,Object_00091
Fragile,Object_00040
Food,Object_00131
Toxic,Object_00273
Fragile,Object_00213
Oxidizing,Object_00317
Fragile,Object_00520
Unspecified,Object_00455
Unspecified,Object_00259
Corrosive,Object_00419
Explosive,Object_00585
Corrosive,Object_00399
Unspecified,Object_00094
Pressurized,Object_00008
Explosive,Object_00042
Fragile,Object_00022
Flammable,Object_00092
Toxic,Object_00580
Toxic,Object_00100
Pressurized,Object_00274
Toxic,Object_00368
Food,Object_00068
Radioactive,Object_00587
Flammable,Object_00458
Fragile,Object_00183
Pressurized,Object_00565
Explosive,Object_00550
Toxic,Object_00514
Toxic,Object_00039
Pressurized,Object_00056
Explosive,Object_00015
Flammable,Object_00371
Fragile,Object_00171
Flammable,Object_00306
Pressurized,Object_00521
Food,Object_00238
Explosive,Object_00069
Corrosive,Object_00290
Unspecified,Object_00246
Explosive,Object_00304
Radioactive,Object_00014
Unspecified,Object_00351
Unspecified,Object_00133
Unspecified,Object_00114
Fragile,Object_00079
Explosive,Object_00149
Toxic,Object_00095
Corrosive,Object_00527
Fragile,Object_00122
Unspecified,Object_00142
Flammable,Object_00459
Corrosive,Object_00099
Explosive,Object_00109
Corrosive,Object_00128
Radioactive,Object_00182
Explosive,Object_00589
Pressurized,Object_00202
Radioactive,Object_00125
Fragile,Object_00499
Flammable,Object_00253
Toxic,Object_00341
Radioactive,Object_00602
Radioactive,Object_00216
Corrosive,Object_00576
Radioactive,Object_00389
Food,Object_00321
Toxic,Object_00060
Toxic,Object_00546
Pressurized,Object_00517
Corrosive,Object_00200
Fragile,Object_00319
Radioactive,Object_00222
Corrosive,Object_00370
Radioactive,Object_00420
Fragile,Object_00011
Oxidizing,Object_00308
Explosive,Object_00135
Fragile,Object_00180
Oxidizing,Object_00139
Corrosive,Object_00075
Food,Object_00484
Flammable,Object_00478
Corrosive,Object_00299
Food,Object_00244
Flammable,Object_00302
Food,Object_00537
Radioactive,Object_00463
Food,Object_00429
Flammable,Object_00480
Fragile,Object_00564
Toxic,Object_00161
Toxic,Object_00268
Unspecified,Object_00490
Food,Object_00027
Explosive,Object_00024
Corrosive,Object_00204
Pressurized,Object_00501
Explosive,Object_00046
Explosive,Object_00506
Fragile,Object_00247
Explosive,Object_00186
Corrosive,Object_00543
Flammable,Object_00234
Corrosive,Object_00497
Food,Object_00230
Pressurized,Object_00050
Flammable,Object_00524
Corrosive,Object_00604
Radioactive,Object_00574
Corrosive,Object_00582
Food,Object_00465
Oxidizing,Object_00379
Pressurized,Object_00509
Pressurized,Object_00408
Radioactive,Object_00320
Fragile,Object_00301
Explosive,Object_00507
Radioactive,Object_00365
Pressurized,Object_00397
Fragile,Object_00349
Toxic,Object_00041
Unspecified,Object_00195
Fragile,Object_00165
Toxic,Object_00170
Food,Object_00544
Fragile,Object_00279
Unspecified,Object_00323
Flammable,Object_00187
Fragile,Object_00009
Pressurized,Object_00296
Radioactive,Object_00503
Unspecified,Object_00058
Explosive,Object_00409
Explosive,Object_00326
Flammable,Object_00597
Oxidizing,Object_00097
Explosive,Object_00017
Pressurized,Object_00177
Corrosive,Object_00141
Corrosive,Object_00421
Oxidizing,Object_00026
Corrosive,Object_00376
Oxidizing,Object_00067
Pressurized,Object_00298
Flammable,Object_00363
Unspecified,Object_00140
Fragile,Object_00456
Toxic,Object_00197
Oxidizing,Object_00364
Explosive,Object_00393
Oxidizing,Object_00074
Fragile,Object_00339
Fragile,Object_00071
Fragile,Object_00146
Radioactive,Object_00598
Toxic,Object_00214
Fragile,Object_00328
Oxidizing,Object_00500
Radioactive,Object_00292
Explosive,Object_00257
Pressurized,Object_00425
Flammable,Object_00255
Flammable,Object_00062
Toxic,Object_00235
Toxic,Object_00239
Oxidizing,Object_00111
Oxidizing,Object_00324
Explosive,Object_00136
Radioactive,Object_00362
Radioactive,Object_00147
Corrosive,Object_00185
Food,Object_00518
Pressurized,Object_00562
Food,Object_00451
Explosive,Object_00090
Oxidizing,Object_00403
Fragile,Object_00577
Corrosive,Object_00124
Food,Object_00350
Oxidizing,Object_00163
Radioactive,Object_00261
Radioactive,Object_00424
Radioactive,Object_00327
Corrosive,Object_00262
Radioactive,Object_00118
Pressurized,Object_00249
Corrosive,Object_00542
Radioactive,Object_00258
Unspecified,Object_00233
Toxic,Object_00590
Oxidizing,Object_00169
Corrosive,Object_00104
Unspecified,Object_00572
Fragile,Object_00250
Pressurized,Object_00045
Pressurized,Object_00477
Corrosive,Object_00159
Food,Object_00229
Radioactive,Object_00191
Corrosive,Object_00153
Radioactive,Object_00427
Explosive,Object_00266
Toxic,Object_00568
Flammable,Object_00442
Flammable,Object_00380
Flammable,Object_00347
Oxidizing,Object_00418
Corrosive,Object_00505
Oxidizing,Object_00453
Radioactive,Object_00485
Flammable,Object_00329
Radioactive,Object_00525
Corrosive,Object_00218
Oxidizing,Object_00174
Unspecified,Object_00377
Unspecified,Object_00179
Corrosive,Object_00101
Toxic,Object_00361
Fragile,Object_00375
Explosive,Object_00457
Food,Object_00606
Pressurized,Object_00025
Unspecified,Object_00241
Pressurized,Object_00423
Food,Object_00337
Explosive,Object_00511
Oxidizing,Object_00489
Corrosive,Object_00516
Flammable,Object_00391
Explosive,Object_00211
Corrosive,Object_00217
Toxic,Object_00205
Radioactive,Object_00479
Explosive,Object_00467
Pressurized,Object_00581
Toxic,Object_00522
Corrosive,Object_00033
Corrosive,Object_00547
Explosive,Object_00189
Oxidizing,Object_00434
Flammable,Object_00117
Explosive,Object_00413
Radioactive,Object_00228
Unspecified,Object_00032
Toxic,Object_00055
Fragile,Object_00405
Oxidizing,Object_00331
Oxidizing,Object_00287
Food,Object_00188
Fragile,Object_00513
Explosive,Object_00591
Flammable,Object_00336
Unspecified,Object_00207
Pressurized,Object_00440
Flammable,Object_00208
Flammable,Object_00002
Corrosive,Object_00560
Oxidizing,Object_00333
Pressurized,Object_00436
Radioactive,Object_00534
Explosive,Object_00475
Fragile,Object_00464
Oxidizing,Object_00206
Explosive,Object_00119
Pressurized,Object_00243
Pressurized,Object_00076
Radioactive,Object_00510
Food,Object_00123
Food,Object_00065
Radioactive,Object_00248
Fragile,Object_00571
Radioactive,Object_00596
Radioactive,Object_00012
Pressurized,Object_00487
Toxic,Object_00584
Food,Object_00388
Toxic,Object_00173
Radioactive,Object_00215
Unspecified,Object_00426
Toxic,Object_00353
Radioactive,Object_00325
Radioactive,Object_00445
Corrosive,Object_00103
Oxidizing,Object_00312
Unspecified,Object_00263
Unspecified,Object_00404
Corrosive,Object_00106
Food,Object_00157
Pressurized,Object_00237
Oxidizing,Object_00160
Fragile,Object_00276
Corrosive,Object_00340
Flammable,Object_00526
Explosive,Object_00251
Radioactive,Object_00203
Flammable,Object_00422
Oxidizing,Object_00385
Oxidizing,Object_00406
Radioactive,Object_00265
Radioactive,Object_00086
Toxic,Object_00003
Toxic,Object_00394
Food,Object_00151
Explosive,Object_00471
Radioactive,Object_00599
Flammable,Object_00260
Flammable,Object_00278
Unspecified,Object_00010
Corrosive,Object_00483
Pressurized,Object_00439
Oxidizing,Object_00384
Toxic,Object_00005
Corrosive,Object_00412
Radioactive,Object_00282
Flammable,Object_00601
Corrosive,Object_00305
Unspecified,Object_00252
Flammable,Object_00369
Corrosive,Object_00536
Fragile,Object_00158
Food,Object_00592
Flammable,Object_00272
Explosive,Object_00194
Corrosive,Object_00309
Toxic,Object_00549
Fragile,Object_00352
Fragile,Object_00472
Radioactive,Object_00219
Flammable,Object_00545
Pressurized,Object_00378
Food,Object_00168
Fragile,Object_00061
Food,Object_00428
Pressurized,Object_00154
Oxidizing,Object_00004
Toxic,Object_00130
Corrosive,Object_00148
Pressurized,Object_00181
Food,Object_00492
Toxic,Object_00184
Radioactive,Object_00359
Food,Object_00242
Pressurized,Object_00105
Explosive,Object_00212
Flammable,Object_00344
Oxidizing,Object_00374
Pressurized,Object_00435
Pressurized,Object_00588
Food,Object_00236
Oxidizing,Object_00072
Toxic,Object_00438
Corrosive,Object_00210
Unspecified,Object_00548
Food,Object_00466
Explosive,Object_00433
Corrosive,Object_00502
Explosive,Object_00498
Oxidizing,Object_00297
Pressurized,Object_00496
Flammable,Object_00561
Toxic,Object_00019
Fragile,Object_00155
Radioactive,Object_00414
Corrosive,Object_00382
Flammable,Object_00381
Toxic,Object_00037
Radioactive,Object_00410
Fragile,Object_00264
Corrosive,Object_00603
Radioactive,Object_00486
Oxidizing,Object_00052
Unspecified,Object_00338
Oxidizing,Object_00016
Food,Object_00143
Corrosive,Object_00127
Unspecified,Object_00036
Flammable,Object_00430
Oxidizing,Object_00608
Oxidizing,Object_00280
Corrosive,Object_00150
Pressurized,Object_00367
Unspecified,Object_00066
Unspecified,Object_00474
Flammable,Object_00293
