Category,Object
Toxic,Object_12111
Corrosive,Object_03615
Oxidizing,Object_07812
Food,Object_05712
Food,Object_11361
Unspecified,Object_10165
Corrosive,Object_12390
Radioactive,Object_09441
Corrosive,Object_07398
Oxidizing,Object_04463
Oxidizing,Object_09917
Explosive,Object_05313
Toxic,Object_09362
Unspecified,Object_05323
Food,Object_12010
Fragile,Object_13036
Toxic,Object_04391
Food,Object_05326
Pressurized,Object_11122
Pressurized,Object_10521
Oxidizing,Object_08224
Food,Object_08631
Flammable,Object_01828
Radioactive,Object_10458
Fragile,Object_14224
Unspecified,Object_06523
Corrosive,Object_13806
Unspecified,Object_05968
Pressurized,Object_05232
Pressurized,Object_05768
Corrosive,Object_02717
Pressurized,Object_09667
Corrosive,Object_08119
Fragile,Object_01989
Unspecified,Object_09059
Toxic,Object_04656
Flammable,Object_14586
Radioactive,Object_12205
Pressurized,Object_04219
Pressurized,Object_06608
Toxic,Object_08160
Fragile,Object_05455
Toxic,Object_01702
Explosive,Object_08950
Pressurized,Object_06083
Food,Object_08595
Radioactive,Object_00096
Oxidizing,Object_03388
Food,Object_09946
Pressurized,Object_13727
Unspecified,Object_04663
Unspecified,Object_09919
Oxidizing,Object_13746
Explosive,Object_02822
Oxidizing,Object_11808
Flammable,Object_07189
Oxidizing,Object_01486
Flammable,Object_06815
Pressurized,Object_03737
Fragile,Object_10591
Corrosive,Object_06922
Fragile,Object_04044
Corrosive,Object_01966
Pressurized,Object_13917
Unspecified,Object_13537
Flammable,Object_00661
Pressurized,Object_04401
Unspecified,Object_11368
Flammable,Object_06214
Explosive,Object_01615
Oxidizing,Object_04124
Toxic,Object_04283
Radioactive,Object_07124
Flammable,Object_06365
Oxidizing,Object_00756
Toxic,Object_02516
Explosive,Object_12364
Corrosive,Object_02977
Toxic,Object_04017
Explosive,Object_04016
Flammable,Object_11536
Radioactive,Object_05599
Toxic,Object_14881
Unspecified,Object_05732
Unspecified,Object_09570
Oxidizing,Object_02304
Corrosive,Object_07138
Flammable,Object_07383
Radioactive,Object_06830
Pressurized,Object_07823
Corrosive,Object_07250
Fragile,Object_13478
Oxidizing,Object_01266
Unspecified,Object_11700
Unspecified,Object_11657
Oxidizing,Object_02445
Toxic,Object_00485
Unspecified,Object_06724
Fragile,Object_05396
Oxidizing,Object_04895
Toxic,Object_04138
Corrosive,Object_06636
Corrosive,Object_10303
Flammable,Object_06276
Pressurized,Object_01748
Flammable,Object_13481
Flammable,Object_04480
Corrosive,Object_03821
Oxidizing,Object_09585
Radioactive,Object_14938
Fragile,Object_11715
Toxic,Object_11089
Pressurized,Object_11263
Corrosive,Object_01848
Fragile,Object_02753
Radioactive,Object_03418
Food,Object_03021
Pressurized,Object_04693
Fragile,Object_13850
Unspecified,Object_03100
Fragile,Object_07922
Explosive,Object_07322
Fragile,Object_08896
Unspecified,Object_04418
Corrosive,Object_00882
Pressurized,Object_14551
Flammable,Object_03844
Pressurized,Object_07535
Toxic,Object_09580
Toxic,Object_12632
Toxic,Object_08960
Unspecified,Object_03215
Radioactive,Object_13594
Flammable,Object_11931
Fragile,Object_13177
Pressurized,Object_00895
Unspecified,Object_10600
Oxidizing,Object_11819
Oxidizing,Object_07890
Flammable,Object_01256
Unspecified,Object_13225
Radioactive,Object_00221
Unspecified,Object_08347
Oxidizing,Object_02292
Unspecified,Object_00390
Radioactive,Object_05870
Toxic,Object_10913
Oxidizing,Object_05842
Flammable,Object_11236
Flammable,Object_04003
Oxidizing,Object_01553
Radioactive,Object_04765
Oxidizing,Object_10513
Toxic,Object_06216
Pressurized,Object_07328
Pressurized,Object_12865
Corrosive,Object_11359
Flammable,Object_08979
Corrosive,Object_06536
Unspecified,Object_01694
Toxic,Object_05781
Unspecified,Object_07038
Flammable,Object_09706
Corrosive,Object_05677
Corrosive,Object_10661
Flammable,Object_08917
Unspecified,Object_05820
Explosive,Object_06611
Fragile,Object_05834
Corrosive,Object_04400
Explosive,Object_11967
Pressurized,Object_00592
Flammable,Object_08943
Toxic,Object_06740
Unspecified,Object_13636
Pressurized,Object_13281
Explosive,Object_12336
Radioactive,Object_06913
Corrosive,Object_07774
Flammable,Object_08249
Explosive,Object_07315
Flammable,Object_04393
Flammable,Object_02674
Unspecified,Object_04438
Fragile,Object_01122
Fragile,Object_12279
Fragile,Object_02970
Corrosive,Object_11470
Corrosive,Object_14745
Oxidizing,Object_09597
Flammable,Object_02872
Corrosive,Object_11450
Unspecified,Object_04439
Flammable,Object_12968
Unspecified,Object_00002
Explosive,Object_09705
Corrosive,Object_14497
Oxidizing,Object_04816
Fragile,Object_02313
Explosive,Object_05780
Corrosive,Object_14649
Radioactive,Object_08962
Food,Object_14932
Oxidizing,Object_00314
Oxidizing,Object_11890
Radioactive,Object_13919
Food,Object_09809
Toxic,Object_03594
Explosive,Object_09154
Food,Object_04667
Toxic,Object_03437
Flammable,Object_13927
Pressurized,Object_08711
Flammable,Object_09125
Flammable,Object_04202
Unspecified,Object_03905
Food,Object_05512
Toxic,Object_00079
Pressurized,Object_07411
Radioactive,Object_11577
Explosive,Object_07288
Unspecified,Object_03427
Oxidizing,Object_09718
Corrosive,Object_00398
Unspecified,Object_01995
Food,Object_13275
Flammable,Object_12720
Flammable,Object_11410
Flammable,Object_14492
Pressurized,Object_11348
Unspecified,Object_01935
Flammable,Object_01312
Fragile,Object_13834
Explosive,Object_11506
Toxic,Object_14626
Pressurized,Object_11959
Oxidizing,Object_06322
Pressurized,Object_08430
Unspecified,Object_11573
Explosive,Object_09340
Corrosive,Object_07120
Fragile,Object_13304
Flammable,Object_00093
Unspecified,Object_11291
Flammable,Object_01948
Food,Object_06541
Explosive,Object_06894
Corrosive,Object_02813
Oxidizing,Object_12068
Explosive,Object_04937
Explosive,Object_05970
Oxidizing,Object_09304
Toxic,Object_00251
Fragile,Object_08621
Food,Object_10043
Food,Object_11589
Explosive,Object_03948
Radioactive,Object_07549
Oxidizing,Object_05124
Food,Object_06350
Explosive,Object_05601
Pressurized,Object_11432
Explosive,Object_10755
Toxic,Object_02262
Radioactive,Object_07692
Radioactive,Object_11252
Unspecified,Object_00757
Pressurized,Object_06446
Radioactive,Object_06263
Flammable,Object_14209
Explosive,Object_04617
Flammable,Object_07218
Flammable,Object_12656
Explosive,Object_01390
Food,Object_11966
Flammable,Object_14919
Radioactive,Object_05989
Corrosive,Object_02510
Radioactive,Object_00445
Oxidizing,Object_14428
Explosive,Object_05807
Corrosive,Object_14416
Food,Object_01708
Oxidizing,Object_13442
Unspecified,Object_13031
Corrosive,Object_14370
Flammable,Object_04708
Oxidizing,Object_09467
Unspecified,Object_02572
Unspecified,Object_13880
Fragile,Object_05270
Explosive,Object_13659
Pressurized,Object_03024
Explosive,Object_03547
Flammable,Object_02751
Toxic,Object_10474
Oxidizing,Object_00318
Oxidizing,Object_04848
Food,Object_02769
Food,Object_03638
Radioactive,Object_03033
Toxic,Object_11083
Toxic,Object_03386
Corrosive,Object_11180
Oxidizing,Object_14740
Fragile,Object_03408
Toxic,Object_09939
Explosive,Object_03622
Food,Object_05371
Pressurized,Object_01836
Pressurized,Object_14438
Radioactive,Object_10060
Pressurized,Object_08316
Toxic,Object_06405
Explosive,Object_01100
Food,Object_06621
Flammable,Object_11048
Toxic,Object_04531
Pressurized,Object_03337
Pressurized,Object_14792
Unspecified,Object_04519
Food,Object_12855
Toxic,Object_00741
Fragile,Object_10227
Pressurized,Object_04264
Food,Object_08126
Pressurized,Object_06677
Corrosive,Object_02285
Food,Object_02394
Fragile,Object_05907
Toxic,Object_06364
Corrosive,Object_11554
Flammable,Object_01999
Toxic,Object_12857
Explosive,Object_02828
Fragile,Object_13002
Oxidizing,Object_06096
Oxidizing,Object_05687
Corrosive,Object_06725
Flammable,Object_00194
Pressurized,Object_04675
Radioactive,Object_02718
Radioactive,Object_10651
Pressurized,Object_05200
Pressurized,Object_00696
Explosive,Object_14601
Unspecified,Object_03700
Unspecified,Object_08800
Flammable,Object_13090
Fragile,Object_07185
Unspecified,Object_04702
Explosive,Object_11042
Radioactive,Object_08469
Corrosive,Object_14861
Toxic,Object_06251
Unspecified,Object_07184
Radioactive,Object_13700
Radioactive,Object_01722
Corrosive,Object_08236
Toxic,Object_05966
Explosive,Object_13560
Unspecified,Object_03783
Flammable,Object_03522
Corrosive,Object_07595
Unspecified,Object_14411
Corrosive,Object_14744
Food,Object_04312
Toxic,Object_09498
Oxidizing,Object_00435
Explosive,Object_03881
Pressurized,Object_11961
Radioactive,Object_04739
Fragile,Object_09039
Food,Object_11557
Radioactive,Object_14073
Pressurized,Object_03589
Pressurized,Object_07342
Fragile,Object_00126
Food,Object_04909
Fragile,Object_12413
Flammable,Object_00490
Explosive,Object_13979
Toxic,Object_02539
Food,Object_00282
Fragile,Object_07407
Radioactive,Object_07463
Flammable,Object_08853
Pressurized,Object_09025
Food,Object_05878
Explosive,Object_03034
Explosive,Object_03067
Toxic,Object_06246
Oxidizing,Object_05759
Oxidizing,Object_02758
Oxidizing,Object_04151
Fragile,Object_12716
Fragile,Object_14309
Explosive,Object_00321
Oxidizing,Object_07170
Oxidizing,Object_12015
Pressurized,Object_09584
Flammable,Object_08276
Corrosive,Object_09139
Explosive,Object_12203
Corrosive,Object_13055
Fragile,Object_02745
Unspecified,Object_12086
Food,Object_02618
Explosive,Object_04536
Explosive,Object_00755
Oxidizing,Object_09572
Radioactive,Object_08453
Food,Object_01269
Food,Object_11987
Pressurized,Object_08816
Flammable,Object_02180
Toxic,Object_10382
Explosive,Object_06960
Oxidizing,Object_12159
Food,Object_00635
Explosive,Object_09504
Flammable,Object_12893
Unspecified,Object_00130
Unspecified,Object_00341
Fragile,Object_13632
Toxic,Object_12848
Explosive,Object_05651
Oxidizing,Object_09114
Radioactive,Object_10058
Pressurized,Object_09105
Radioactive,Object_07473
Oxidizing,Object_11080
Food,Object_03317
Explosive,Object_00955
Toxic,Object_00597
Radioactive,Object_03574
Corrosive,Object_10539
Unspecified,Object_07605
Explosive,Object_13308
Flammable,Object_04253
Oxidizing,Object_03225
Food,Object_11045
Oxidizing,Object_04774
Fragile,Object_03944
Oxidizing,Object_01258
Unspecified,Object_01347
Unspecified,Object_12069
Toxic,Object_08395
Unspecified,Object_03350
Oxidizing,Object_14652
Radioactive,Object_12770
Food,Object_01481
Toxic,Object_00037
Pressurized,Object_12317
Radioactive,Object_12588
Oxidizing,Object_01973
Corrosive,Object_12841
Flammable,Object_06313
Unspecified,Object_09787
Pressurized,Object_09921
Pressurized,Object_04415
Unspecified,Object_08182
Corrosive,Object_08939
Pressurized,Object_08762
Fragile,Object_00540
Fragile,Object_06641
Explosive,Object_01656
Unspecified,Object_12479
Unspecified,Object_02016
Food,Object_01460
Toxic,Object_11956
Pressurized,Object_03835
Toxic,Object_08124
Fragile,Object_08818
Radioactive,Object_10891
Explosive,Object_02816
Pressurized,Object_10231
Unspecified,Object_08066
Food,Object_07891
Radioactive,Object_12408
Food,Object_03138
Fragile,Object_07552
Fragile,Object_09069
Radioactive,Object_13541
Unspecified,Object_01474
Food,Object_09142
Fragile,Object_06846
Toxic,Object_07354
Flammable,Object_12467
Toxic,Object_14767
Oxidizing,Object_13424
Toxic,Object_09599
Unspecified,Object_09975
Explosive,Object_09956
Toxic,Object_00944
Oxidizing,Object_01977
Toxic,Object_00256
Fragile,Object_03627
Corrosive,Object_00186
Fragile,Object_02511
Oxidizing,Object_08845
Explosive,Object_08773
Unspecified,Object_13335
Pressurized,Object_02415
Flammable,Object_04978
Food,Object_08502
Explosive,Object_12634
Unspecified,Object_05940
Toxic,Object_03496
Explosive,Object_06790
Toxic,Object_13339
Toxic,Object_05874
Radioactive,Object_09077
Oxidizing,Object_03220
Unspecified,Object_02696
Toxic,Object_04143
Radioactive,Object_12206
Explosive,Object_04934
Explosive,Object_10714
Toxic,Object_09527
Corrosive,Object_12509
Explosive,Object_14611
Corrosive,Object_14826
Flammable,Object_04291
Fragile,Object_05531
Explosive,Object_13766
Oxidizing,Object_10697
Flammable,Object_05641
Explosive,Object_07653
Radioactive,Object_05762
Food,Object_01953
Unspecified,Object_07325
Explosive,Object_13416
Corrosive,Object_13194
Unspecified,Object_05285
Explosive,Object_09666
Oxidizing,Object_11482
Corrosive,Object_07737
Unspecified,Object_01139
Food,Object_09733
Radioactive,Object_14533
Radioactive,Object_01033
Oxidizing,Object_04495
Toxic,Object_05949
Flammable,Object_00653
Pressurized,Object_10551
Flammable,Object_11466
Toxic,Object_12594
Unspecified,Object_00853
Pressurized,Object_13676
Toxic,Object_11248
Fragile,Object_13728
Explosive,Object_05866
Corrosive,Object_02124
Radioactive,Object_08993
Toxic,Object_14479
Toxic,Object_04423
Radioactive,Object_02359
Explosive,Object_05722
Pressurized,Object_04345
Oxidizing,Object_07203
Flammable,Object_10769
Flammable,Object_12759
Oxidizing,Object_07906
Explosive,Object_09565
Toxic,Object_10393
Flammable,Object_08040
Pressurized,Object_04278
Food,Object_06504
Fragile,Object_14041
Pressurized,Object_14405
Pressurized,Object_14376
Flammable,Object_09433
Pressurized,Object_13453
Radioactive,Object_04738
Oxidizing,Object_14167
Pressurized,Object_05767
Radioactive,Object_14918
Flammable,Object_08828
Oxidizing,Object_13411
Pressurized,Object_14526
Toxic,Object_00382
Flammable,Object_01760
Oxidizing,Object_09099
Unspecified,Object_09074
Oxidizing,Object_11633
Oxidizing,Object_05446
Food,Object_13122
Unspecified,Object_11836
Food,Object_04622
Corrosive,Object_06042
Flammable,Object_01513
Corrosive,Object_11775
Radioactive,Object_14598
Oxidizing,Object_14292
Unspecified,Object_04651
Radioactive,Object_03779
Toxic,Object_14447
Explosive,Object_11877
Explosive,Object_09747
Radioactive,Object_00379
Unspecified,Object_09986
Radioactive,Object_00663
Fragile,Object_01924
Radioactive,Object_10027
Oxidizing,Object_10629
Toxic,Object_01922
Food,Object_11693
Toxic,Object_07809
Corrosive,Object_03616
Corrosive,Object_13800
Flammable,Object_11970
Radioactive,Object_09774
Unspecified,Object_07021
Food,Object_02601
Radioactive,Object_03167
Explosive,Object_07530
Fragile,Object_12034
Toxic,Object_07638
Flammable,Object_10140
Unspecified,Object_12529
Toxic,Object_12391
Radioactive,Object_13821
Radioactive,Object_13086
Flammable,Object_14295
Food,Object_01520
Unspecified,Object_13590
Toxic,Object_13985
Toxic,Object_06336
Oxidizing,Object_01655
Fragile,Object_03448
Radioactive,Object_05562
Oxidizing,Object_01310
Toxic,Object_05229
Pressurized,Object_07959
Corrosive,Object_03212
Corrosive,Object_10727
Unspecified,Object_14741
Unspecified,Object_01419
Oxidizing,Object_07084
Toxic,Object_13306
Pressurized,Object_09237
Explosive,Object_06221
Food,Object_10097
Radioactive,Object_10969
Pressurized,Object_04584
Corrosive,Object_02598
Explosive,Object_07533
Oxidizing,Object_02328
Flammable,Object_10242
Toxic,Object_03060
Pressurized,Object_04210
Fragile,Object_00927
Fragile,Object_12897
Toxic,Object_14113
Radioactive,Object_09464
Flammable,Object_09501
Corrosive,Object_00155
Pressurized,Object_07861
Flammable,Object_05268
Radioactive,Object_01026
Oxidizing,Object_08744
Fragile,Object_03899
Oxidizing,Object_03847
Toxic,Object_02155
Toxic,Object_01365
Pressurized,Object_13081
Food,Object_11241
Toxic,Object_02458
Flammable,Object_07123
Fragile,Object_03545
Food,Object_09271
Flammable,Object_06225
Toxic,Object_12263
Toxic,Object_11787
Explosive,Object_03519
Food,Object_05035
Oxidizing,Object_05127
Flammable,Object_02972
Food,Object_02375
Corrosive,Object_14923
Toxic,Object_05887
Corrosive,Object_02084
Oxidizing,Object_01583
Radioactive,Object_07497
Unspecified,Object_01805
Explosive,Object_07988
Explosive,Object_08922
Unspecified,Object_12218
Food,Object_04835
Oxidizing,Object_04879
Unspecified,Object_10920
Toxic,Object_10313
Food,Object_07266
Radioactive,Object_08919
Toxic,Object_11405
Food,Object_14104
Oxidizing,Object_01146
Flammable,Object_08900
Radioactive,Object_10810
Food,Object_10191
Toxic,Object_07032
Food,Object_02519
Pressurized,Object_11866
Unspecified,Object_13470
Oxidizing,Object_01578
Fragile,Object_08342
Explosive,Object_04952
Unspecified,Object_07548
Pressurized,Object_08456
Oxidizing,Object_07991
Food,Object_05840
Fragile,Object_04046
Corrosive,Object_00656
Toxic,Object_05361
Unspecified,Object_08909
Corrosive,Object_09476
Fragile,Object_01063
Unspecified,Object_02574
Explosive,Object_10549
Oxidizing,Object_03718
Fragile,Object_00969
Unspecified,Object_08765
Pressurized,Object_09542
Unspecified,Object_05037
Food,Object_10650
Radioactive,Object_00691
Explosive,Object_05756
Radioactive,Object_05794
Corrosive,Object_14959
Food,Object_00255
Unspecified,Object_04010
Radioactive,Object_03986
Food,Object_09651
Flammable,Object_07326
Oxidizing,Object_11246
Unspecified,Object_14196
Oxidizing,Object_03165
Radioactive,Object_13448
Food,Object_00990
