Category,Object
Pressurized,Object_00087
Radioactive,Object_00073
Fragile,Object_00185
Fragile,Object_00090
Oxidizing,Object_00207
Explosive,Object_00335
Corrosive,Object_00123
Food,Object_00219
Radioactive,Object_00003
Pressurized,Object_00046
Fragile,Object_00283
Pressurized,Object_00297
Corrosive,Object_00332
Toxic,Object_00018
Toxic,Object_00021
Oxidizing,Object_00036
Food,Object_00347
Flammable,Object_00098
Flammable,Object_00139
Unspecified,Object_00341
Fragile,Object_00155
Pressurized,Object_00175
Food,Object_00254
Unspecified,Object_00060
Food,Object_00359
Flammable,Object_00100
Explosive,Object_00298
Pressurized,Object_00037
Toxic,Object_00068
Oxidizing,Object_00115
Explosive,Object_00027
Oxidizing,Object_00248
Fragile,Object_00104
Oxidizing,Object_00019
Radioactive,Object_00304
Flammable,Object_00169
Unspecified,Object_00161
Unspecified,Object_00218
Food,Object_00023
Explosive,Object_00074
Radioactive,Object_00290
Flammable,Object_00080
Explosive,Object_00348
Oxidizing,Object_00272
Toxic,Object_00210
Pressurized,Object_00102
Explosive,Object_00223
Corrosive,Object_00176
Flammable,Object_00011
Flammable,Object_00118
Corrosive,Object_00319
Toxic,Object_00117
Fragile,Object_00199
Fragile,Object_00330
Fragile,Object_00109
Unspecified,Object_00314
Radioactive,Object_00159
Pressurized,Object_00006
Oxidizing,Object_00182
Oxidizing,Object_00015
Fragile,Object_00292
Food,Object_00127
Corrosive,Object_00286
Radioactive,Object_00095
Pressurized,Object_00120
Radioactive,Object_00067
Toxic,Object_00043
Flammable,Object_00188
Fragile,Object_00143
Unspecified,Object_00249
Radioactive,Object_00303
Oxidizing,Object_00157
Food,Object_00024
Explosive,Object_00192
Unspecified,Object_00061
Fragile,Object_00276
Flammable,Object_00172
Radioactive,Object_00108
Toxic,Object_00055
Toxic,Object_00135
Radioactive,Object_00105
Toxic,Object_00186
Oxidizing,Object_00336
Explosive,Object_00288
Explosive,Object_00110
Corrosive,Object_00007
Fragile,Object_00253
Unspecified,Object_00204
Food,Object_00148
Food,Object_00114
Fragile,Object_00051
Pressurized,Object_00261
Flammable,Object_00338
Unspecified,Object_00112
Oxidizing,Object_00171
Pressurized,Object_00101
Toxic,Object_00151
Oxidizing,Object_00309
Flammable,Object_00284
Explosive,Object_00141
Toxic,Object_00215
Pressurized,Object_00085
Unspecified,Object_00004
Oxidizing,Object_00069
Fragile,Object_00193
Pressurized,Object_00339
Radioactive,Object_00162
Radioactive,Object_00086
Pressurized,Object_00122
Explosive,Object_00274
Food,Object_00329
Flammable,Object_00026
Explosive,Object_00052
Toxic,Object_00337
Pressurized,Object_00222
Toxic,Object_00321
Flammable,Object_00240
Pressurized,Object_00049
Pressurized,Object_00174
Radioactive,Object_00266
Unspecified,Object_00012
Oxidizing,Object_00146
Unspecified,Object_00353
Corrosive,Object_00045
Oxidizing,Object_00125
Pressurized,Object_00183
Radioactive,Object_00079
Flammable,Object_00241
Corrosive,Object_00315
Flammable,Object_00164
Corrosive,Object_00063
Explosive,Object_00154
Radioactive,Object_00294
Radioactive,Object_00212
Radioactive,Object_00340
Fragile,Object_00310
Flammable,Object_00260
Flammable,Object_00142
Unspecified,Object_00097
Radioactive,Object_00016
Explosive,Object_00231
Unspecified,Object_00083
Pressurized,Object_00137
Corrosive,Object_00350
Pressurized,Object_00255
Explosive,Object_00203
Oxidizing,Object_00197
Corrosive,Object_00131
Flammable,Object_00133
Food,Object_00356
Flammable,Object_00008
Flammable,Object_00285
Oxidizing,Object_00333
Flammable,Object_00351
Flammable,Object_00194
Explosive,Object_00150
Pressurized,Object_00202
Flammable,Object_00106
Pressurized,Object_00269
Fragile,Object_00180
Food,Object_00291
Radioactive,Object_00196
Corrosive,Object_00299
Fragile,Object_00048
Corrosive,Object_00224
Fragile,Object_00093
Flammable,Object_00173
Toxic,Object_00324
Unspecified,Object_00075
Food,Object_00281
Radioactive,Object_00032
Oxidizing,Object_00267
Unspecified,Object_00331
Explosive,Object_00153
Flammable,Object_00050
Toxic,Object_00257
Pressurized,Object_00184
Corrosive,Object_00256
Fragile,Object_00076
Unspecified,Object_00229
Oxidizing,Object_00349
Pressurized,Object_00039
Fragile,Object_00275
Fragile,Object_00258
Explosive,Object_00047
Explosive,Object_00360
Corrosive,Object_00217
Food,Object_00250
Toxic,Object_00072
Flammable,Object_00279
Food,Object_00311
Corrosive,Object_00191
Radioactive,Object_00119
Explosive,Object_00317
Oxidizing,Object_00242
Explosive,Object_00328
Toxic,Object_00318
Fragile,Object_00264
Food,Object_00107
Fragile,Object_00065
Radioactive,Object_00208
Explosive,Object_00273
Oxidizing,Object_00246
Explosive,Object_00034
Corrosive,Object_00263
Radioactive,Object_00163
Oxidizing,Object_00040
Fragile,Object_00066
Oxidizing,Object_00342
Flammable,Object_00355
Food,Object_00025
Radioactive,Object_00096
Unspecified,Object_00214
Radioactive,Object_00130
Radioactive,Object_00306
Oxidizing,Object_00059
Unspecified,Object_00227
Pressurized,Object_00235
Toxic,Object_00354
Pressurized,Object_00010
Corrosive,Object_00082
Explosive,Object_00054
Flammable,Object_00277
Explosive,Object_00232
