Category,Object
Explosive,Object_00305
Corrosive,Object_02924
Oxidizing,Object_01864
Explosive,Object_02156
Pressurized,Object_01183
Pressurized,Object_01247
Explosive,Object_03049
Pressurized,Object_00737
Flammable,Object_03115
Food,Object_00404
Flammable,Object_02196
Unspecified,Object_03085
Unspecified,Object_02108
Food,Object_00049
Toxic,Object_02146
Unspecified,Object_00114
Toxic,Object_00710
Explosive,Object_01011
Explosive,Object_01850
Toxic,Object_01130
Flammable,Object_01427
Corrosive,Object_00791
Corrosive,Object_00489
Toxic,Object_02140
Radioactive,Object_00254
Flammable,Object_00754
Corrosive,Object_00385
Food,Object_01517
Corrosive,Object_01060
Unspecified,Object_02707
Explosive,Object_01426
Corrosive,Object_02828
Oxidizing,Object_02150
Radioactive,Object_01560
Oxidizing,Object_01568
Corrosive,Object_02830
Food,Object_01337
Explosive,Object_00580
Unspecified,Object_02951
Unspecified,Object_01818
Fragile,Object_00571
Oxidizing,Object_03057
Unspecified,Object_00084
Flammable,Object_00963
Oxidizing,Object_02094
Toxic,Object_00574
Pressurized,Object_01643
Toxic,Object_00272
Unspecified,Object_00320
Toxic,Object_01370
Pressurized,Object_00069
Food,Object_01880
Radioactive,Object_01165
Explosive,Object_01507
Flammable,Object_03122
Pressurized,Object_01944
Fragile,Object_01073
Oxidizing,Object_01095
Oxidizing,Object_00643
Food,Object_01456
Toxic,Object_01983
Oxidizing,Object_00985
Pressurized,Object_00916
Explosive,Object_02099
Fragile,Object_02937
Flammable,Object_01398
Corrosive,Object_02092
Food,Object_02571
Corrosive,Object_01143
Flammable,Object_01321
Food,Object_01771
Oxidizing,Object_01126
Fragile,Object_00850
Toxic,Object_02827
Fragile,Object_01919
Pressurized,Object_00163
Unspecified,Object_02861
Toxic,Object_02499
Food,Object_01217
Corrosive,Object_00224
Fragile,Object_01625
Oxidizing,Object_01956
Food,Object_02464
Pressurized,Object_00875
Pressurized,Object_00934
Explosive,Object_00251
Flammable,Object_01635
Radioactive,Object_01160
Toxic,Object_00951
Corrosive,Object_00933
Unspecified,Object_00655
Food,Object_02019
Pressurized,Object_00355
Pressurized,Object_02191
Unspecified,Object_02714
Radioactive,Object_02808
Pressurized,Object_01147
Fragile,Object_02987
Corrosive,Object_01386
Explosive,Object_00471
Pressurized,Object_02477
Corrosive,Object_00773
Unspecified,Object_02610
Toxic,Object_02435
Explosive,Object_01854
Corrosive,Object_01911
Flammable,Object_00535
Oxidizing,Object_00439
Explosive,Object_02164
Pressurized,Object_01722
Explosive,Object_02539
Toxic,Object_01205
Radioactive,Object_01839
Oxidizing,Object_00282
Pressurized,Object_02883
Unspecified,Object_01723
Flammable,Object_01025
Flammable,Object_00554
Oxidizing,Object_00083
Corrosive,Object_00744
Toxic,Object_00195
Explosive,Object_02025
Fragile,Object_01492
Fragile,Object_02659
Radioactive,Object_00821
Flammable,Object_00653
Oxidizing,Object_01434
Oxidizing,Object_03039
Pressurized,Object_02519
Corrosive,Object_02355
Toxic,Object_00969
Flammable,Object_02764
Oxidizing,Object_00214
Food,Object_02236
Corrosive,Object_00878
Fragile,Object_00412
Radioactive,Object_02112
Pressurized,Object_00555
Food,Object_01292
Oxidizing,Object_02075
Explosive,Object_02743
Toxic,Object_01745
Toxic,Object_02657
Pressurized,Object_02159
Fragile,Object_00304
Explosive,Object_01571
Corrosive,Object_03062
Explosive,Object_00373
Radioactive,Object_01222
Flammable,Object_00759
Food,Object_01091
Pressurized,Object_00760
Toxic,Object_03015
Pressurized,Object_00856
Corrosive,Object_01982
Unspecified,Object_02716
Unspecified,Object_02549
Toxic,Object_00099
Explosive,Object_00750
Fragile,Object_01904
Radioactive,Object_00022
Food,Object_02915
Toxic,Object_03036
Radioactive,Object_00447
Pressurized,Object_00200
Flammable,Object_00154
Flammable,Object_01757
Fragile,Object_01923
Food,Object_01657
Flammable,Object_01953
Unspecified,Object_02949
Corrosive,Object_00495
Fragile,Object_01168
Corrosive,Object_02169
Corrosive,Object_01890
Corrosive,Object_00172
Pressurized,Object_02035
Oxidizing,Object_00129
Corrosive,Object_01286
Flammable,Object_00408
Explosive,Object_02392
Flammable,Object_00398
Toxic,Object_01215
Corrosive,Object_02911
Radioactive,Object_01158
Explosive,Object_02076
Fragile,Object_02852
Pressurized,Object_00743
Flammable,Object_02021
Radioactive,Object_01119
Toxic,Object_00805
Radioactive,Object_00242
Toxic,Object_00792
Pressurized,Object_02015
Corrosive,Object_00167
Fragile,Object_00376
Toxic,Object_02977
Explosive,Object_02023
Food,Object_02718
Food,Object_01921
Toxic,Object_00313
Toxic,Object_00518
Toxic,Object_00573
Pressurized,Object_02734
Radioactive,Object_01587
Flammable,Object_01608
Food,Object_00532
Corrosive,Object_01619
Oxidizing,Object_01831
Oxidizing,Object_03026
Food,Object_02860
Radioactive,Object_00941
Flammable,Object_02663
Toxic,Object_02845
Food,Object_02097
Food,Object_03023
Corrosive,Object_00864
Fragile,Object_02203
Corrosive,Object_01592
Pressurized,Object_02612
Corrosive,Object_00258
Explosive,Object_00909
Fragile,Object_02267
Fragile,Object_02732
Oxidizing,Object_01012
Oxidizing,Object_01342
Radioactive,Object_02673
Food,Object_00566
Food,Object_00293
Toxic,Object_01496
Explosive,Object_03093
Flammable,Object_00890
Food,Object_02339
Corrosive,Object_00667
Fragile,Object_01543
Explosive,Object_01726
Explosive,Object_01100
Oxidizing,Object_00450
Flammable,Object_01530
Radioactive,Object_00402
Oxidizing,Object_00455
Food,Object_01951
Food,Object_01384
Explosive,Object_02867
Fragile,Object_00448
Explosive,Object_02177
Pressurized,Object_02428
Oxidizing,Object_00460
Fragile,Object_03089
Fragile,Object_00226
Food,Object_01348
Oxidizing,Object_01034
Explosive,Object_02661
Toxic,Object_00980
Corrosive,Object_01236
Corrosive,Object_01505
Unspecified,Object_01910
Flammable,Object_00231
Toxic,Object_01403
Fragile,Object_02496
Pressurized,Object_01268
Explosive,Object_01567
Corrosive,Object_01256
Food,Object_01599
Fragile,Object_00828
Food,Object_02904
Fragile,Object_00714
Food,Object_00321
Pressurized,Object_00869
Pressurized,Object_02432
Toxic,Object_02884
Food,Object_00738
Toxic,Object_01198
Oxidizing,Object_02228
Unspecified,Object_01534
Oxidizing,Object_01563
Explosive,Object_01002
Unspecified,Object_02005
Corrosive,Object_02593
Flammable,Object_01882
Unspecified,Object_01433
Unspecified,Object_00799
Flammable,Object_01314
Unspecified,Object_03104
Corrosive,Object_00854
Unspecified,Object_00146
Explosive,Object_02530
Flammable,Object_00607
Oxidizing,Object_02230
Toxic,Object_00752
Fragile,Object_00406
Fragile,Object_00011
Oxidizing,Object_02971
Toxic,Object_02247
Food,Object_01233
Radioactive,Object_01759
Radioactive,Object_03140
Flammable,Object_01682
Food,Object_01320
Oxidizing,Object_01733
Explosive,Object_00834
Toxic,Object_02319
Pressurized,Object_03020
Food,Object_00322
Pressurized,Object_03109
Fragile,Object_02425
Toxic,Object_01972
Pressurized,Object_01409
Oxidizing,Object_02068
Radioactive,Object_00552
Corrosive,Object_01811
Radioactive,Object_02257
Oxidizing,Object_02179
Unspecified,Object_01381
Oxidizing,Object_02332
Fragile,Object_02897
Toxic,Object_00612
Corrosive,Object_02821
Explosive,Object_02705
Explosive,Object_02006
Oxidizing,Object_00243
Oxidizing,Object_01453
Food,Object_02550
Food,Object_02291
Flammable,Object_00954
Toxic,Object_00692
Toxic,Object_00340
Unspecified,Object_00877
Flammable,Object_03083
Pressurized,Object_02193
Food,Object_01295
Explosive,Object_00740
Oxidizing,Object_00086
Food,Object_02384
Food,Object_01989
Oxidizing,Object_02171
Unspecified,Object_00286
Unspecified,Object_02603
Flammable,Object_01955
Unspecified,Object_02930
Fragile,Object_00684
Explosive,Object_00885
Toxic,Object_01664
Food,Object_02252
Pressurized,Object_01516
Flammable,Object_02242
Pressurized,Object_02423
Corrosive,Object_02954
Corrosive,Object_01717
Fragile,Object_00387
Food,Object_00687
Food,Object_01649
Fragile,Object_00859
Oxidizing,Object_02978
Corrosive,Object_01227
Fragile,Object_01725
Fragile,Object_02174
Food,Object_02220
Unspecified,Object_02835
Flammable,Object_02211
Toxic,Object_01795
Flammable,Object_02129
Radioactive,Object_01752
Pressurized,Object_02877
Fragile,Object_02018
Toxic,Object_02073
Fragile,Object_01616
Oxidizing,Object_00185
Unspecified,Object_00399
Food,Object_00366
Food,Object_00283
Pressurized,Object_00151
Pressurized,Object_00558
Unspecified,Object_01024
Radioactive,Object_02186
Fragile,Object_02887
Oxidizing,Object_00466
Fragile,Object_00378
Corrosive,Object_01310
Fragile,Object_02292
Oxidizing,Object_01125
Unspecified,Object_01820
Corrosive,Object_02793
Unspecified,Object_00229
Food,Object_01730
Explosive,Object_02552
Oxidizing,Object_00781
Unspecified,Object_02876
Pressurized,Object_01157
Oxidizing,Object_00117
Fragile,Object_01311
Flammable,Object_01298
Fragile,Object_02850
Corrosive,Object_01272
Corrosive,Object_02703
Food,Object_02799
Flammable,Object_02613
Pressurized,Object_02175
Explosive,Object_00663
Radioactive,Object_01035
Corrosive,Object_02701
Food,Object_01493
Explosive,Object_01048
Explosive,Object_02551
Toxic,Object_02406
Radioactive,Object_01329
Food,Object_02409
Toxic,Object_00586
Corrosive,Object_00735
Explosive,Object_02859
Food,Object_00112
Food,Object_02239
Radioactive,Object_00959
Fragile,Object_00726
Oxidizing,Object_02926
Flammable,Object_01713
Flammable,Object_00306
Food,Object_01369
Fragile,Object_00021
Fragile,Object_01761
Corrosive,Object_01822
Pressurized,Object_01856
Pressurized,Object_00785
Explosive,Object_03051
Pressurized,Object_02761
Radioactive,Object_02123
Explosive,Object_02161
Flammable,Object_02570
Toxic,Object_00882
Flammable,Object_01874
Pressurized,Object_02725
Flammable,Object_00153
Unspecified,Object_00411
Fragile,Object_01274
Pressurized,Object_00830
Food,Object_01284
Explosive,Object_02244
Corrosive,Object_00001
Unspecified,Object_03077
Oxidizing,Object_00970
Corrosive,Object_00519
Unspecified,Object_02366
Corrosive,Object_00683
Pressurized,Object_03102
Toxic,Object_02495
Unspecified,Object_01687
Toxic,Object_00696
Unspecified,Object_01612
Corrosive,Object_01828
Radioactive,Object_01833
Unspecified,Object_00388
Flammable,Object_00303
Oxidizing,Object_02893
Fragile,Object_00018
Oxidizing,Object_00454
Toxic,Object_01210
Food,Object_02631
Corrosive,Object_02034
Radioactive,Object_00269
Radioactive,Object_02336
Unspecified,Object_00632
Oxidizing,Object_00209
Radioactive,Object_02303
Corrosive,Object_01515
Food,Object_02170
Fragile,Object_01258
Radioactive,Object_00542
Flammable,Object_02758
Oxidizing,Object_00148
Fragile,Object_02891
Flammable,Object_00841
Corrosive,Object_02263
Pressurized,Object_02973
Pressurized,Object_02103
Unspecified,Object_00034
Corrosive,Object_02842
Radioactive,Object_01424
Toxic,Object_01929
Explosive,Object_00511
Toxic,Object_00674
Pressurized,Object_01740
Food,Object_02989
Corrosive,Object_02361
Corrosive,Object_02869
Oxidizing,Object_02124
Oxidizing,Object_02820
Explosive,Object_00939
Fragile,Object_01302
Radioactive,Object_02295
Radioactive,Object_01382
Flammable,Object_01155
Flammable,Object_02721
Radioactive,Object_02359
Unspecified,Object_00725
Food,Object_01698
Radioactive,Object_02237
Pressurized,Object_00576
Unspecified,Object_00747
Fragile,Object_02733
Unspecified,Object_01449
Pressurized,Object_02594
Fragile,Object_03056
Radioactive,Object_02577
Toxic,Object_00707
Explosive,Object_01629
Oxidizing,Object_02824
Toxic,Object_01417
Explosive,Object_01221
Explosive,Object_02070
Oxidizing,Object_00843
Toxic,Object_02007
Explosive,Object_00008
Food,Object_03108
Oxidizing,Object_01769
Flammable,Object_00597
Radioactive,Object_02024
Oxidizing,Object_02119
Unspecified,Object_01932
Pressurized,Object_01719
Flammable,Object_01606
Unspecified,Object_01200
Corrosive,Object_02728
Flammable,Object_01708
Pressurized,Object_01542
Food,Object_02585
Pressurized,Object_03095
Food,Object_00561
Toxic,Object_01586
Radioactive,Object_02120
Pressurized,Object_00060
Fragile,Object_01279
Toxic,Object_02811
Unspecified,Object_01044
Oxidizing,Object_02602
Corrosive,Object_02785
Corrosive,Object_02474
Fragile,Object_02299
Explosive,Object_00883
Fragile,Object_01661
Oxidizing,Object_02439
Unspecified,Object_02710
Radioactive,Object_01170
Unspecified,Object_00323
Corrosive,Object_02020
Oxidizing,Object_02807
Food,Object_02046
Radioactive,Object_01377
Radioactive,Object_01998
Unspecified,Object_02948
Explosive,Object_00628
Explosive,Object_01057
Unspecified,Object_01419
Radioactive,Object_02407
Oxidizing,Object_01589
Pressurized,Object_02833
Corrosive,Object_02168
Fragile,Object_02410
Fragile,Object_02813
Oxidizing,Object_00029
Toxic,Object_02300
Radioactive,Object_00924
Unspecified,Object_01683
Pressurized,Object_01335
Pressurized,Object_00652
Explosive,Object_01526
Pressurized,Object_02533
Fragile,Object_02158
Pressurized,Object_00391
Flammable,Object_02536
Pressurized,Object_02462
Toxic,Object_02438
Unspecified,Object_01226
Pressurized,Object_00848
Fragile,Object_02757
Pressurized,Object_00133
Food,Object_02078
Food,Object_00137
Pressurized,Object_02524
Food,Object_01639
Fragile,Object_00497
Food,Object_02202
Toxic,Object_01735
Unspecified,Object_01490
Unspecified,Object_00119
Fragile,Object_00071
Food,Object_01986
Oxidizing,Object_01112
Flammable,Object_02605
Pressurized,Object_01660
Fragile,Object_00591
Corrosive,Object_02487
Oxidizing,Object_01047
Flammable,Object_02289
Fragile,Object_01562
Food,Object_02118
Explosive,Object_03099
Oxidizing,Object_00311
Corrosive,Object_00622
Pressurized,Object_02773
Explosive,Object_01891
Radioactive,Object_00536
Toxic,Object_02160
Flammable,Object_01732
Corrosive,Object_02421
Pressurized,Object_02985
Explosive,Object_00161
Fragile,Object_01634
Pressurized,Object_01033
Fragile,Object_01692
Explosive,Object_02997
Radioactive,Object_02354
Food,Object_02139
Fragile,Object_02064
Pressurized,Object_02114
Toxic,Object_02277
Pressurized,Object_01232
Radioactive,Object_02691
Corrosive,Object_01076
Radioactive,Object_02346
Flammable,Object_02116
Pressurized,Object_00678
Flammable,Object_02033
Unspecified,Object_01847
Toxic,Object_01702
Corrosive,Object_00925
Pressurized,Object_00565
Radioactive,Object_01778
Oxidizing,Object_00528
Fragile,Object_01764
Flammable,Object_01368
Corrosive,Object_01428
Flammable,Object_02001
Unspecified,Object_02802
Toxic,Object_00157
Corrosive,Object_00270
Food,Object_02437
Radioactive,Object_02684
Explosive,Object_00262
Unspecified,Object_01485
Oxidizing,Object_00986
Corrosive,Object_02947
Food,Object_01113
Flammable,Object_00414
Corrosive,Object_02905
Flammable,Object_01550
Explosive,Object_00502
Explosive,Object_02532
Corrosive,Object_02508
Toxic,Object_00742
Food,Object_01172
Corrosive,Object_01710
Fragile,Object_01585
Pressurized,Object_02084
Radioactive,Object_00809
Food,Object_00009
Food,Object_02014
Pressurized,Object_02037
Corrosive,Object_02769
Unspecified,Object_00810
Food,Object_03041
Food,Object_01204
Corrosive,Object_01154
Unspecified,Object_01603
Unspecified,Object_02779
Corrosive,Object_02805
Toxic,Object_02790
Oxidizing,Object_01500
Food,Object_02095
Explosive,Object_00191
Fragile,Object_02448
Food,Object_00473
Flammable,Object_00549
Radioactive,Object_00508
Oxidizing,Object_02665
Fragile,Object_00642
Food,Object_01325
Corrosive,Object_02260
Pressurized,Object_01156
Pressurized,Object_00013
Toxic,Object_01290
Explosive,Object_00987
Pressurized,Object_02363
Pressurized,Object_02556
Toxic,Object_02454
Oxidizing,Object_00017
Food,Object_00252
Corrosive,Object_01613
Flammable,Object_01685
Explosive,Object_02016
Flammable,Object_01626
Radioactive,Object_00050
Flammable,Object_02403
Corrosive,Object_02809
Radioactive,Object_02338
Food,Object_00288
Oxidizing,Object_02272
Radioactive,Object_01328
Toxic,Object_02518
Fragile,Object_00676
Flammable,Object_00999
Oxidizing,Object_02856
Flammable,Object_03022
Food,Object_00198
Flammable,Object_01536
Fragile,Object_01138
Oxidizing,Object_00042
Radioactive,Object_01393
Fragile,Object_01727
Toxic,Object_00892
Radioactive,Object_01161
Explosive,Object_00914
Food,Object_00392
Radioactive,Object_02557
Oxidizing,Object_00138
Explosive,Object_00604
Fragile,Object_00505
Food,Object_02888
Toxic,Object_01092
Fragile,Object_01003
Corrosive,Object_02440
Unspecified,Object_01905
Toxic,Object_01098
Oxidizing,Object_02792
Unspecified,Object_01991
Food,Object_00488
Flammable,Object_02473
Explosive,Object_02266
Food,Object_00463
Food,Object_01058
Radioactive,Object_01206
Food,Object_01539
Corrosive,Object_01641
Fragile,Object_01857
Oxidizing,Object_00410
Radioactive,Object_00123
Pressurized,Object_01471
Corrosive,Object_02258
Explosive,Object_00477
Fragile,Object_00401
Toxic,Object_02042
Unspecified,Object_02753
Food,Object_02699
Flammable,Object_00594
Flammable,Object_00435
Flammable,Object_00307
Radioactive,Object_02321
Pressurized,Object_02737
Corrosive,Object_00788
Flammable,Object_03087
Flammable,Object_02045
Fragile,Object_02053
Flammable,Object_00767
Pressurized,Object_01030
Oxidizing,Object_02900
Flammable,Object_02693
Radioactive,Object_02546
Pressurized,Object_01148
Explosive,Object_00458
Flammable,Object_00910
Oxidizing,Object_00596
Food,Object_00294
Oxidizing,Object_00651
Flammable,Object_00616
Food,Object_03113
Radioactive,Object_02511
Corrosive,Object_00887
Unspecified,Object_01654
Toxic,Object_01482
Pressurized,Object_02727
Corrosive,Object_01852
Explosive,Object_00948
Flammable,Object_03037
Fragile,Object_01391
Pressurized,Object_00548
Explosive,Object_01045
Flammable,Object_01595
Corrosive,Object_00896
Fragile,Object_01513
Fragile,Object_02253
Pressurized,Object_02873
Flammable,Object_03035
Unspecified,Object_02453
Explosive,Object_00298
Pressurized,Object_02327
Explosive,Object_00405
Flammable,Object_02481
Explosive,Object_02832
Pressurized,Object_02369
Explosive,Object_01598
Unspecified,Object_02226
Explosive,Object_00234
Radioactive,Object_02983
Unspecified,Object_01049
Toxic,Object_02505
Radioactive,Object_02749
Flammable,Object_02416
Radioactive,Object_00940
Fragile,Object_03135
Pressurized,Object_00338
Food,Object_01943
Food,Object_02976
Radioactive,Object_00605
Explosive,Object_01187
Corrosive,Object_00188
Toxic,Object_02249
Unspecified,Object_01088
Toxic,Object_02902
Oxidizing,Object_01703
Pressurized,Object_03046
Unspecified,Object_02208
Fragile,Object_00352
Unspecified,Object_01394
Fragile,Object_01920
Toxic,Object_00202
Toxic,Object_02173
Oxidizing,Object_02910
Food,Object_01749
Radioactive,Object_02540
Oxidizing,Object_02490
Flammable,Object_00668
Flammable,Object_01278
Flammable,Object_00372
Flammable,Object_01224
Unspecified,Object_02215
Flammable,Object_03125
Corrosive,Object_02223
Pressurized,Object_01402
Food,Object_01261
Toxic,Object_03030
Corrosive,Object_00641
Flammable,Object_00697
Oxidizing,Object_02885
Oxidizing,Object_00470
Fragile,Object_00247
Fragile,Object_00679
Corrosive,Object_01331
Explosive,Object_00142
Explosive,Object_00331
Fragile,Object_01026
Toxic,Object_00867
Explosive,Object_03060
Corrosive,Object_02422
Oxidizing,Object_00139
Pressurized,Object_00222
Flammable,Object_01363
Oxidizing,Object_02154
Corrosive,Object_01579
Unspecified,Object_00816
Food,Object_02629
Explosive,Object_01378
Radioactive,Object_02090
Toxic,Object_02317
Food,Object_02840
Food,Object_01109
Oxidizing,Object_02429
Oxidizing,Object_02222
Food,Object_00058
Flammable,Object_00790
Pressurized,Object_02964
Corrosive,Object_02209
Fragile,Object_02162
Fragile,Object_01343
Radioactive,Object_03078
Radioactive,Object_02288
Fragile,Object_01838
Food,Object_01646
Toxic,Object_01115
Pressurized,Object_00539
Oxidizing,Object_00415
Pressurized,Object_01332
Explosive,Object_02316
Flammable,Object_02063
Food,Object_02324
Food,Object_01973
Food,Object_00770
Explosive,Object_00189
Explosive,Object_01693
Explosive,Object_01540
Fragile,Object_00308
Flammable,Object_02545
Flammable,Object_01208
Flammable,Object_02145
Fragile,Object_01344
Corrosive,Object_02494
Radioactive,Object_00582
Flammable,Object_00758
Pressurized,Object_00126
Radioactive,Object_02617
Unspecified,Object_02351
Explosive,Object_03097
Fragile,Object_00068
Pressurized,Object_01444
Fragile,Object_01714
Toxic,Object_00557
Explosive,Object_02268
Food,Object_02636
Unspecified,Object_00223
Pressurized,Object_00459
Corrosive,Object_00768
Oxidizing,Object_01671
Flammable,Object_02502
Toxic,Object_01659
Unspecified,Object_02584
Explosive,Object_00486
Fragile,Object_02350
Flammable,Object_01928
Explosive,Object_01282
Flammable,Object_02485
Toxic,Object_02826
Oxidizing,Object_02655
Flammable,Object_00693
Unspecified,Object_03076
Unspecified,Object_01867
Radioactive,Object_01117
Toxic,Object_03005
Unspecified,Object_03011
Flammable,Object_01686
Pressurized,Object_00166
Oxidizing,Object_00577
Toxic,Object_02380
Food,Object_00861
Pressurized,Object_00942
Explosive,Object_01627
Oxidizing,Object_02445
Oxidizing,Object_02128
Pressurized,Object_01220
Unspecified,Object_01053
Explosive,Object_01293
Toxic,Object_02048
Flammable,Object_00005
Corrosive,Object_02229
Food,Object_01935
Food,Object_00840
Unspecified,Object_02844
Toxic,Object_00874
Radioactive,Object_02391
Explosive,Object_01327
Pressurized,Object_00553
Food,Object_00602
Unspecified,Object_00863
Corrosive,Object_01041
Explosive,Object_01317
Pressurized,Object_01886
Food,Object_03134
Flammable,Object_00764
Flammable,Object_03105
Corrosive,Object_02491
Pressurized,Object_00248
Toxic,Object_02132
Flammable,Object_00384
Food,Object_01610
Unspecified,Object_02259
Food,Object_00073
Toxic,Object_00534
Toxic,Object_02543
Toxic,Object_01942
Fragile,Object_02385
Corrosive,Object_01353
Unspecified,Object_01309
Oxidizing,Object_01445
Explosive,Object_01617
Food,Object_02420
Flammable,Object_01793
Radioactive,Object_02216
Toxic,Object_02816
Flammable,Object_02752
Explosive,Object_00179
Explosive,Object_01301
Pressurized,Object_01078
Explosive,Object_02261
Pressurized,Object_02554
Flammable,Object_01872
Radioactive,Object_01797
Toxic,Object_00529
Radioactive,Object_02529
Explosive,Object_01755
Unspecified,Object_00444
Pressurized,Object_00267
Unspecified,Object_02582
Flammable,Object_02250
Flammable,Object_01697
Food,Object_02834
Flammable,Object_01823
Toxic,Object_00798
Unspecified,Object_00860
Oxidizing,Object_01532
Corrosive,Object_01020
Toxic,Object_02600
Toxic,Object_00121
Explosive,Object_02357
Pressurized,Object_01994
Pressurized,Object_01068
Fragile,Object_02722
Oxidizing,Object_01367
Oxidizing,Object_02765
Pressurized,Object_00413
Explosive,Object_00103
Unspecified,Object_00127
Unspecified,Object_02198
Flammable,Object_00365
Oxidizing,Object_02909
Toxic,Object_02395
Fragile,Object_02903
Radioactive,Object_01136
Unspecified,Object_02795
Corrosive,Object_01043
Oxidizing,Object_02648
Food,Object_00174
Explosive,Object_01114
Flammable,Object_02217
Toxic,Object_00829
Explosive,Object_01246
Pressurized,Object_01186
Toxic,Object_01855
Corrosive,Object_00964
Explosive,Object_00879
Radioactive,Object_01042
Explosive,Object_00839
Radioactive,Object_02927
Food,Object_00727
Flammable,Object_02206
Unspecified,Object_01102
Oxidizing,Object_00615
Corrosive,Object_02946
Oxidizing,Object_02484
Explosive,Object_02004
Radioactive,Object_00335
Radioactive,Object_01633
Food,Object_02325
Fragile,Object_00639
Explosive,Object_02568
Fragile,Object_00159
Flammable,Object_02797
Unspecified,Object_02966
Unspecified,Object_03123
Corrosive,Object_00633
Corrosive,Object_00353
Fragile,Object_01483
Food,Object_02079
Flammable,Object_01520
Radioactive,Object_02712
Unspecified,Object_01259
Radioactive,Object_01415
Explosive,Object_00367
Toxic,Object_02896
Oxidizing,Object_02961
Oxidizing,Object_00868
Pressurized,Object_02442
Pressurized,Object_02397
Flammable,Object_02110
Flammable,Object_00915
Fragile,Object_01264
Flammable,Object_02050
Fragile,Object_02197
Explosive,Object_01762
Corrosive,Object_02939
Radioactive,Object_00342
Oxidizing,Object_00818
Radioactive,Object_02264
Toxic,Object_00551
Unspecified,Object_00630
Flammable,Object_00836
Explosive,Object_01776
Oxidizing,Object_01663
Explosive,Object_01881
Toxic,Object_00370
Flammable,Object_01743
Corrosive,Object_00346
Corrosive,Object_02879
Corrosive,Object_00098
Food,Object_00501
Flammable,Object_00487
Explosive,Object_01572
Explosive,Object_01768
Corrosive,Object_02393
