Category,Object
Radioactive,Object_12162
Radioactive,Object_13432
Radioactive,Object_04240
Radioactive,Object_03940
Fragile,Object_09750
Fragile,Object_21932
Food,Object_22685
Oxidizing,Object_28735
Corrosive,Object_04110
Radioactive,Object_03661
Toxic,Object_27866
Fragile,Object_23444
Unspecified,Object_28413
Oxidizing,Object_25530
Radioactive,Object_19102
Oxidizing,Object_15538
Radioactive,Object_17866
Unspecified,Object_14837
Fragile,Object_26850
Pressurized,Object_04539
Corrosive,Object_24793
Flammable,Object_25487
Radioactive,Object_05283
Unspecified,Object_28641
Toxic,Object_28128
Explosive,Object_08204
Toxic,Object_02661
Toxic,Object_15935
Toxic,Object_04585
Explosive,Object_13642
Toxic,Object_26738
Radioactive,Object_20997
Corrosive,Object_08823
Corrosive,Object_19705
Food,Object_24030
Explosive,Object_25877
Toxic,Object_12110
Food,Object_09999
Corrosive,Object_09682
Unspecified,Object_25450
Pressurized,Object_20138
Corrosive,Object_13824
Fragile,Object_24179
Fragile,Object_02437
Flammable,Object_23678
Toxic,Object_01138
Radioactive,Object_12529
Pressurized,Object_05902
Explosive,Object_06027
Unspecified,Object_29181
Flammable,Object_24231
Fragile,Object_27527
Radioactive,Object_20375
Pressurized,Object_13494
Fragile,Object_24656
Food,Object_11871
Radioactive,Object_06697
Flammable,Object_06032
Oxidizing,Object_01908
Radioactive,Object_25819
Food,Object_27092
Pressurized,Object_01583
Oxidizing,Object_04101
Flammable,Object_15171
Oxidizing,Object_16201
Radioactive,Object_15383
Unspecified,Object_16169
Food,Object_23960
Explosive,Object_11205
Fragile,Object_20115
Oxidizing,Object_02581
Radioactive,Object_25063
Toxic,Object_09362
Unspecified,Object_26954
Unspecified,Object_28713
Toxic,Object_07637
Oxidizing,Object_13537
Flammable,Object_04329
Radioactive,Object_27304
Fragile,Object_05292
Flammable,Object_04800
Pressurized,Object_15156
Unspecified,Object_24620
Food,Object_18110
Food,Object_07833
Unspecified,Object_03812
Oxidizing,Object_09834
Pressurized,Object_13895
Radioactive,Object_05544
Explosive,Object_08816
Radioactive,Object_02946
Radioactive,Object_22163
Unspecified,Object_17896
Explosive,Object_18518
Toxic,Object_20979
Corrosive,Object_16752
Toxic,Object_29104
Radioactive,Object_01376
Corrosive,Object_11349
Pressurized,Object_21046
Food,Object_26862
Flammable,Object_29440
Fragile,Object_04091
Pressurized,Object_16780
Oxidizing,Object_14482
Pressurized,Object_06429
Corrosive,Object_00534
Oxidizing,Object_16094
Fragile,Object_15899
Radioactive,Object_18858
Oxidizing,Object_17411
Flammable,Object_01840
Corrosive,Object_15774
Fragile,Object_19271
Fragile,Object_15305
Explosive,Object_01450
Oxidizing,Object_23492
Toxic,Object_23481
Explosive,Object_25314
Toxic,Object_06152
Fragile,Object_16146
Radioactive,Object_02225
Fragile,Object_22330
Flammable,Object_21626
Oxidizing,Object_03354
Radioactive,Object_17381
Flammable,Object_15357
Corrosive,Object_11295
Oxidizing,Object_03762
Unspecified,Object_30197
Radioactive,Object_12823
Unspecified,Object_21842
Fragile,Object_02938
Explosive,Object_20451
Radioactive,Object_24944
Explosive,Object_05215
Oxidizing,Object_08353
Oxidizing,Object_17346
Flammable,Object_20778
Oxidizing,Object_08395
Radioactive,Object_02852
Corrosive,Object_25225
Explosive,Object_02859
Radioactive,Object_07592
Toxic,Object_06570
Radioactive,Object_02832
Corrosive,Object_01517
Unspecified,Object_27124
Oxidizing,Object_27996
Explosive,Object_24854
Food,Object_02427
Flammable,Object_16213
Food,Object_24954
Pressurized,Object_20744
Pressurized,Object_15834
Flammable,Object_09646
Fragile,Object_18883
Food,Object_17404
Radioactive,Object_24640
Explosive,Object_05580
Flammable,Object_21796
Explosive,Object_01863
Radioactive,Object_20911
Unspecified,Object_00189
Food,Object_17326
Oxidizing,Object_10675
Unspecified,Object_20399
Oxidizing,Object_18037
Unspecified,Object_15272
Fragile,Object_26806
Food,Object_21948
Fragile,Object_25250
Toxic,Object_02140
Explosive,Object_23661
Toxic,Object_03178
Explosive,Object_02585
Corrosive,Object_25895
Unspecified,Object_19586
Unspecified,Object_03676
Food,Object_13147
Explosive,Object_27425
Food,Object_11843
Food,Object_09159
Unspecified,Object_10907
Oxidizing,Object_26542
Radioactive,Object_02545
Corrosive,Object_28608
Flammable,Object_25648
Food,Object_00469
Oxidizing,Object_21188
Toxic,Object_10509
Fragile,Object_28033
Corrosive,Object_16929
Radioactive,Object_00056
Oxidizing,Object_17764
Fragile,Object_03014
Flammable,Object_01843
Toxic,Object_03117
Food,Object_04219
Flammable,Object_16107
Oxidizing,Object_08387
Oxidizing,Object_21061
Flammable,Object_05507
Oxidizing,Object_07442
Radioactive,Object_28705
Flammable,Object_21448
Unspecified,Object_13645
Fragile,Object_13092
Radioactive,Object_29810
Oxidizing,Object_16594
Flammable,Object_16063
Oxidizing,Object_09734
Toxic,Object_14994
Explosive,Object_17407
Oxidizing,Object_27311
Radioactive,Object_04079
Explosive,Object_28883
Unspecified,Object_06100
Food,Object_23380
Corrosive,Object_26970
Pressurized,Object_08807
Flammable,Object_18528
Oxidizing,Object_08463
Pressurized,Object_19931
Toxic,Object_30089
Toxic,Object_24893
Corrosive,Object_05059
Oxidizing,Object_07135
Radioactive,Object_24451
Corrosive,Object_29193
Fragile,Object_25443
Corrosive,Object_12091
Radioactive,Object_24573
Unspecified,Object_01061
Explosive,Object_25070
Fragile,Object_19950
Explosive,Object_07902
Corrosive,Object_17463
Food,Object_22004
Explosive,Object_25187
Toxic,Object_03792
Pressurized,Object_12852
Pressurized,Object_07959
Oxidizing,Object_25847
Corrosive,Object_01903
Radioactive,Object_11969
Pressurized,Object_01195
Explosive,Object_17610
Fragile,Object_15724
Corrosive,Object_01565
Flammable,Object_18804
Radioactive,Object_19969
Food,Object_11965
Fragile,Object_00138
Toxic,Object_21647
Explosive,Object_10673
Unspecified,Object_23590
Pressurized,Object_09157
Oxidizing,Object_05630
Unspecified,Object_06951
Flammable,Object_18613
Pressurized,Object_23269
Corrosive,Object_25349
Unspecified,Object_08850
Food,Object_28665
Radioactive,Object_19912
Pressurized,Object_10259
Oxidizing,Object_24346
Food,Object_22837
Toxic,Object_04298
Flammable,Object_17522
Corrosive,Object_30207
Fragile,Object_29698
Pressurized,Object_28971
Food,Object_06847
Fragile,Object_29922
Food,Object_12663
Radioactive,Object_25465
Oxidizing,Object_08245
Flammable,Object_25283
Oxidizing,Object_11439
Fragile,Object_02255
Fragile,Object_21380
Corrosive,Object_29497
Oxidizing,Object_21455
Pressurized,Object_16021
Unspecified,Object_16698
Fragile,Object_24335
Corrosive,Object_14184
Food,Object_05571
Fragile,Object_22557
Unspecified,Object_27815
Flammable,Object_28992
Flammable,Object_14579
Toxic,Object_11109
Toxic,Object_12552
Flammable,Object_05664
Corrosive,Object_07100
Flammable,Object_26692
Fragile,Object_20113
Corrosive,Object_10965
Oxidizing,Object_21669
Radioactive,Object_22246
Unspecified,Object_19383
Radioactive,Object_07121
Fragile,Object_08102
Fragile,Object_00160
Oxidizing,Object_11970
Food,Object_24379
Pressurized,Object_24143
Radioactive,Object_17026
Pressurized,Object_13741
Toxic,Object_10636
Toxic,Object_15854
Corrosive,Object_04198
Food,Object_24291
Oxidizing,Object_17946
Oxidizing,Object_06441
Fragile,Object_08462
Fragile,Object_18443
Unspecified,Object_24962
Food,Object_25917
Oxidizing,Object_16789
Pressurized,Object_24170
Fragile,Object_14424
Flammable,Object_24282
Unspecified,Object_09541
Radioactive,Object_01137
Toxic,Object_15610
Oxidizing,Object_27434
Radioactive,Object_04706
Flammable,Object_13716
Unspecified,Object_25235
Toxic,Object_28041
Food,Object_08391
Flammable,Object_14635
Oxidizing,Object_10080
Corrosive,Object_24086
Oxidizing,Object_13785
Toxic,Object_09009
Unspecified,Object_20061
Fragile,Object_21309
Explosive,Object_09337
Food,Object_11089
Explosive,Object_19894
Pressurized,Object_03211
Flammable,Object_03773
Pressurized,Object_12362
Explosive,Object_03238
Food,Object_00134
Oxidizing,Object_28816
Pressurized,Object_29353
Corrosive,Object_28596
Pressurized,Object_25248
Pressurized,Object_05827
Explosive,Object_22174
Unspecified,Object_23822
Flammable,Object_07713
Unspecified,Object_09570
Flammable,Object_24872
Oxidizing,Object_16185
Toxic,Object_19664
Oxidizing,Object_02441
Toxic,Object_26300
Oxidizing,Object_06492
Corrosive,Object_28236
Food,Object_16139
Corrosive,Object_16955
Corrosive,Object_29538
Fragile,Object_15292
Pressurized,Object_25657
Toxic,Object_13117
Flammable,Object_17437
Fragile,Object_24350
Unspecified,Object_28281
Explosive,Object_00439
Oxidizing,Object_01974
Toxic,Object_26011
Toxic,Object_09932
Pressurized,Object_15689
Radioactive,Object_21094
Toxic,Object_08924
Corrosive,Object_24533
Oxidizing,Object_04394
Oxidizing,Object_18606
Unspecified,Object_14368
Corrosive,Object_00895
Pressurized,Object_14480
Unspecified,Object_23570
Radioactive,Object_29248
Food,Object_27379
Explosive,Object_22142
Toxic,Object_18795
Explosive,Object_17963
Explosive,Object_07510
Oxidizing,Object_10712
Toxic,Object_01806
Pressurized,Object_23772
Unspecified,Object_02278
Unspecified,Object_18386
Food,Object_10859
Radioactive,Object_04631
Flammable,Object_21906
Corrosive,Object_08276
Oxidizing,Object_15489
Pressurized,Object_25564
Radioactive,Object_08192
Unspecified,Object_19095
Fragile,Object_13290
Oxidizing,Object_28653
Food,Object_09819
Toxic,Object_28476
Food,Object_24114
Food,Object_21413
Flammable,Object_11605
Fragile,Object_22159
Unspecified,Object_25846
Radioactive,Object_07461
Explosive,Object_20239
Corrosive,Object_19985
Unspecified,Object_04121
Fragile,Object_25172
Unspecified,Object_17601
Fragile,Object_02010
Unspecified,Object_21825
Flammable,Object_12308
Toxic,Object_26487
Corrosive,Object_00280
Radioactive,Object_25445
Flammable,Object_02771
Flammable,Object_26510
Flammable,Object_14771
Toxic,Object_09729
Explosive,Object_30260
Pressurized,Object_22688
Radioactive,Object_02743
Fragile,Object_12298
Toxic,Object_20041
Food,Object_01250
Corrosive,Object_00725
Pressurized,Object_28201
Flammable,Object_27859
Unspecified,Object_27491
Food,Object_09863
Flammable,Object_02220
Radioactive,Object_10150
Food,Object_07594
Food,Object_11442
Toxic,Object_27358
Toxic,Object_04429
Radioactive,Object_17306
Flammable,Object_25524
Unspecified,Object_01185
Oxidizing,Object_13999
Explosive,Object_03572
Fragile,Object_09921
Explosive,Object_07199
Corrosive,Object_23222
Toxic,Object_25663
Flammable,Object_16476
Food,Object_13562
Toxic,Object_21124
Corrosive,Object_13993
Unspecified,Object_13755
Pressurized,Object_08243
Explosive,Object_01773
Pressurized,Object_01362
Fragile,Object_27732
Fragile,Object_03325
Radioactive,Object_03570
Pressurized,Object_03451
Corrosive,Object_10773
Radioactive,Object_05634
Toxic,Object_09519
Oxidizing,Object_01709
Corrosive,Object_05079
Corrosive,Object_20441
Toxic,Object_04000
Fragile,Object_18291
Unspecified,Object_05345
Explosive,Object_01393
Flammable,Object_11856
Toxic,Object_21105
Food,Object_26861
Flammable,Object_19751
Radioactive,Object_01441
Flammable,Object_11174
Radioactive,Object_06115
Pressurized,Object_11098
Pressurized,Object_08431
Pressurized,Object_16445
Food,Object_14342
Fragile,Object_16174
Corrosive,Object_26315
Flammable,Object_10813
Pressurized,Object_27766
Unspecified,Object_28135
Toxic,Object_16913
Flammable,Object_14061
Radioactive,Object_22014
Food,Object_12576
Food,Object_04249
Toxic,Object_05256
Oxidizing,Object_04044
Toxic,Object_25769
Unspecified,Object_11936
Flammable,Object_17906
Toxic,Object_22054
Flammable,Object_07567
Food,Object_02446
Fragile,Object_19220
Radioactive,Object_09326
Corrosive,Object_01946
Pressurized,Object_19294
Pressurized,Object_19514
Explosive,Object_04664
Unspecified,Object_17214
Fragile,Object_03165
Explosive,Object_02321
Corrosive,Object_02811
Fragile,Object_01575
Explosive,Object_27277
Radioactive,Object_07096
Food,Object_28435
Explosive,Object_27581
Radioactive,Object_20285
Oxidizing,Object_21254
Pressurized,Object_05515
Radioactive,Object_05780
Flammable,Object_27020
Fragile,Object_28921
Oxidizing,Object_05025
Pressurized,Object_04557
Fragile,Object_21393
Flammable,Object_04655
Radioactive,Object_04936
Corrosive,Object_21572
Food,Object_30170
Corrosive,Object_18937
Radioactive,Object_25732
Fragile,Object_14176
Pressurized,Object_02105
Corrosive,Object_16940
Flammable,Object_17992
Fragile,Object_23413
Pressurized,Object_28659
Unspecified,Object_20824
Radioactive,Object_27383
Pressurized,Object_11982
Explosive,Object_28733
Food,Object_05973
Radioactive,Object_28150
Pressurized,Object_10937
Radioactive,Object_03152
Fragile,Object_26838
Fragile,Object_11175
Explosive,Object_06546
Corrosive,Object_10022
Toxic,Object_09100
Oxidizing,Object_26963
Corrosive,Object_21830
Fragile,Object_27256
Toxic,Object_04980
Pressurized,Object_01726
Unspecified,Object_10612
Toxic,Object_05976
Corrosive,Object_08057
Flammable,Object_09252
Flammable,Object_30412
Toxic,Object_14696
Unspecified,Object_29862
Pressurized,Object_23948
Oxidizing,Object_07002
Food,Object_13453
Food,Object_17182
Food,Object_06514
Corrosive,Object_06275
Flammable,Object_19213
Radioactive,Object_27940
Fragile,Object_06087
Flammable,Object_20785
Pressurized,Object_11953
Radioactive,Object_27263
Corrosive,Object_22936
Pressurized,Object_24823
Flammable,Object_17922
Fragile,Object_08239
Flammable,Object_18599
Explosive,Object_16155
Flammable,Object_25385
Food,Object_11919
Explosive,Object_17122
Explosive,Object_29735
Explosive,Object_09727
Corrosive,Object_26515
Food,Object_01122
Fragile,Object_27071
Pressurized,Object_08061
Corrosive,Object_06062
Explosive,Object_11790
Fragile,Object_28410
Radioactive,Object_09947
Flammable,Object_24557
Radioactive,Object_02206
Unspecified,Object_05238
Fragile,Object_14106
Explosive,Object_16133
Toxic,Object_11281
Toxic,Object_08176
Toxic,Object_19438
Flammable,Object_10848
Food,Object_29417
Explosive,Object_19286
Flammable,Object_20798
Toxic,Object_03604
Radioactive,Object_08480
Corrosive,Object_05115
Fragile,Object_16419
Food,Object_22870
Explosive,Object_25294
Flammable,Object_00730
Explosive,Object_07350
Toxic,Object_27583
Radioactive,Object_26982
Unspecified,Object_15868
Corrosive,Object_29245
Flammable,Object_12361
Toxic,Object_08846
Pressurized,Object_20892
Fragile,Object_16899
Corrosive,Object_27524
Fragile,Object_24536
Oxidizing,Object_03666
Radioactive,Object_10669
Flammable,Object_00825
Explosive,Object_12069
Unspecified,Object_14702
Flammable,Object_25103
Flammable,Object_25141
Oxidizing,Object_18209
Flammable,Object_17671
Fragile,Object_05042
Corrosive,Object_26749
Toxic,Object_04990
Food,Object_12640
Oxidizing,Object_06274
Pressurized,Object_19757
Unspecified,Object_16444
Fragile,Object_30083
Flammable,Object_15515
Corrosive,Object_22199
Corrosive,Object_18322
Pressurized,Object_10578
Corrosive,Object_18882
Unspecified,Object_02157
Flammable,Object_22069
Corrosive,Object_19761
Flammable,Object_04638
Food,Object_13822
Food,Object_18050
Flammable,Object_17696
Pressurized,Object_19788
Unspecified,Object_11622
Pressurized,Object_20840
Explosive,Object_10377
Radioactive,Object_18540
Corrosive,Object_20804
Fragile,Object_04005
Oxidizing,Object_04931
Pressurized,Object_17759
Food,Object_06676
Food,Object_27985
Oxidizing,Object_05693
Pressurized,Object_05875
Oxidizing,Object_29268
Toxic,Object_01519
Unspecified,Object_26421
Oxidizing,Object_22740
Radioactive,Object_15513
Pressurized,Object_26456
Oxidizing,Object_02780
Flammable,Object_17148
Oxidizing,Object_00499
Food,Object_28177
Pressurized,Object_13519
Flammable,Object_13028
Food,Object_05072
Pressurized,Object_03047
Radioactive,Object_09898
Explosive,Object_12085
Unspecified,Object_29603
Pressurized,Object_27553
Toxic,Object_04871
Explosive,Object_29989
Fragile,Object_12602
Food,Object_04919
Food,Object_19013
Pressurized,Object_20281
Explosive,Object_22956
Flammable,Object_19681
Pressurized,Object_12653
Corrosive,Object_22934
Fragile,Object_01662
Pressurized,Object_29863
Corrosive,Object_07568
Oxidizing,Object_19647
Fragile,Object_30484
Corrosive,Object_03187
Fragile,Object_07812
Unspecified,Object_26123
Unspecified,Object_24783
Radioactive,Object_18925
Explosive,Object_20952
Toxic,Object_16047
Food,Object_29727
Radioactive,Object_16272
Pressurized,Object_23484
Toxic,Object_10390
Oxidizing,Object_15997
Explosive,Object_14657
Unspecified,Object_27589
Radioactive,Object_27819
Flammable,Object_06329
Food,Object_22052
Toxic,Object_04256
Oxidizing,Object_05448
Fragile,Object_20049
Pressurized,Object_23411
Flammable,Object_12042
Oxidizing,Object_04981
Pressurized,Object_18874
Fragile,Object_30386
Flammable,Object_01781
Oxidizing,Object_23482
Fragile,Object_07582
Toxic,Object_27771
Unspecified,Object_15516
Explosive,Object_12200
Flammable,Object_21962
Fragile,Object_07604
Toxic,Object_26575
Food,Object_26241
Food,Object_17216
Radioactive,Object_21885
Flammable,Object_18699
Radioactive,Object_15006
Toxic,Object_09558
Explosive,Object_22976
Oxidizing,Object_06926
Corrosive,Object_09662
Unspecified,Object_28851
Fragile,Object_30417
Oxidizing,Object_17665
Corrosive,Object_21960
Unspecified,Object_19107
Pressurized,Object_23355
Toxic,Object_06844
Corrosive,Object_15479
Oxidizing,Object_06977
Pressurized,Object_25439
Unspecified,Object_25292
Explosive,Object_22648
Corrosive,Object_20023
Explosive,Object_25698
Oxidizing,Object_13958
Food,Object_08040
Explosive,Object_28084
Explosive,Object_03817
Flammable,Object_28667
Toxic,Object_15277
Fragile,Object_29068
Oxidizing,Object_24270
Food,Object_12548
Explosive,Object_21186
Food,Object_08103
Pressurized,Object_22859
Flammable,Object_26368
Fragile,Object_01309
Radioactive,Object_14291
Fragile,Object_17972
Explosive,Object_10164
Corrosive,Object_02522
Fragile,Object_04840
Food,Object_21147
Unspecified,Object_19229
Pressurized,Object_03617
Radioactive,Object_25741
Explosive,Object_29728
Unspecified,Object_25332
Toxic,Object_14623
Corrosive,Object_21973
Pressurized,Object_27140
Oxidizing,Object_28079
Food,Object_02387
Flammable,Object_09115
Food,Object_19942
Toxic,Object_00791
Explosive,Object_15583
Unspecified,Object_07614
Unspecified,Object_07624
Oxidizing,Object_19800
Radioactive,Object_11451
Explosive,Object_22890
Toxic,Object_10756
Food,Object_20769
Radioactive,Object_11100
Flammable,Object_17022
Food,Object_00248
Fragile,Object_07389
Unspecified,Object_15433
Explosive,Object_26624
Pressurized,Object_01766
Unspecified,Object_06821
Pressurized,Object_21059
Radioactive,Object_13950
Flammable,Object_00607
Fragile,Object_27201
Toxic,Object_25040
Toxic,Object_10279
Corrosive,Object_16176
Toxic,Object_25323
Fragile,Object_07063
Flammable,Object_16565
Food,Object_14489
Corrosive,Object_05417
Toxic,Object_12621
Oxidizing,Object_10551
Food,Object_19533
Toxic,Object_17979
Flammable,Object_01782
Flammable,Object_03466
Flammable,Object_13436
Flammable,Object_01965
Oxidizing,Object_21112
Food,Object_11890
Corrosive,Object_07793
Corrosive,Object_05867
Fragile,Object_20438
Corrosive,Object_15574
Fragile,Object_24119
Food,Object_10831
Fragile,Object_01482
Oxidizing,Object_08320
Fragile,Object_02655
Fragile,Object_18757
Unspecified,Object_15699
Oxidizing,Object_00989
Pressurized,Object_04369
Flammable,Object_25823
Flammable,Object_00219
Corrosive,Object_18161
Explosive,Object_21139
Corrosive,Object_01109
Oxidizing,Object_26801
Toxic,Object_10626
Radioactive,Object_24983
Flammable,Object_22299
Toxic,Object_10738
Corrosive,Object_22173
Fragile,Object_01620
Pressurized,Object_26978
Unspecified,Object_15632
