Category,Object
Corrosive,Objet_00607
Corrosive,Objet_00228
Fragile,Objet_01108
Explosive,Objet_00424
Toxic,Objet_00823
Unspecified,Objet_00182
Flammable,Objet_00285
Explosive,Objet_01047
Unspecified,Objet_00049
Corrosive,Objet_00616
Unspecified,Objet_00927
Pressurized,Objet_00461
Toxic,Objet_01448
Food,Objet_01296
Pressurized,Objet_00984
Unspecified,Objet_00278
Explosive,Objet_01148
Toxic,Objet_01380
Corrosive,Objet_01115
Toxic,Objet_01325
Food,Objet_01402
Food,Objet_00279
Corrosive,Objet_01079
Corrosive,Objet_00864
Oxidizing,Objet_01273
Food,Objet_00797
Fragile,Objet_00187
Food,Objet_00776
Explosive,Objet_01424
Corrosive,Objet_01220
Corrosive,Objet_00020
Fragile,Objet_00215
Pressurized,Objet_01180
Toxic,Objet_00518
Radioactive,Objet_00900
Pressurized,Objet_00560
Oxidizing,Objet_01187
Toxic,Objet_01144
Flammable,Objet_00378
Radioactive,Objet_00354
Oxidizing,Objet_00189
Fragile,Objet_01048
Flammable,Objet_00768
Unspecified,Objet_01305
Oxidizing,Objet_00724
Food,Objet_00893
Explosive,Objet_00250
Fragile,Objet_01459
Oxidizing,Objet_01200
Flammable,Objet_01272
Food,Objet_01353
Fragile,Objet_00839
Flammable,Objet_01237
Oxidizing,Objet_00971
Fragile,Objet_00759
Food,Objet_00902
Explosive,Objet_01340
Flammable,Objet_00514
Explosive,Objet_00105
Fragile,Objet_00032
Pressurized,Objet_01178
Oxidizing,Objet_01390
Corrosive,Objet_01152
Food,Objet_00599
Fragile,Objet_01263
Unspecified,Objet_00636
Oxidizing,Objet_00341
Flammable,Objet_01363
Explosive,Objet_00517
Unspecified,Objet_00937
Fragile,Objet_00619
Flammable,Objet_00684
Flammable,Objet_00001
Corrosive,Objet_00805
Explosive,Objet_01240
Fragile,Objet_00809
Unspecified,Objet_00568
Explosive,Objet_00132
Oxidizing,Objet_00794
Oxidizing,Objet_00475
Fragile,Objet_00484
Explosive,Objet_00721
Explosive,Objet_00516
Oxidizing,Objet_01387
Oxidizing,Objet_00658
Radioactive,Objet_00687
Flammable,Objet_00024
Flammable,Objet_01354
Food,Objet_01277
Corrosive,Objet_00243
Fragile,Objet_00499
Explosive,Objet_00615
Fragile,Objet_00850
Food,Objet_00310
Food,Objet_00302
Food,Objet_00084
Unspecified,Objet_00294
Radioactive,Objet_01227
Corrosive,Objet_01274
Toxic,Objet_00119
Explosive,Objet_01270
Corrosive,Objet_01414
Oxidizing,Objet_00420
Oxidizing,Objet_00013
Unspecified,Objet_01170
Toxic,Objet_00441
Fragile,Objet_01222
Explosive,Objet_00865
Corrosive,Objet_01306
Radioactive,Objet_00126
Oxidizing,Objet_00962
Unspecified,Objet_00451
Unspecified,Objet_00755
Radioactive,Objet_00331
Fragile,Objet_01132
Toxic,Objet_00608
Fragile,Objet_01393
Fragile,Objet_01266
Corrosive,Objet_00591
Toxic,Objet_00699
Corrosive,Objet_01190
Radioactive,Objet_00050
Pressurized,Objet_00120
Radioactive,Objet_01337
Explosive,Objet_00910
Oxidizing,Objet_00059
Food,Objet_00858
Explosive,Objet_00709
Oxidizing,Objet_00138
Toxic,Objet_01297
Food,Objet_00122
Food,Objet_01075
Toxic,Objet_00903
Oxidizing,Objet_01121
Unspecified,Objet_00509
Pressurized,Objet_00966
Toxic,Objet_01027
Pressurized,Objet_01107
Fragile,Objet_00153
Radioactive,Objet_01292
Corrosive,Objet_01219
Corrosive,Objet_00193
Explosive,Objet_01101
Unspecified,Objet_00530
Toxic,Objet_00435
Explosive,Objet_00249
Corrosive,Objet_01209
Flammable,Objet_00261
Flammable,Objet_01198
Fragile,Objet_00564
Explosive,Objet_00264
Radioactive,Objet_00145
Unspecified,Objet_00577
Corrosive,Objet_00657
Food,Objet_00280
Toxic,Objet_01086
Radioactive,Objet_00646
Explosive,Objet_00519
Radioactive,Objet_01133
Radioactive,Objet_00437
Explosive,Objet_01009
Flammable,Objet_01090
Corrosive,Objet_01211
Food,Objet_00478
Flammable,Objet_00943
Corrosive,Objet_01040
Pressurized,Objet_01012
Corrosive,Objet_00473
Fragile,Objet_00708
Pressurized,Objet_00733
Explosive,Objet_00018
Toxic,Objet_01334
Flammable,Objet_01205
Food,Objet_01365
Toxic,Objet_01469
Radioactive,Objet_00296
Oxidizing,Objet_00486
Explosive,Objet_00223
Radioactive,Objet_00892
Fragile,Objet_00730
Oxidizing,Objet_00990
Flammable,Objet_00940
Flammable,Objet_00655
Explosive,Objet_01299
Radioactive,Objet_00982
Unspecified,Objet_00240
Food,Objet_00405
Unspecified,Objet_00727
Corrosive,Objet_01143
Fragile,Objet_00207
Toxic,Objet_00099
Toxic,Objet_01336
Corrosive,Objet_00204
Fragile,Objet_00933
Radioactive,Objet_00448
Food,Objet_00230
Corrosive,Objet_01329
Food,Objet_01080
Toxic,Objet_01141
Radioactive,Objet_00774
Explosive,Objet_00088
Radioactive,Objet_01192
Fragile,Objet_00748
Oxidizing,Objet_00142
Unspecified,Objet_00108
Corrosive,Objet_00268
Corrosive,Objet_00649
Corrosive,Objet_00945
Explosive,Objet_00983
Explosive,Objet_00600
Unspecified,Objet_00429
Unspecified,Objet_00069
Corrosive,Objet_00402
Toxic,Objet_01307
Food,Objet_00743
Pressurized,Objet_00110
Radioactive,Objet_00172
Fragile,Objet_00301
Explosive,Objet_00537
Pressurized,Objet_00198
Toxic,Objet_00872
Radioactive,Objet_00504
Food,Objet_01302
Toxic,Objet_00400
Unspecified,Objet_01228
Corrosive,Objet_00884
Food,Objet_01317
Food,Objet_01383
Flammable,Objet_00951
Flammable,Objet_00989
Toxic,Objet_00987
Fragile,Objet_01100
Unspecified,Objet_00736
Pressurized,Objet_00624
Radioactive,Objet_00037
Fragile,Objet_00257
Pressurized,Objet_00210
Corrosive,Objet_00212
Oxidizing,Objet_00677
Radioactive,Objet_00073
Explosive,Objet_00074
Food,Objet_00048
Radioactive,Objet_00543
Radioactive,Objet_00718
Toxic,Objet_00686
Explosive,Objet_01436
Explosive,Objet_00956
Unspecified,Objet_01085
Food,Objet_00952
Unspecified,Objet_00421
Radioactive,Objet_00647
Fragile,Objet_01208
Corrosive,Objet_00118
Flammable,Objet_00316
Flammable,Objet_00315
Flammable,Objet_00685
Toxic,Objet_01355
Food,Objet_01105
Oxidizing,Objet_01466
Radioactive,Objet_00487
Food,Objet_00355
Corrosive,Objet_01126
Corrosive,Objet_00886
Corrosive,Objet_00016
Radioactive,Objet_01261
Explosive,Objet_00449
Pressurized,Objet_00075
Flammable,Objet_00291
Pressurized,Objet_00352
Oxidizing,Objet_00833
Radioactive,Objet_00550
Corrosive,Objet_00949
Pressurized,Objet_01031
Food,Objet_01310
Fragile,Objet_00595
Corrosive,Objet_00958
Corrosive,Objet_01197
Unspecified,Objet_00756
Flammable,Objet_00938
Toxic,Objet_00178
Unspecified,Objet_00077
Pressurized,Objet_00203
Oxidizing,Objet_00654
Explosive,Objet_00571
Unspecified,Objet_00218
Pressurized,Objet_00824
Flammable,Objet_00941
Fragile,Objet_00851
Explosive,Objet_00862
Flammable,Objet_00067
Oxidizing,Objet_00011
Pressurized,Objet_01049
Corrosive,Objet_00906
Fragile,Objet_01155
Radioactive,Objet_00869
Oxidizing,Objet_00214
Explosive,Objet_00224
Flammable,Objet_00497
Unspecified,Objet_00995
Food,Objet_01427
Pressurized,Objet_00659
Oxidizing,Objet_01181
Fragile,Objet_01224
Flammable,Objet_00703
Unspecified,Objet_01417
Oxidizing,Objet_01096
Radioactive,Objet_00754
Corrosive,Objet_00645
Toxic,Objet_00667
Pressurized,Objet_01099
Explosive,Objet_00778
Oxidizing,Objet_00318
Explosive,Objet_01419
Pressurized,Objet_00841
Toxic,Objet_01444
Radioactive,Objet_00821
Unspecified,Objet_01122
Unspecified,Objet_00997
Toxic,Objet_01188
Oxidizing,Objet_01134
Pressurized,Objet_01267
Radioactive,Objet_01280
Flammable,Objet_00576
Toxic,Objet_00752
Toxic,Objet_00266
Unspecified,Objet_01458
Corrosive,Objet_00921
Corrosive,Objet_00879
Food,Objet_00086
Fragile,Objet_00644
Flammable,Objet_01333
Flammable,Objet_01279
Toxic,Objet_00408
Fragile,Objet_00691
Food,Objet_00620
Oxidizing,Objet_00006
Food,Objet_00808
Corrosive,Objet_00438
Food,Objet_00344
Radioactive,Objet_00150
Fragile,Objet_00287
Radioactive,Objet_00725
Explosive,Objet_01421
Flammable,Objet_00510
Explosive,Objet_00292
Radioactive,Objet_00784
Flammable,Objet_01423
Pressurized,Objet_00907
Food,Objet_00769
Explosive,Objet_00863
Food,Objet_01248
Food,Objet_01104
Corrosive,Objet_00160
Pressurized,Objet_00372
Fragile,Objet_00830
Corrosive,Objet_01210
Radioactive,Objet_00782
Radioactive,Objet_01037
Pressurized,Objet_01364
Food,Objet_00536
Fragile,Objet_00462
Oxidizing,Objet_01401
Pressurized,Objet_00064
Corrosive,Objet_00592
Unspecified,Objet_00578
Flammable,Objet_00845
Pressurized,Objet_00541
Radioactive,Objet_01233
Unspecified,Objet_01020
Explosive,Objet_00094
Toxic,Objet_01074
Corrosive,Objet_01151
Pressurized,Objet_00781
Pressurized,Objet_00274
Explosive,Objet_00579
Radioactive,Objet_01113
Toxic,Objet_00464
Pressurized,Objet_01157
Unspecified,Objet_00386
Fragile,Objet_00366
Corrosive,Objet_00512
Toxic,Objet_00359
Fragile,Objet_00080
Pressurized,Objet_00909
Toxic,Objet_00911
Pressurized,Objet_00179
Fragile,Objet_01004
Fragile,Objet_00480
Toxic,Objet_00003
Fragile,Objet_01109
Unspecified,Objet_00861
Fragile,Objet_01388
Fragile,Objet_01193
Unspecified,Objet_00602
Flammable,Objet_00081
Pressurized,Objet_01054
Radioactive,Objet_01230
Fragile,Objet_00168
Flammable,Objet_00540
Corrosive,Objet_00957
Toxic,Objet_00590
Pressurized,Objet_00793
Explosive,Objet_00139
Pressurized,Objet_01021
Pressurized,Objet_00847
Corrosive,Objet_00159
Explosive,Objet_00171
Toxic,Objet_01225
Oxidizing,Objet_00867
Corrosive,Objet_00330
Radioactive,Objet_01322
Flammable,Objet_00244
Corrosive,Objet_00373
Flammable,Objet_00818
Unspecified,Objet_01304
Radioactive,Objet_00005
Unspecified,Objet_01382
Flammable,Objet_01179
Radioactive,Objet_00683
Explosive,Objet_00617
Fragile,Objet_00432
Explosive,Objet_00121
Fragile,Objet_00980
Radioactive,Objet_00765
Flammable,Objet_01063
Oxidizing,Objet_00651
Flammable,Objet_01410
Unspecified,Objet_01366
Corrosive,Objet_01473
Pressurized,Objet_00901
Unspecified,Objet_00728
Pressurized,Objet_01430
Unspecified,Objet_00322
Toxic,Objet_00225
Explosive,Objet_00063
Oxidizing,Objet_01058
Explosive,Objet_00918
Food,Objet_01221
Oxidizing,Objet_01005
Corrosive,Objet_00780
Corrosive,Objet_01168
Corrosive,Objet_00196
Toxic,Objet_00265
Food,Objet_00208
Toxic,Objet_01019
Fragile,Objet_00425
Corrosive,Objet_00859
Fragile,Objet_01023
Flammable,Objet_00491
Food,Objet_01312
Unspecified,Objet_01032
Fragile,Objet_00364
Fragile,Objet_00070
Radioactive,Objet_00496
Oxidizing,Objet_00275
Radioactive,Objet_01238
Pressurized,Objet_00388
Fragile,Objet_00007
Explosive,Objet_00567
Oxidizing,Objet_00946
Unspecified,Objet_01204
Radioactive,Objet_00102
Explosive,Objet_00233
Corrosive,Objet_01457
Toxic,Objet_01083
Toxic,Objet_01119
Unspecified,Objet_00825
Explosive,Objet_00973
Pressurized,Objet_01395
Radioactive,Objet_00831
Oxidizing,Objet_00642
Fragile,Objet_01431
Toxic,Objet_00705
Explosive,Objet_00680
Oxidizing,Objet_01236
Food,Objet_00078
Pressurized,Objet_01000
Corrosive,Objet_01476
Pressurized,Objet_00392
Pressurized,Objet_00093
Toxic,Objet_01256
Oxidizing,Objet_01030
Flammable,Objet_00996
Corrosive,Objet_00213
Food,Objet_01156
Oxidizing,Objet_01218
Food,Objet_00458
Food,Objet_01283
Oxidizing,Objet_01120
Unspecified,Objet_00232
Fragile,Objet_00666
Radioactive,Objet_00532
Fragile,Objet_00269
Fragile,Objet_00165
Explosive,Objet_00460
Unspecified,Objet_00696
Oxidizing,Objet_00002
Radioactive,Objet_00197
Fragile,Objet_00661
Corrosive,Objet_00539
Food,Objet_00679
Radioactive,Objet_01245
Pressurized,Objet_00113
Explosive,Objet_01056
Radioactive,Objet_00656
Radioactive,Objet_00670
Corrosive,Objet_00019
Corrosive,Objet_00582
Corrosive,Objet_00101
Toxic,Objet_01367
Flammable,Objet_00452
Radioactive,Objet_00129
Pressurized,Objet_00508
Food,Objet_01145
Flammable,Objet_01087
Flammable,Objet_00072
Radioactive,Objet_01301
Toxic,Objet_00380
Food,Objet_00961
Pressurized,Objet_00523
Food,Objet_00361
Corrosive,Objet_00423
Food,Objet_00894
Pressurized,Objet_00842
Unspecified,Objet_00227
Corrosive,Objet_00083
Toxic,Objet_00090
Fragile,Objet_00915
Flammable,Objet_00194
Fragile,Objet_01159
Corrosive,Objet_00023
Pressurized,Objet_01451
Food,Objet_00737
Corrosive,Objet_01278
Pressurized,Objet_00235
Unspecified,Objet_01361
Flammable,Objet_01158
Toxic,Objet_01057
Explosive,Objet_00767
Toxic,Objet_00505
Food,Objet_00702
Oxidizing,Objet_01247
Radioactive,Objet_01295
Pressurized,Objet_00524
Food,Objet_00151
Toxic,Objet_00586
Radioactive,Objet_00981
Fragile,Objet_00548
Unspecified,Objet_00055
Radioactive,Objet_01196
Fragile,Objet_00039
Food,Objet_00326
Unspecified,Objet_01391
Flammable,Objet_00729
Food,Objet_00735
Flammable,Objet_01234
Corrosive,Objet_00127
Explosive,Objet_00320
Fragile,Objet_01376
Explosive,Objet_00014
Flammable,Objet_00853
Pressurized,Objet_00186
Explosive,Objet_00802
Flammable,Objet_01251
Unspecified,Objet_01416
Flammable,Objet_00939
Radioactive,Objet_00479
Food,Objet_00457
Unspecified,Objet_00206
Pressurized,Objet_00329
Unspecified,Objet_00114
Toxic,Objet_00226
Flammable,Objet_01441
Pressurized,Objet_00605
Toxic,Objet_00936
Explosive,Objet_00868
Food,Objet_00340
Pressurized,Objet_00319
Food,Objet_00015
Toxic,Objet_01069
Corrosive,Objet_01433
Toxic,Objet_01455
Toxic,Objet_01076
Unspecified,Objet_01066
Food,Objet_00167
Radioactive,Objet_01319
Toxic,Objet_01029
Radioactive,Objet_01356
Pressurized,Objet_00332
Toxic,Objet_00082
Oxidizing,Objet_00427
Radioactive,Objet_01206
Explosive,Objet_00125
Explosive,Objet_00040
Food,Objet_00245
Corrosive,Objet_01194
Radioactive,Objet_00898
Food,Objet_01167
Unspecified,Objet_00988
Unspecified,Objet_00896
Pressurized,Objet_00254
Corrosive,Objet_00393
Pressurized,Objet_01173
Food,Objet_01172
Explosive,Objet_00089
Flammable,Objet_00544
Fragile,Objet_00202
Oxidizing,Objet_01318
Explosive,Objet_00771
Pressurized,Objet_00969
Oxidizing,Objet_01007
Toxic,Objet_00399
Food,Objet_00835
Fragile,Objet_01294
Corrosive,Objet_01437
Flammable,Objet_00299
Flammable,Objet_00669
Corrosive,Objet_01434
Food,Objet_00021
Explosive,Objet_00816
Flammable,Objet_00184
Food,Objet_01011
Toxic,Objet_00688
Toxic,Objet_01072
Fragile,Objet_00565
Flammable,Objet_01149
Explosive,Objet_00374
Radioactive,Objet_01438
Pressurized,Objet_00929
Oxidizing,Objet_00272
Toxic,Objet_01093
Flammable,Objet_01065
Food,Objet_00960
Oxidizing,Objet_00555
Radioactive,Objet_00744
Corrosive,Objet_00799
Pressurized,Objet_01398
Oxidizing,Objet_01415
Fragile,Objet_00100
Explosive,Objet_00854
Fragile,Objet_00148
Oxidizing,Objet_00713
Unspecified,Objet_00734
Toxic,Objet_00852
Explosive,Objet_00526
Pressurized,Objet_00836
Radioactive,Objet_01445
Flammable,Objet_00229
Unspecified,Objet_01285
Toxic,Objet_00899
Unspecified,Objet_00335
Fragile,Objet_00395
Radioactive,Objet_00096
Toxic,Objet_00289
Radioactive,Objet_01098
Explosive,Objet_00371
Food,Objet_00188
Flammable,Objet_00878
Oxidizing,Objet_00061
Food,Objet_00177
Oxidizing,Objet_00546
Unspecified,Objet_01036
Fragile,Objet_00404
Toxic,Objet_01046
Explosive,Objet_01137
Corrosive,Objet_00634
Explosive,Objet_00786
Corrosive,Objet_01454
Unspecified,Objet_00428
Flammable,Objet_01022
Unspecified,Objet_01409
Corrosive,Objet_00454
Fragile,Objet_00417
Food,Objet_00152
Oxidizing,Objet_01405
Food,Objet_00236
Corrosive,Objet_00762
Pressurized,Objet_00783
Explosive,Objet_00211
Radioactive,Objet_01287
Toxic,Objet_00741
Food,Objet_00549
Unspecified,Objet_00136
Pressurized,Objet_00309
Food,Objet_00282
Food,Objet_01044
Explosive,Objet_00885
Pressurized,Objet_00895
Food,Objet_00260
Pressurized,Objet_00173
Flammable,Objet_01253
Unspecified,Objet_00217
Radioactive,Objet_00455
Oxidizing,Objet_01345
Fragile,Objet_00612
Unspecified,Objet_00440
Food,Objet_00924
Oxidizing,Objet_00422
Explosive,Objet_01429
Radioactive,Objet_01212
Radioactive,Objet_00770
Fragile,Objet_00832
Corrosive,Objet_00746
Flammable,Objet_01350
Pressurized,Objet_00593
Fragile,Objet_01371
Food,Objet_00871
Explosive,Objet_01331
Flammable,Objet_00060
Radioactive,Objet_01314
Oxidizing,Objet_00521
Radioactive,Objet_00305
Pressurized,Objet_01346
Pressurized,Objet_00844
Food,Objet_00648
Toxic,Objet_00336
Flammable,Objet_00190
Fragile,Objet_00377
Fragile,Objet_00706
Oxidizing,Objet_00766
Fragile,Objet_01095
Flammable,Objet_00520
Fragile,Objet_00463
Corrosive,Objet_01453
Flammable,Objet_00442
Pressurized,Objet_00922
Explosive,Objet_00714
Fragile,Objet_01286
Oxidizing,Objet_00994
Corrosive,Objet_00732
Flammable,Objet_00559
Radioactive,Objet_00972
Food,Objet_01089
Corrosive,Objet_00528
Food,Objet_00753
Explosive,Objet_01003
Unspecified,Objet_01394
Corrosive,Objet_00085
Radioactive,Objet_00694
Corrosive,Objet_00414
Fragile,Objet_00026
Food,Objet_01053
Flammable,Objet_00731
Flammable,Objet_00665
Pressurized,Objet_01246
Pressurized,Objet_00010
Food,Objet_00542
Radioactive,Objet_00944
Corrosive,Objet_01006
Food,Objet_00843
Toxic,Objet_00640
Radioactive,Objet_01092
Radioactive,Objet_00791
Explosive,Objet_01017
Fragile,Objet_01002
Unspecified,Objet_00056
Oxidizing,Objet_00557
Unspecified,Objet_00477
Pressurized,Objet_00465
Toxic,Objet_00033
Flammable,Objet_00079
Corrosive,Objet_00527
Corrosive,Objet_00917
Fragile,Objet_01477
Oxidizing,Objet_01397
Pressurized,Objet_00124
Food,Objet_01129
Fragile,Objet_00312
Corrosive,Objet_01039
Explosive,Objet_01203
Fragile,Objet_00252
Pressurized,Objet_01147
Corrosive,Objet_00363
Corrosive,Objet_01347
Food,Objet_00295
Oxidizing,Objet_00273
Pressurized,Objet_00347
Unspecified,Objet_01177
Fragile,Objet_00155
Oxidizing,Objet_00920
Toxic,Objet_00963
Food,Objet_00993
Oxidizing,Objet_00220
Food,Objet_00606
Fragile,Objet_00057
Explosive,Objet_00866
Explosive,Objet_00719
Oxidizing,Objet_01213
Food,Objet_00531
Pressurized,Objet_00360
Food,Objet_01068
Unspecified,Objet_00426
Explosive,Objet_00375
Food,Objet_01139
Fragile,Objet_00381
Oxidizing,Objet_00028
Fragile,Objet_00999
Flammable,Objet_00185
Flammable,Objet_00297
Fragile,Objet_00104
Explosive,Objet_00633
Explosive,Objet_00838
Oxidizing,Objet_00411
Corrosive,Objet_01082
Flammable,Objet_01369
Radioactive,Objet_00029
Flammable,Objet_01463
Fragile,Objet_00163
Food,Objet_01114
Explosive,Objet_00128
Radioactive,Objet_00008
Food,Objet_01070
Unspecified,Objet_01008
Fragile,Objet_00701
Radioactive,Objet_00369
Flammable,Objet_01315
Pressurized,Objet_00370
Oxidizing,Objet_01088
Fragile,Objet_00904
Oxidizing,Objet_00693
Explosive,Objet_00146
Corrosive,Objet_00991
Radioactive,Objet_01389
Flammable,Objet_01018
Oxidizing,Objet_00888
Flammable,Objet_01332
Food,Objet_00493
Oxidizing,Objet_01411
Food,Objet_00760
Pressurized,Objet_01412
Explosive,Objet_01324
Pressurized,Objet_00270
Food,Objet_01385
Food,Objet_00668
Fragile,Objet_00443
Unspecified,Objet_01446
Explosive,Objet_01250
Pressurized,Objet_00819
Unspecified,Objet_00238
Corrosive,Objet_00092
Oxidizing,Objet_00433
Fragile,Objet_00357
Food,Objet_00147
Corrosive,Objet_01384
Flammable,Objet_00977
Unspecified,Objet_00954
Unspecified,Objet_00494
Pressurized,Objet_00385
Toxic,Objet_01392
Flammable,Objet_01293
Explosive,Objet_00345
Pressurized,Objet_00908
Fragile,Objet_01232
Food,Objet_01184
Fragile,Objet_00012
Food,Objet_01440
Corrosive,Objet_00166
Unspecified,Objet_00554
Toxic,Objet_00533
Fragile,Objet_01164
Explosive,Objet_00489
Unspecified,Objet_00763
Toxic,Objet_00975
Food,Objet_01330
Food,Objet_00897
Oxidizing,Objet_01316
Food,Objet_01062
Fragile,Objet_00758
Toxic,Objet_00501
Radioactive,Objet_00298
