Category,Object
Explosive,Object_00014
Explosive,Object_00785
Fragile,Object_00139
Fragile,Object_00221
Unspecified,Object_00658
Flammable,Object_00580
Food,Object_00353
Toxic,Object_00645
Pressurized,Object_00031
Flammable,Object_00241
Toxic,Object_00264
Toxic,Object_00138
Fragile,Object_00202
Pressurized,Object_00679
Unspecified,Object_00780
Radioactive,Object_00206
Corrosive,Object_00257
Explosive,Object_00559
Explosive,Object_00778
Food,Object_00574
Corrosive,Object_00121
Flammable,Object_00583
Food,Object_00055
Radioactive,Object_00466
Corrosive,Object_00193
Radioactive,Object_00260
Oxidizing,Object_00598
Unspecified,Object_00083
Flammable,Object_00078
Oxidizing,Object_00788
Oxidizing,Object_00115
Toxic,Object_00405
Corrosive,Object_00752
Unspecified,Object_00632
Radioactive,Object_00207
Flammable,Object_00227
Flammable,Object_00170
Corrosive,Object_00401
Radioactive,Object_00270
Explosive,Object_00006
Unspecified,Object_00711
Oxidizing,Object_00631
Food,Object_00490
Food,Object_00263
Oxidizing,Object_00098
Flammable,Object_00628
Unspecified,Object_00024
Unspecified,Object_00561
Unspecified,Object_00671
Pressurized,Object_00494
Flammable,Object_00689
Corrosive,Object_00134
Unspecified,Object_00548
Flammable,Object_00768
Pressurized,Object_00571
Explosive,Object_00791
Toxic,Object_00321
Oxidizing,Object_00124
Oxidizing,Object_00156
Radioactive,Object_00033
Food,Object_00210
Flammable,Object_00076
Radioactive,Object_00088
Flammable,Object_00525
Food,Object_00652
Food,Object_00596
Pressurized,Object_00361
Explosive,Object_00459
Radioactive,Object_00145
Corrosive,Object_00279
Toxic,Object_00482
Food,Object_00036
Food,Object_00411
Radioactive,Object_00410
Flammable,Object_00455
Radioactive,Object_00026
Explosive,Object_00168
Radioactive,Object_00719
Pressurized,Object_00394
Food,Object_00303
Toxic,Object_00048
Flammable,Object_00268
Flammable,Object_00487
Toxic,Object_00223
Radioactive,Object_00160
Unspecified,Object_00243
Pressurized,Object_00502
Explosive,Object_00292
Food,Object_00267
Flammable,Object_00387
Pressurized,Object_00322
Toxic,Object_00316
Corrosive,Object_00697
Radioactive,Object_00409
Oxidizing,Object_00065
Toxic,Object_00102
Radioactive,Object_00739
Flammable,Object_00467
Food,Object_00439
Toxic,Object_00747
Unspecified,Object_00770
Pressurized,Object_00329
Food,Object_00129
Corrosive,Object_00782
Corrosive,Object_00716
Unspecified,Object_00432
Oxidizing,Object_00116
Flammable,Object_00377
Corrosive,Object_00108
Unspecified,Object_00249
Fragile,Object_00566
Flammable,Object_00173
Fragile,Object_00117
Food,Object_00169
Oxidizing,Object_00431
Flammable,Object_00218
Flammable,Object_00027
Flammable,Object_00359
Oxidizing,Object_00557
Pressurized,Object_00591
Pressurized,Object_00537
Corrosive,Object_00441
Food,Object_00751
Toxic,Object_00496
Radioactive,Object_00240
Toxic,Object_00017
Explosive,Object_00435
Flammable,Object_00592
Food,Object_00665
Radioactive,Object_00492
Toxic,Object_00231
Food,Object_00041
Food,Object_00452
Unspecified,Object_00414
Food,Object_00513
Radioactive,Object_00252
Food,Object_00288
Oxidizing,Object_00796
Food,Object_00053
Corrosive,Object_00724
Toxic,Object_00289
Corrosive,Object_00084
Oxidizing,Object_00007
Radioactive,Object_00738
Fragile,Object_00238
Corrosive,Object_00795
Flammable,Object_00114
Oxidizing,Object_00686
Explosive,Object_00061
Radioactive,Object_00093
Toxic,Object_00422
Oxidizing,Object_00590
Food,Object_00552
Corrosive,Object_00684
Corrosive,Object_00253
Food,Object_00340
Fragile,Object_00082
Fragile,Object_00096
Pressurized,Object_00594
Fragile,Object_00717
Unspecified,Object_00155
Food,Object_00695
Toxic,Object_00447
Unspecified,Object_00420
Radioactive,Object_00079
Fragile,Object_00099
Food,Object_00274
Oxidizing,Object_00132
Fragile,Object_00338
Toxic,Object_00637
Pressurized,Object_00378
Food,Object_00056
Toxic,Object_00616
Radioactive,Object_00308
Food,Object_00333
Food,Object_00220
Explosive,Object_00242
Corrosive,Object_00470
Pressurized,Object_00776
Toxic,Object_00741
Explosive,Object_00136
Fragile,Object_00781
Pressurized,Object_00748
Food,Object_00413
Unspecified,Object_00575
Radioactive,Object_00182
Radioactive,Object_00630
Food,Object_00271
Pressurized,Object_00396
Fragile,Object_00430
Fragile,Object_00661
Oxidizing,Object_00448
Corrosive,Object_00535
Unspecified,Object_00624
Explosive,Object_00040
Radioactive,Object_00342
Food,Object_00103
Radioactive,Object_00379
Radioactive,Object_00656
Fragile,Object_00555
Radioactive,Object_00025
Explosive,Object_00681
Unspecified,Object_00358
Toxic,Object_00670
Explosive,Object_00073
Fragile,Object_00721
Corrosive,Object_00726
Unspecified,Object_00783
Fragile,Object_00306
Flammable,Object_00388
Radioactive,Object_00032
Oxidizing,Object_00091
Radioactive,Object_00621
Explosive,Object_00673
Explosive,Object_00461
Oxidizing,Object_00094
Fragile,Object_00708
Toxic,Object_00058
Explosive,Object_00423
Fragile,Object_00662
Radioactive,Object_00456
Unspecified,Object_00300
Fragile,Object_00767
Pressurized,Object_00454
Fragile,Object_00277
Oxidizing,Object_00532
Corrosive,Object_00696
Flammable,Object_00398
Flammable,Object_00135
Toxic,Object_00510
Flammable,Object_00072
Fragile,Object_00141
Radioactive,Object_00050
Flammable,Object_00540
Food,Object_00068
Corrosive,Object_00725
Explosive,Object_00276
Explosive,Object_00519
Corrosive,Object_00118
Pressurized,Object_00312
Corrosive,Object_00371
Unspecified,Object_00261
Radioactive,Object_00664
Unspecified,Object_00479
Flammable,Object_00222
Explosive,Object_00285
Toxic,Object_00516
Explosive,Object_00113
Unspecified,Object_00326
Corrosive,Object_00291
Flammable,Object_00433
Explosive,Object_00366
Fragile,Object_00090
Fragile,Object_00248
Radioactive,Object_00204
Oxidizing,Object_00412
Explosive,Object_00538
Radioactive,Object_00374
Corrosive,Object_00424
Unspecified,Object_00069
Flammable,Object_00639
Corrosive,Object_00794
Food,Object_00309
Food,Object_00219
Unspecified,Object_00254
Unspecified,Object_00687
Toxic,Object_00315
Toxic,Object_00622
Food,Object_00324
Pressurized,Object_00301
Pressurized,Object_00651
Fragile,Object_00577
Flammable,Object_00546
Toxic,Object_00269
Pressurized,Object_00362
Food,Object_00635
Corrosive,Object_00614
Food,Object_00293
Fragile,Object_00237
Corrosive,Object_00498
Fragile,Object_00232
Flammable,Object_00426
Fragile,Object_00715
Food,Object_00325
Corrosive,Object_00601
Radioactive,Object_00547
Flammable,Object_00509
Radioactive,Object_00530
Food,Object_00330
Unspecified,Object_00565
Flammable,Object_00246
Flammable,Object_00485
Oxidizing,Object_00524
Pressurized,Object_00297
Corrosive,Object_00702
Pressurized,Object_00678
Oxidizing,Object_00610
Pressurized,Object_00266
Food,Object_00636
Corrosive,Object_00792
Corrosive,Object_00758
Radioactive,Object_00729
Fragile,Object_00759
Oxidizing,Object_00465
Unspecified,Object_00328
Flammable,Object_00013
Unspecified,Object_00500
Radioactive,Object_00250
Radioactive,Object_00567
Radioactive,Object_00051
Radioactive,Object_00504
Toxic,Object_00612
Corrosive,Object_00663
Fragile,Object_00351
Food,Object_00602
Flammable,Object_00771
Flammable,Object_00282
Flammable,Object_00700
Food,Object_00336
Toxic,Object_00505
Corrosive,Object_00128
Oxidizing,Object_00531
Flammable,Object_00585
Radioactive,Object_00209
Fragile,Object_00703
Oxidizing,Object_00603
Toxic,Object_00287
Radioactive,Object_00188
Unspecified,Object_00611
Radioactive,Object_00653
Flammable,Object_00486
Pressurized,Object_00799
Pressurized,Object_00097
Flammable,Object_00549
Explosive,Object_00534
Radioactive,Object_00710
Oxidizing,Object_00199
Oxidizing,Object_00318
Flammable,Object_00228
Fragile,Object_00713
Flammable,Object_00428
Radioactive,Object_00488
Radioactive,Object_00667
Corrosive,Object_00198
Unspecified,Object_00259
Pressurized,Object_00335
Unspecified,Object_00393
Fragile,Object_00408
Flammable,Object_00764
Radioactive,Object_00337
Corrosive,Object_00746
Food,Object_00564
Radioactive,Object_00273
Unspecified,Object_00212
Explosive,Object_00296
Fragile,Object_00416
Oxidizing,Object_00183
Corrosive,Object_00126
Toxic,Object_00501
Pressurized,Object_00649
Radioactive,Object_00588
Food,Object_00797
Explosive,Object_00290
Flammable,Object_00473
Food,Object_00576
Explosive,Object_00042
Explosive,Object_00104
Toxic,Object_00148
Flammable,Object_00147
Oxidizing,Object_00284
Food,Object_00740
Flammable,Object_00543
Corrosive,Object_00392
Food,Object_00125
Pressurized,Object_00749
Explosive,Object_00402
Oxidizing,Object_00016
Oxidizing,Object_00196
Radioactive,Object_00152
Fragile,Object_00511
Unspecified,Object_00080
Flammable,Object_00694
Unspecified,Object_00063
Radioactive,Object_00208
Toxic,Object_00761
Unspecified,Object_00613
Fragile,Object_00057
Flammable,Object_00236
Corrosive,Object_00095
Toxic,Object_00507
Toxic,Object_00480
Unspecified,Object_00674
Pressurized,Object_00047
Oxidizing,Object_00560
Toxic,Object_00334
Oxidizing,Object_00556
Toxic,Object_00178
Toxic,Object_00526
Toxic,Object_00520
Pressurized,Object_00688
Radioactive,Object_00081
Unspecified,Object_00343
Fragile,Object_00503
Explosive,Object_00386
Explosive,Object_00469
Food,Object_00247
Fragile,Object_00497
Flammable,Object_00474
Pressurized,Object_00774
Oxidizing,Object_00800
Corrosive,Object_00251
Corrosive,Object_00039
Oxidizing,Object_00367
Flammable,Object_00581
Unspecified,Object_00707
Unspecified,Object_00046
Flammable,Object_00294
Pressurized,Object_00407
Fragile,Object_00167
Oxidizing,Object_00380
Pressurized,Object_00450
Pressurized,Object_00195
Flammable,Object_00445
Food,Object_00390
Explosive,Object_00175
Oxidizing,Object_00753
Corrosive,Object_00595
Toxic,Object_00528
Explosive,Object_00075
Radioactive,Object_00060
Food,Object_00607
Unspecified,Object_00491
Radioactive,Object_00779
Flammable,Object_00419
Pressurized,Object_00625
Explosive,Object_00756
Corrosive,Object_00760
Pressurized,Object_00476
Explosive,Object_00345
Flammable,Object_00449
Unspecified,Object_00354
Explosive,Object_00205
Radioactive,Object_00352
Explosive,Object_00737
Oxidizing,Object_00682
Radioactive,Object_00011
Radioactive,Object_00789
Flammable,Object_00736
Flammable,Object_00086
Pressurized,Object_00144
Radioactive,Object_00584
Toxic,Object_00280
Pressurized,Object_00539
Radioactive,Object_00766
Oxidizing,Object_00772
Radioactive,Object_00332
Unspecified,Object_00357
Radioactive,Object_00216
Explosive,Object_00008
Pressurized,Object_00643
Oxidizing,Object_00111
Fragile,Object_00438
Pressurized,Object_00578
Unspecified,Object_00714
Food,Object_00203
Pressurized,Object_00425
Corrosive,Object_00404
Radioactive,Object_00372
Flammable,Object_00020
Corrosive,Object_00690
Radioactive,Object_00382
Food,Object_00112
Food,Object_00506
Oxidizing,Object_00163
Oxidizing,Object_00384
Toxic,Object_00233
Fragile,Object_00551
Explosive,Object_00143
Toxic,Object_00348
Toxic,Object_00159
Food,Object_00712
Food,Object_00119
Explosive,Object_00608
Unspecified,Object_00763
Corrosive,Object_00344
Toxic,Object_00619
Radioactive,Object_00762
Unspecified,Object_00642
Fragile,Object_00005
Flammable,Object_00757
Explosive,Object_00514
Oxidizing,Object_00666
Pressurized,Object_00705
Oxidizing,Object_00793
Toxic,Object_00478
Food,Object_00593
Unspecified,Object_00029
Oxidizing,Object_00275
Fragile,Object_00179
Food,Object_00541
Flammable,Object_00397
Fragile,Object_00775
Corrosive,Object_00171
Oxidizing,Object_00523
Toxic,Object_00553
Toxic,Object_00634
Oxidizing,Object_00310
Radioactive,Object_00234
Radioactive,Object_00436
Fragile,Object_00298
Explosive,Object_00582
Fragile,Object_00313
Toxic,Object_00521
Toxic,Object_00034
Toxic,Object_00110
Unspecified,Object_00043
Food,Object_00773
Radioactive,Object_00417
Flammable,Object_00395
Explosive,Object_00089
Pressurized,Object_00627
Explosive,Object_00604
Oxidizing,Object_00677
Explosive,Object_00317
Explosive,Object_00723
Radioactive,Object_00349
Unspecified,Object_00012
Radioactive,Object_00004
Unspecified,Object_00023
Radioactive,Object_00648
Oxidizing,Object_00180
Toxic,Object_00650
Fragile,Object_00471
Radioactive,Object_00001
Radioactive,Object_00558
Explosive,Object_00421
Oxidizing,Object_00659
Pressurized,Object_00446
Toxic,Object_00732
Toxic,Object_00600
Radioactive,Object_00295
Oxidizing,Object_00676
Fragile,Object_00235
Pressurized,Object_00481
Unspecified,Object_00045
Explosive,Object_00142
Oxidizing,Object_00341
Flammable,Object_00701
Toxic,Object_00376
Flammable,Object_00383
Food,Object_00049
Food,Object_00131
Fragile,Object_00472
Toxic,Object_00059
Oxidizing,Object_00217
Toxic,Object_00070
Unspecified,Object_00356
Oxidizing,Object_00314
Food,Object_00573
Corrosive,Object_00754
Corrosive,Object_00586
Corrosive,Object_00299
Explosive,Object_00406
Pressurized,Object_00174
Explosive,Object_00654
Food,Object_00226
Radioactive,Object_00347
Toxic,Object_00493
Oxidizing,Object_00569
Explosive,Object_00106
Radioactive,Object_00127
Flammable,Object_00699
Flammable,Object_00755
Toxic,Object_00189
Unspecified,Object_00151
Explosive,Object_00140
Oxidizing,Object_00451
Food,Object_00120
Unspecified,Object_00283
Unspecified,Object_00638
Pressurized,Object_00512
Explosive,Object_00239
Oxidizing,Object_00427
Flammable,Object_00429
Unspecified,Object_00579
Corrosive,Object_00657
Explosive,Object_00437
Fragile,Object_00750
Food,Object_00229
Toxic,Object_00363
Unspecified,Object_00133
Explosive,Object_00062
Food,Object_00518
Food,Object_00515
Unspecified,Object_00731
Flammable,Object_00489
Toxic,Object_00071
Explosive,Object_00177
Food,Object_00035
Corrosive,Object_00197
Oxidizing,Object_00517
Fragile,Object_00158
Oxidizing,Object_00620
Radioactive,Object_00166
Flammable,Object_00323
Pressurized,Object_00122
Pressurized,Object_00355
Unspecified,Object_00458
Corrosive,Object_00201
Oxidizing,Object_00617
Food,Object_00364
Radioactive,Object_00563
Corrosive,Object_00101
Corrosive,Object_00187
Pressurized,Object_00214
Oxidizing,Object_00038
Corrosive,Object_00154
Fragile,Object_00777
Flammable,Object_00742
Corrosive,Object_00009
Toxic,Object_00787
Corrosive,Object_00255
Fragile,Object_00685
Fragile,Object_00644
Corrosive,Object_00385
Fragile,Object_00176
Radioactive,Object_00085
Corrosive,Object_00192
Food,Object_00734
Unspecified,Object_00626
Food,Object_00533
Unspecified,Object_00646
Corrosive,Object_00164
Oxidizing,Object_00258
Explosive,Object_00225
Oxidizing,Object_00331
Toxic,Object_00044
Explosive,Object_00391
Corrosive,Object_00475
Pressurized,Object_00074
Flammable,Object_00200
Toxic,Object_00184
Unspecified,Object_00149
Unspecified,Object_00587
Explosive,Object_00444
Food,Object_00457
Explosive,Object_00373
Unspecified,Object_00403
Corrosive,Object_00161
Food,Object_00389
Explosive,Object_00680
Unspecified,Object_00527
Pressurized,Object_00327
Unspecified,Object_00022
Fragile,Object_00545
Flammable,Object_00311
Radioactive,Object_00484
Flammable,Object_00028
Unspecified,Object_00765
Flammable,Object_00137
Pressurized,Object_00464
