Category,Object
Pressurized,Object_00197
Unspecified,Object_00372
Corrosive,Object_00407
Fragile,Object_01016
Explosive,Object_01306
Unspecified,Object_01044
Oxidizing,Object_00408
Radioactive,Object_00611
Oxidizing,Object_01375
Corrosive,Object_00845
Toxic,Object_01133
Radioactive,Object_00130
Oxidizing,Object_00215
Toxic,Object_01147
Corrosive,Object_01356
Food,Object_00962
Flammable,Object_00935
Oxidizing,Object_00257
Oxidizing,Object_00441
Toxic,Object_00365
Food,Object_00669
Toxic,Object_00261
Unspecified,Object_00512
Explosive,Object_00280
Unspecified,Object_00834
Pressurized,Object_00332
Food,Object_01321
Flammable,Object_00316
Oxidizing,Object_01192
Unspecified,Object_01242
Oxidizing,Object_00612
Toxic,Object_00616
Flammable,Object_00492
Explosive,Object_00385
Flammable,Object_01114
Fragile,Object_00547
Fragile,Object_00488
Radioactive,Object_00633
Radioactive,Object_00798
Food,Object_00537
Oxidizing,Object_01220
Toxic,Object_00897
Oxidizing,Object_01274
Explosive,Object_00781
Pressurized,Object_00357
Corrosive,Object_00359
Explosive,Object_00337
Flammable,Object_00793
Pressurized,Object_00885
Food,Object_01384
Food,Object_00437
Food,Object_00084
Oxidizing,Object_00816
Unspecified,Object_01302
Unspecified,Object_01235
Explosive,Object_00505
Flammable,Object_01159
Pressurized,Object_00133
Food,Object_00286
Flammable,Object_01046
Oxidizing,Object_00937
Radioactive,Object_00320
Flammable,Object_01051
Radioactive,Object_00696
Toxic,Object_00677
Corrosive,Object_00905
Pressurized,Object_00125
Pressurized,Object_01233
Fragile,Object_00110
Fragile,Object_00063
Pressurized,Object_00933
Explosive,Object_00484
Fragile,Object_00198
Oxidizing,Object_00076
Flammable,Object_00895
Pressurized,Object_01379
Pressurized,Object_00128
Oxidizing,Object_00099
Explosive,Object_00089
Corrosive,Object_00966
Fragile,Object_00685
Explosive,Object_00008
Corrosive,Object_01089
Explosive,Object_01246
Unspecified,Object_00731
Explosive,Object_01038
Flammable,Object_01062
Food,Object_00584
Radioactive,Object_00679
Fragile,Object_01202
Flammable,Object_00323
Toxic,Object_01217
Flammable,Object_00624
Corrosive,Object_01285
Flammable,Object_00797
Explosive,Object_00774
Pressurized,Object_00855
Flammable,Object_00030
Explosive,Object_00676
Oxidizing,Object_01004
Corrosive,Object_00267
Toxic,Object_00243
Corrosive,Object_00067
Toxic,Object_01066
Food,Object_00005
Unspecified,Object_01349
Toxic,Object_00080
Fragile,Object_00188
Radioactive,Object_01304
Unspecified,Object_00463
Toxic,Object_00663
Radioactive,Object_00510
Corrosive,Object_00836
Pressurized,Object_00577
Toxic,Object_01088
Unspecified,Object_00803
Pressurized,Object_00771
Explosive,Object_00164
Oxidizing,Object_00500
Food,Object_00281
Fragile,Object_00697
Corrosive,Object_00863
Food,Object_00238
Explosive,Object_00097
Flammable,Object_01330
Pressurized,Object_00671
Radioactive,Object_01290
Unspecified,Object_01390
Flammable,Object_00770
Radioactive,Object_00242
Unspecified,Object_01250
Explosive,Object_00817
Corrosive,Object_01252
Pressurized,Object_00086
Oxidizing,Object_00382
Radioactive,Object_01388
Explosive,Object_00473
Fragile,Object_00716
Unspecified,Object_01032
Food,Object_00010
Explosive,Object_01026
Pressurized,Object_00901
Explosive,Object_00826
Fragile,Object_00112
Radioactive,Object_01020
Pressurized,Object_01278
Corrosive,Object_00820
Unspecified,Object_01373
Unspecified,Object_01338
Corrosive,Object_00617
Toxic,Object_00668
Flammable,Object_00065
Radioactive,Object_01405
Pressurized,Object_00362
Flammable,Object_00074
Corrosive,Object_01196
Food,Object_00154
Oxidizing,Object_01341
Fragile,Object_01383
Fragile,Object_00921
Explosive,Object_00119
Explosive,Object_00971
Flammable,Object_00260
Oxidizing,Object_00861
Corrosive,Object_01185
Fragile,Object_00595
Food,Object_01181
Explosive,Object_00095
Oxidizing,Object_00113
Oxidizing,Object_00600
Unspecified,Object_00753
Unspecified,Object_00321
Explosive,Object_01198
Food,Object_00785
Toxic,Object_00858
Toxic,Object_00875
Fragile,Object_00102
Explosive,Object_00430
Pressurized,Object_00501
Flammable,Object_00346
Radioactive,Object_00672
Flammable,Object_00467
Pressurized,Object_00606
Fragile,Object_00791
Toxic,Object_00833
Flammable,Object_00649
Toxic,Object_00386
Food,Object_00144
Radioactive,Object_01074
Unspecified,Object_00870
Pressurized,Object_01283
Unspecified,Object_00391
Flammable,Object_00434
Oxidizing,Object_00021
Toxic,Object_00209
Corrosive,Object_00865
Radioactive,Object_00075
Fragile,Object_00442
Food,Object_00848
Flammable,Object_00370
Food,Object_00116
Corrosive,Object_01264
Pressurized,Object_01158
Pressurized,Object_00604
Fragile,Object_00831
Fragile,Object_00210
Fragile,Object_00367
Pressurized,Object_00152
Flammable,Object_01078
Pressurized,Object_00363
Corrosive,Object_00033
Corrosive,Object_00849
Unspecified,Object_00594
Food,Object_00626
Pressurized,Object_00919
Flammable,Object_00526
Fragile,Object_01345
Explosive,Object_00040
Pressurized,Object_00811
Corrosive,Object_00915
Oxidizing,Object_00155
Oxidizing,Object_01301
Fragile,Object_00177
Toxic,Object_00450
Toxic,Object_00180
Toxic,Object_01167
Food,Object_00724
Unspecified,Object_01190
Fragile,Object_00599
Oxidizing,Object_00373
Food,Object_00877
Food,Object_01292
Radioactive,Object_01324
Radioactive,Object_00853
Explosive,Object_00581
Flammable,Object_00926
Corrosive,Object_00960
Unspecified,Object_00986
Corrosive,Object_00917
Explosive,Object_00060
Toxic,Object_00402
Pressurized,Object_01031
Oxidizing,Object_01172
Radioactive,Object_00204
Radioactive,Object_00932
Unspecified,Object_00377
Oxidizing,Object_01323
Flammable,Object_00801
Unspecified,Object_01124
Corrosive,Object_01000
Food,Object_01381
Corrosive,Object_01058
Explosive,Object_00539
Radioactive,Object_01382
Pressurized,Object_01098
Flammable,Object_00312
Oxidizing,Object_00688
Fragile,Object_01355
Radioactive,Object_00814
Flammable,Object_00844
Unspecified,Object_01047
Radioactive,Object_00464
Oxidizing,Object_00351
Pressurized,Object_00466
Unspecified,Object_00167
Toxic,Object_00307
Unspecified,Object_00157
Toxic,Object_00042
Pressurized,Object_01326
Unspecified,Object_00127
Fragile,Object_00886
Radioactive,Object_01139
Corrosive,Object_01189
Unspecified,Object_00472
Oxidizing,Object_01142
Explosive,Object_00977
Corrosive,Object_00406
Fragile,Object_01213
Flammable,Object_00609
Explosive,Object_00056
Explosive,Object_01395
Corrosive,Object_00190
Unspecified,Object_00147
Toxic,Object_01210
Explosive,Object_00330
Fragile,Object_00934
Food,Object_00445
Corrosive,Object_00022
Pressurized,Object_00568
Oxidizing,Object_00170
Explosive,Object_00970
Corrosive,Object_00173
Food,Object_00106
Radioactive,Object_00262
Pressurized,Object_00511
Radioactive,Object_00827
Food,Object_01203
Toxic,Object_01260
Radioactive,Object_00683
Food,Object_00678
Fragile,Object_00638
Unspecified,Object_00987
Flammable,Object_00525
Food,Object_01296
Food,Object_01143
Radioactive,Object_00548
Flammable,Object_00775
Oxidizing,Object_00520
Corrosive,Object_00289
Corrosive,Object_00284
Radioactive,Object_00275
Radioactive,Object_00249
Oxidizing,Object_00819
Explosive,Object_00226
Food,Object_00829
Radioactive,Object_00597
Oxidizing,Object_01251
Corrosive,Object_00639
Explosive,Object_01387
Flammable,Object_00046
Corrosive,Object_00783
Unspecified,Object_00429
Oxidizing,Object_01276
Oxidizing,Object_00815
Food,Object_00166
Oxidizing,Object_01178
Pressurized,Object_01353
Fragile,Object_01115
Unspecified,Object_00254
Toxic,Object_00707
Flammable,Object_01027
Unspecified,Object_00994
Oxidizing,Object_00736
Explosive,Object_00980
Pressurized,Object_00239
Explosive,Object_00535
Radioactive,Object_00371
Flammable,Object_00619
Radioactive,Object_01161
Toxic,Object_00380
Pressurized,Object_00431
Unspecified,Object_01005
Fragile,Object_01037
Fragile,Object_01090
Fragile,Object_00050
Fragile,Object_00027
Fragile,Object_01145
Fragile,Object_00573
Radioactive,Object_00702
Corrosive,Object_00823
Explosive,Object_00420
Explosive,Object_01404
Food,Object_00550
Toxic,Object_00796
Oxidizing,Object_00880
Food,Object_00182
Flammable,Object_00082
Unspecified,Object_01239
Fragile,Object_00686
Oxidizing,Object_00213
Explosive,Object_01073
Pressurized,Object_01013
Food,Object_01128
Oxidizing,Object_00648
Toxic,Object_01234
Corrosive,Object_00982
Corrosive,Object_00747
Flammable,Object_01102
Toxic,Object_00956
Food,Object_01401
Oxidizing,Object_00470
Explosive,Object_00528
Flammable,Object_00121
Explosive,Object_01034
Toxic,Object_00521
Pressurized,Object_00264
Radioactive,Object_00689
Pressurized,Object_01314
Radioactive,Object_00311
Corrosive,Object_00714
Toxic,Object_01153
Unspecified,Object_00101
Food,Object_01146
Corrosive,Object_00388
Radioactive,Object_01300
Flammable,Object_00227
Corrosive,Object_00806
Explosive,Object_00656
Corrosive,Object_00047
Flammable,Object_00773
Unspecified,Object_00410
Flammable,Object_01259
Explosive,Object_00646
Explosive,Object_00145
Corrosive,Object_00602
Explosive,Object_00559
Food,Object_00575
Flammable,Object_01138
Oxidizing,Object_00169
Unspecified,Object_00868
Oxidizing,Object_00043
Toxic,Object_00228
Radioactive,Object_01017
Corrosive,Object_00730
Radioactive,Object_01200
Oxidizing,Object_00889
Toxic,Object_01225
Toxic,Object_00692
Explosive,Object_00218
Oxidizing,Object_00860
Corrosive,Object_00416
Flammable,Object_00378
Fragile,Object_01248
Unspecified,Object_01165
Pressurized,Object_00344
Fragile,Object_01257
Pressurized,Object_01400
Oxidizing,Object_00003
Pressurized,Object_00549
Radioactive,Object_00969
Pressurized,Object_00158
Food,Object_00694
Pressurized,Object_00216
Unspecified,Object_00395
Radioactive,Object_00423
Food,Object_00317
Corrosive,Object_00433
Explosive,Object_01221
Explosive,Object_00799
Pressurized,Object_00098
Unspecified,Object_00432
Radioactive,Object_01222
Pressurized,Object_00802
Explosive,Object_00004
Radioactive,Object_00761
Unspecified,Object_00483
Toxic,Object_00871
Radioactive,Object_00122
Explosive,Object_00168
Pressurized,Object_00061
Oxidizing,Object_01410
Unspecified,Object_01376
Toxic,Object_01083
Flammable,Object_00232
Pressurized,Object_01108
Explosive,Object_00900
Radioactive,Object_00726
Food,Object_00893
Oxidizing,Object_00459
Toxic,Object_01223
Oxidizing,Object_00393
Fragile,Object_00839
Corrosive,Object_00965
Explosive,Object_00476
Food,Object_00857
Unspecified,Object_00745
Radioactive,Object_00017
Unspecified,Object_00882
Food,Object_00950
Explosive,Object_01155
Corrosive,Object_00973
Corrosive,Object_01212
Radioactive,Object_00412
Radioactive,Object_00295
Unspecified,Object_00630
Toxic,Object_00644
Fragile,Object_01006
Explosive,Object_00955
Oxidizing,Object_01093
Unspecified,Object_00114
Flammable,Object_00641
Corrosive,Object_00944
Radioactive,Object_01105
Flammable,Object_00981
Radioactive,Object_00562
Pressurized,Object_00769
Unspecified,Object_00140
Flammable,Object_00924
Pressurized,Object_00456
Radioactive,Object_00383
Corrosive,Object_00940
Fragile,Object_00011
Oxidizing,Object_00274
Toxic,Object_00812
Food,Object_00415
Explosive,Object_01033
Flammable,Object_00667
Radioactive,Object_01201
Fragile,Object_00012
Corrosive,Object_01361
Explosive,Object_01369
Radioactive,Object_00073
Corrosive,Object_00014
Food,Object_01261
Explosive,Object_00725
Pressurized,Object_00214
Food,Object_00230
Pressurized,Object_00016
Oxidizing,Object_01126
Pressurized,Object_00195
Oxidizing,Object_00105
Corrosive,Object_00356
Pressurized,Object_01237
Unspecified,Object_00507
Pressurized,Object_00231
Fragile,Object_00779
Unspecified,Object_00049
Food,Object_01310
Corrosive,Object_00236
Flammable,Object_00758
Radioactive,Object_00517
Food,Object_00349
Radioactive,Object_00245
Explosive,Object_00854
Unspecified,Object_01173
Corrosive,Object_00993
Toxic,Object_00618
Fragile,Object_00522
Explosive,Object_01318
Flammable,Object_00094
Corrosive,Object_00963
Explosive,Object_01312
Corrosive,Object_00701
Pressurized,Object_00251
Explosive,Object_00927
Food,Object_00176
Unspecified,Object_01366
Corrosive,Object_00387
Toxic,Object_01129
Corrosive,Object_00171
Food,Object_01094
Flammable,Object_00028
Pressurized,Object_00334
Pressurized,Object_00294
Oxidizing,Object_01060
Oxidizing,Object_00451
Flammable,Object_01281
Toxic,Object_00513
Pressurized,Object_00515
Unspecified,Object_00739
Radioactive,Object_01247
Food,Object_00205
Pressurized,Object_00266
Pressurized,Object_00579
Flammable,Object_00297
Corrosive,Object_01072
Pressurized,Object_01068
Food,Object_00034
Unspecified,Object_00151
Corrosive,Object_00566
Corrosive,Object_00508
Corrosive,Object_01079
Unspecified,Object_00968
Oxidizing,Object_00705
Oxidizing,Object_01327
Oxidizing,Object_00148
Explosive,Object_00222
Toxic,Object_00555
Corrosive,Object_01214
Flammable,Object_00477
Fragile,Object_00586
Radioactive,Object_01317
Explosive,Object_00989
Corrosive,Object_00165
Fragile,Object_00643
Explosive,Object_00914
Flammable,Object_01081
Toxic,Object_00428
Unspecified,Object_00906
Pressurized,Object_00093
Corrosive,Object_00150
Corrosive,Object_00079
Pressurized,Object_00978
Oxidizing,Object_00869
Fragile,Object_00490
Explosive,Object_00941
Food,Object_00443
Explosive,Object_00358
Toxic,Object_00039
Pressurized,Object_00013
Fragile,Object_00516
Explosive,Object_01019
Unspecified,Object_00765
Fragile,Object_00621
Explosive,Object_01131
Oxidizing,Object_00622
Explosive,Object_01182
Food,Object_01385
Corrosive,Object_00103
Toxic,Object_00288
Flammable,Object_00864
Oxidizing,Object_01297
Explosive,Object_00974
Oxidizing,Object_01367
Fragile,Object_00748
Fragile,Object_00336
Flammable,Object_01076
Explosive,Object_00315
Unspecified,Object_00041
Radioactive,Object_01396
Toxic,Object_00225
Unspecified,Object_00576
Radioactive,Object_00120
Food,Object_00290
Toxic,Object_00737
Unspecified,Object_00031
Fragile,Object_00425
Oxidizing,Object_00088
Fragile,Object_00313
Unspecified,Object_00888
Fragile,Object_00605
Radioactive,Object_00680
Fragile,Object_00788
Fragile,Object_00674
Unspecified,Object_00828
Toxic,Object_01271
Radioactive,Object_01258
Flammable,Object_00634
Food,Object_00137
Toxic,Object_01332
Fragile,Object_00345
Toxic,Object_00964
Explosive,Object_01275
Toxic,Object_01111
Corrosive,Object_01244
Pressurized,Object_01272
Unspecified,Object_00035
